MAINTENANCE_AGENCY_ID,DOMAIN_ID,NAME,IS_ENUMERATED,DESCRIPTION,DATA_TYPE,CODE,FACET_ID,IS_REFERENCE
ECB,FRBRNC_MSR_TYP,Types of forbearance measure,true,Types of forbearance measure,integer(6),FRBRNC_MSR_TYP,,true
ECB,TYP_HDG,Type of hedge,true,Type of Hedge in accordance with the applicable accounting standard and Reg 680/2014 (Annex V),,TYP_HDG,,true
ECB,STFF_TYP,Type of staff,true,Type of staff,integer(6),STFF_TYP,,true
ECB,RCLSSFD_PRFT_LSS_INDCTR,To be reclassified to profit or loss,true,To be reclassified to profit or loss,integer(6),RCLSSFD_PRFT_LSS_INDCTR,,true
ECB,LW_CRDT_RSK_INDCTR,Low credit risk indicator,true,Low credit risk indicator,integer(6),LW_CRDT_RSK_INDCTR,,true
ECB,VLTN_RL,Accounting portfolio valuation rules domain,true,Accounting portfolio valuation rules domain,integer(6),VLTN_RL,,true
ECB,SBJCT_IMPRMNT_INDCTR,Subject to impairment indicator,true,Subject to impairment indicator,,SBJCT_IMPRMNT_INDCTR,,true
ECB,SHRT_PSTN_INDCTR,Short position,true,Short position domain,integer(6),SHRT_PSTN_INDCTR,,true
ECB,TRNSFR_IMPRMNT_STGS,Transfer between impairment stages,true,Transfer between impairment stages,,TRNSFR_IMPRMNT_STGS,,true
ECB,HLD_TRDNG_INDCTR,Held for trading,true,Held for trading domain,integer(6),HLD_TRDNG_INDCTR,,true
ECB,EXPNS_TYP,Type of expense,true,Type of expense,integer(6),EXPNS_TYP,,true
ECB,SZ,Enterprise size,true,Enterprise size,integer(6),SZ,,true
ECB,CNSLDTN_MTHD,consolidation method,true,The type of consolidtation method used.,,CNSLDTN_MTHD,,true
ECB,TYP_ACTVTY,Type of activity,true,Type of activity,,TYP_ACTVTY,,true
ECB,FV_HRRCHY,Fair Value Hierarchy,true,Hierarchy of fair value in accordance with IFRS13,,FV_HRRCHY,,true
ECB,FLW_RSN,Reason/source of the flow,true,Reason/source of the flow,integer(6),FLW_RSN,,true
ECB,UNDR_CNSTRCTN_INDCTR,Under construction indicator,true,Under construction indicator,integer(6),UNDR_CNSTRCTN_INDCTR,,true
ECB,MSRMNT_MTHD,Measurement method,true,Measurement method,,MSRMNT_MTHD,,true
ECB,PRCHSD_ORGNTD,Purchased or originated,true,Purchased or originated,,PRCHSD_ORGNTD,,true
ECB,CMMRCL_RL_ESTT_LN_INDCTR,Commercial real estate loan indicator,true,,,CMMRCL_RL_ESTT_LN_INDCTR,,true
ECB,SFTWR_ASST_INDCTR,Software assets indicator,true,,,SFTWR_ASST_INDCTR,,true
ECB,LTGTN_STTS,Litigation status,true,Litigation status,integer(6),LTGTN_STTS,,true
ECB,HLD_MTRTY_INDCTR,Held to maturity,true,Held to maturity domain,integer(6),HLD_MTRTY_INDCTR,,true
ECB,PSTN_INSTRMNT,Position in the instrument,true,Position in the instrument,,PSTN_INSTRMNT,,true
ECB,HDG_INSTRMNT,Hedged or hedging instrument,true,Hedged or hedging instrument,,HDG_INSTRMNT,,true
ECB,TYP_RSK,Type of Risk,true,Type of risk in accordance with Reg. 680/2014 (Annex V),,TYP_RSK,,true
ECB,SBJCT_OPRTNG_LS_INDCTR,Subject to operating lease indicator,true,Subject to operating lease indicator,,SBJCT_OPRTNG_LS_INDCTR,,true
ECB,FLW_DRCTN,Flow direction,true,Flow direction,integer(6),FLW_DRCTN,,true
ECB,PLNNNG_PRMSSN_INDCTR,Planning permissions indicator,true,Planning permissions indicator,integer(6),PLNNNG_PRMSSN_INDCTR,,true
ECB,PRFRMNG_STTS_RSN,Performing status reasons,true,Performing status reasons,integer(6),PRFRMNG_STTS_RSN,,true
ECB,CMPLNC_CRR_129_TYP,Compliance with article 129 CRR type,true,Compliance with article 129 CRR type,,CMPLNC_CRR_129_TYP,,true
ECB,BLN_STRNG,Boolean string,false,"A Domain that allows string values of TRUE and FALSE only.
Please note that this Domain's purpose is the mapping of non-reference boolean Domains that are not enumerated, e.g. EBA_Boolean.",,BLN_STRNG,BLN_STRNG,true
ECB,RLTNSHP,Relationship,true,Relationship between entities.,,RLTNSHP,,true
ECB,ELGBL_CNTRL_BNK_FNDNG,Eligible for central bank funding,true,"Domain covering the members: Eligible for central bank funding, Not eligible for central bank funding, Eligible and not eligible for central bank funding and Not applicable.",,ELGBL_CNTRL_BNK_FNDNG,,true
ECB,PRMRY_ASST_CLSS_CVR_PL,Primary asset class of cover pool,true,Covers the primary asset classes for cover pools according to  Article 129(4) and (5) of Regulation (EU) No 575/2013.,,PRMRY_ASST_CLSS_CVR_PL,,true
ECB,CRDT_RTNG_AGNCY,Credit rating agency,true,"Credit rating agency used in Asset encumbrance.
See EBA ITS on Asset encumbrance, 5.2.3. Instructions concerning specific columns, External credit rating on covered bond (090-140), As per credit rating agencies' methodology to maintain current external credit rating on covered bond (230-250).",,CRDT_RTNG_AGNCY,,true
ECB,TYP_ACCNTNG_ITM,Type of accounting item,true,Type of accounting item,,TYP_ACCNTNG_ITM,,true
ECB,CLLTRL_RS_INDCTR,Collateral reuse indicator,true,Collateral reuse indicator,String(50),CLLTRL_RS_INDCTR,,true
ECB,ABSTRCT_INSTRMNT_RL_TYP,Abstract instrument role type,true,Abstract instrument role type,,ABSTRCT_INSTRMNT_RL_TYP,,true
ECB,ENTTY_RL_TYP,Entity role type,true,Entity role type,,ENTTY_RL_TYP,,true
ECB,MN_DBTR_INDCTR,Main debtor indicator,true,Main debtor indicator,,MN_DBTR_INDCTR,,true
ECB,TYP_MRKT,Type of market,true,Type of market,,TYP_MRKT,,true
ECB,LVL_RPRTNG,Level of reporting requested in the specific row of template,true,Level of reporting requested in the specific row of template,,LVL_RPRTNG,,true
ECB,CLLTRL_INSTRMNT_RS_INDCTR,Collateral instrument reuse indicator,true,Collateral instrument reuse indicator,String(50),CLLTRL_INSTRMNT_RS_INDCTR,,true
ECB,CNTNGNT_SCNR,Contingent scenario/Assumptions used,true,Contingent scenario/Assumptions used,,CNTNGNT_SCNR,,true
ECB,NGTBL_SCRTY,Negotiable security,true,Negotiable security,,NGTBL_SCRTY,,true
ECB,STTTRY_CVRD_BND_RGM,Statutory covered bond regime,true,"Statutory covered bond regime information used in Asset encumbrance.
See EBA ITS on Asset encumbrance, 5.2.3. Instructions concerning specific columns, As per the relevant statutory covered bond regime (220).",,STTTRY_CVRD_BND_RGM,,true
ECB,HQLA_INDCTR,High liquidity and credit quality (HQLA) indicator,true,High liquidity and credit quality (HQLA) indicator,,HQLA_INDCTR,,true
ECB,MLTLTRL_DVLPMNT_BNK_INDCTR,Multilateral development bank indicator,true,,,MLTLTRL_DVLPMNT_BNK_INDCTR,,true
ECB,AE_ITM,Asset encumbrance item,true,Domain comprising Members that allows to distinguish between AE (matching) liability information and AE (underlying) asset / collateral information.,,AE_ITM,,true
ECB,AVLBL_ENCMBRNC,Available for encumbrance,true,"Domain covering the members: Available for encumbrance, Not available for encumbrance, Available and not available for encumbrance, Not applicable.
See EBA ITS on Asset encumbrance, 2.2.1. General remarks.",,AVLBL_ENCMBRNC,,true
ECB,RTND_INSTRMNT,Retained or bought back instrument,true,"Domain covereing the members: Retained or bought back instrument, Not retained or bought back instrument, Retained and not retained instruments, Not applicable.",,RTND_INSTRMNT,,true
ECB,NEVS,Null explanatory values,true,Null explanatory values,integer(6),NEVS,,true
ECB,RCRS,Recourse,true,Recourse,integer(6),RCRS,,true
ECB,PRPS,Purpose,true,Purpose,integer(6),PRPS,,true
ECB,FDCRY,Fiduciary instruments,true,Fiduciary instruments,integer(6),FDCRY,,true
ECB,ENTTY_RL,Counterparty role,true,Role of the counterparties in an instrument.,integer(6),ENTTY_RL,,true
ECB,RFRNC_RT,Reference rate code,true,Reference rate code,integer(6),RFRNC_RT,,true
ECB,TYP_PRTCTN,Type of protection,true,Type of protection,integer(6),TYP_PRTCTN,,true
ECB,TYP_TRNSFR,Type of Transfer,true,Type of Transfer,integer(6),TYP_TRNSFR,,true
ECB,TYP_AMRTSTN,Amortisation type,true,Amortisation type,integer(6),TYP_AMRTSTN,,true
ECB,SBRDNTD_DBT,Subordinated debt,true,Subordinated debt,integer(6),SBRDNTD_DBT,,true
ECB,RPYMNT_RGHTS,Repayment rights,true,Repayment rights,integer(6),RPYMNT_RGHTS,,true
ECB,TYP_PRTCTN_VL,Type of protection value,true,Identification of the type of value provided in the data attribute ‘Protection value’.,integer(6),TYP_PRTCTN_VL,,true
ECB,TYP_INTRST_RT,Interest rate type,true,Interest rate type,integer(6),TYP_INTRST_RT,,true
ECB,PRJCT_FNNC_LN,Project finance loans,true,Project finance loans,integer(6),PRJCT_FNNC_LN,,true
ECB,PRTCTN_VLTN_APPRCH,Protection valuation approach,true,Type of protection valuation; method used to determine the protection value.,integer(6),PRTCTN_VLTN_APPRCH,,true
ECB,PHASE,Phase,true,The phase in the BIRD process.,,PHASE,,true
ECB,TYP_RL,Type of role,true,Type of role,string(1),TYP_RL,,true
ECB,TYP_FCT,Type of facet,false,Type of facet,string(20),TYP_FCT,,true
ECB,CRDNLTY,Cardinality,true,Specifies the cardinality of relationship,string(20),CRDNLTY,,true
ECB,CUBE_TYPE,Cube type,true,Specifies the type of cube as part of the data production process.,string(50),CUBE_TYPE,,true
ECB,TYP_MPPNG,Type of mapping,true,Type of mapping,string(1),TYP_MPPNG,,true
ECB,TYP_DMNSN,Type of dimension,true,Type of dimension,string(1),TYP_DMNSN,,true
ECB,TYP_FCT_VL,Type of facet value,true,Type of facet value,string(50),TYP_FCT_VL,,true
ECB,TYPE_OF_SCHEME,Type of scheme,true,The type of scheme in the BIRD process.,,TYPE_OF_SCHEME,,true
ECB,DATA_TYPE_SIMPLIFIED,Simplified data type,true,,,DATA_TYPE_SIMPLIFIED,,true
ECB,TYPE_OF_RELATIONSHIP,Type of relationship,true,The type of relationship between entities.,,TYPE_OF_RELATIONSHIP,,true
ECB,TYPE_OF_TRANSFORMATION,TYPE_OF_TRANSFORMATION,true,The type of transformation.,,TYPE_OF_TRANSFORMATION,,true
