MAINTENANCE_AGENCY_ID,VARIABLE_SET_ID,NAME,CODE,DESCRIPTION
EBA,EBA_6568288170937653887,EBA_ATY([EBA_mi7|EBA_md140|EBA_md515|EBA_md203|EBA_md105|EBA_md254|EBA_md514|EBA_md516|EBA_md242]),6568288170937653887,"Details the data type (e.g. monetary, percentage, string) of the data point. In XBRL, it is the ""primary item"". 
Generally, it indicates the ""metrics"" of the Main category provided (i.e. answers the question: how is measured?).
It should be defined for each data point. 
In the case of monetary values, when the data point is referred to a (change during a) period of time, the member name shall finish in ""(flow)"". When the member name has other terminations, the data point is a measurement at a date (i.e. ""stock"")."
EBA,EBA_2250689115574519802,EBA_ATY(EBA_di113),2250689115574519802,
EBA,EBA_2161190500527136313,EBA_ATY(EBA_ii694),2161190500527136313,
EBA,EBA_12714954377393457120,EBA_ATY([EBA_md103|EBA_mi287|EBA_mi129|EBA_mi53]),12714954377393457120,"Details the data type (e.g. monetary, percentage, string) of the data point. In XBRL, it is the ""primary item"". 
Generally, it indicates the ""metrics"" of the Main category provided (i.e. answers the question: how is measured?).
It should be defined for each data point. 
In the case of monetary values, when the data point is referred to a (change during a) period of time, the member name shall finish in ""(flow)"". When the member name has other terminations, the data point is a measurement at a date (i.e. ""stock"")."
EBA,EBA_9026145844569263569,EBA_ATY([EBA_mi457|EBA_mi172|EBA_mi170|EBA_mi53|EBA_mi287]),9026145844569263569,"Details the data type (e.g. monetary, percentage, string) of the data point. In XBRL, it is the ""primary item"". 
Generally, it indicates the ""metrics"" of the Main category provided (i.e. answers the question: how is measured?).
It should be defined for each data point. 
In the case of monetary values, when the data point is referred to a (change during a) period of time, the member name shall finish in ""(flow)"". When the member name has other terminations, the data point is a measurement at a date (i.e. ""stock"")."
EBA,EBA_1642050618857539674,EBA_ATY(EBA_md511),1642050618857539674,
EBA,EBA_1310593032472528505,EBA_ATY(EBA_md233),1310593032472528505,
EBA,EBA_4526649700965348292,EBA_ATY(EBA_mi110),4526649700965348292,
EBA,EBA_7998179386806129332,EBA_ATY(EBA_mi43),7998179386806129332,
EBA,EBA_17263975452837246078,EBA_ATY([EBA_mi501|EBA_mi500|EBA_mi53|EBA_mi170]),17263975452837246078,"Details the data type (e.g. monetary, percentage, string) of the data point. In XBRL, it is the ""primary item"". 
Generally, it indicates the ""metrics"" of the Main category provided (i.e. answers the question: how is measured?).
It should be defined for each data point. 
In the case of monetary values, when the data point is referred to a (change during a) period of time, the member name shall finish in ""(flow)"". When the member name has other terminations, the data point is a measurement at a date (i.e. ""stock"")."
EBA,EBA_12066025718223367442,EBA_ATY(EBA_mi65),12066025718223367442,
EBA,EBA_16910089619137529619,EBA_ATY(EBA_md197),16910089619137529619,
EBA,EBA_7425012908509512988,EBA_ATY([EBA_md103|EBA_md301]),7425012908509512988,"Details the data type (e.g. monetary, percentage, string) of the data point. In XBRL, it is the ""primary item"". 
Generally, it indicates the ""metrics"" of the Main category provided (i.e. answers the question: how is measured?).
It should be defined for each data point. 
In the case of monetary values, when the data point is referred to a (change during a) period of time, the member name shall finish in ""(flow)"". When the member name has other terminations, the data point is a measurement at a date (i.e. ""stock"")."
EBA,EBA_7045330879861808887,EBA_ATY(EBA_md199),7045330879861808887,
EBA,EBA_3318790052671735794,EBA_ATY(EBA_md72),3318790052671735794,
EBA,EBA_4125453834206329623,EBA_ATY(EBA_mi135),4125453834206329623,
EBA,EBA_7479284637091345067,EBA_ATY(EBA_md150),7479284637091345067,
EBA,EBA_14207604135783268980,EBA_ATY(EBA_mi696),14207604135783268980,
EBA,EBA_15523337097091448283,EBA_ATY([EBA_md103]),15523337097091448283,"Details the data type (e.g. monetary, percentage, string) of the data point. In XBRL, it is the ""primary item"". 
Generally, it indicates the ""metrics"" of the Main category provided (i.e. answers the question: how is measured?).
It should be defined for each data point. 
In the case of monetary values, when the data point is referred to a (change during a) period of time, the member name shall finish in ""(flow)"". When the member name has other terminations, the data point is a measurement at a date (i.e. ""stock"")."
EBA,EBA_13130641130737682833,EBA_ATY([EBA_mi287|EBA_mi504|EBA_mi53]),13130641130737682833,"Details the data type (e.g. monetary, percentage, string) of the data point. In XBRL, it is the ""primary item"". 
Generally, it indicates the ""metrics"" of the Main category provided (i.e. answers the question: how is measured?).
It should be defined for each data point. 
In the case of monetary values, when the data point is referred to a (change during a) period of time, the member name shall finish in ""(flow)"". When the member name has other terminations, the data point is a measurement at a date (i.e. ""stock"")."
EBA,EBA_4382339117424893742,EBA_ATY(EBA_si475),4382339117424893742,
EBA,EBA_18224627658329936503,EBA_ATY([EBA_mi287|EBA_mi136]),18224627658329936503,"Details the data type (e.g. monetary, percentage, string) of the data point. In XBRL, it is the ""primary item"". 
Generally, it indicates the ""metrics"" of the Main category provided (i.e. answers the question: how is measured?).
It should be defined for each data point. 
In the case of monetary values, when the data point is referred to a (change during a) period of time, the member name shall finish in ""(flow)"". When the member name has other terminations, the data point is a measurement at a date (i.e. ""stock"")."
EBA,EBA_5945154987020393668,EBA_ATY(EBA_md11),5945154987020393668,
EBA,EBA_5774915741176803306,EBA_ATY(EBA_si299),5774915741176803306,
EBA,EBA_16583082910069749599,EBA_ATY([EBA_mi7|EBA_mi508|EBA_mi136|EBA_mi53|EBA_mi507]),16583082910069749599,"Details the data type (e.g. monetary, percentage, string) of the data point. In XBRL, it is the ""primary item"". 
Generally, it indicates the ""metrics"" of the Main category provided (i.e. answers the question: how is measured?).
It should be defined for each data point. 
In the case of monetary values, when the data point is referred to a (change during a) period of time, the member name shall finish in ""(flow)"". When the member name has other terminations, the data point is a measurement at a date (i.e. ""stock"")."
EBA,EBA_6639797572247728135,EBA_ATY(EBA_ei365),6639797572247728135,
EBA,EBA_14850964577352639345,EBA_ATY(EBA_md131),14850964577352639345,
EBA,EBA_10236929010232105220,EBA_ATY(EBA_md241),10236929010232105220,
EBA,EBA_17125032251173697978,EBA_ATY(EBA_md14),17125032251173697978,
EBA,EBA_7581480664087459498,EBA_ATY(EBA_md686),7581480664087459498,
EBA,EBA_10257793885188895877,EBA_ATY(EBA_mi134),10257793885188895877,
EBA,EBA_8358054682599877032,EBA_ATY([EBA_mi682|EBA_md677|EBA_md675|EBA_mi136]),8358054682599877032,"Details the data type (e.g. monetary, percentage, string) of the data point. In XBRL, it is the ""primary item"". 
Generally, it indicates the ""metrics"" of the Main category provided (i.e. answers the question: how is measured?).
It should be defined for each data point. 
In the case of monetary values, when the data point is referred to a (change during a) period of time, the member name shall finish in ""(flow)"". When the member name has other terminations, the data point is a measurement at a date (i.e. ""stock"")."
EBA,EBA_17627108811016234439,EBA_ATY([EBA_md104|EBA_md186|EBA_md12|EBA_md59|EBA_md60|EBA_md83|EBA_md69|EBA_md147|EBA_mi191|EBA_md131|EBA_md11]),17627108811016234439,"Details the data type (e.g. monetary, percentage, string) of the data point. In XBRL, it is the ""primary item"". 
Generally, it indicates the ""metrics"" of the Main category provided (i.e. answers the question: how is measured?).
It should be defined for each data point. 
In the case of monetary values, when the data point is referred to a (change during a) period of time, the member name shall finish in ""(flow)"". When the member name has other terminations, the data point is a measurement at a date (i.e. ""stock"")."
EBA,EBA_17191325927746173861,EBA_ATY([EBA_mi697|EBA_mi696|EBA_ri695|EBA_ri769]),17191325927746173861,"Details the data type (e.g. monetary, percentage, string) of the data point. In XBRL, it is the ""primary item"". 
Generally, it indicates the ""metrics"" of the Main category provided (i.e. answers the question: how is measured?).
It should be defined for each data point. 
In the case of monetary values, when the data point is referred to a (change during a) period of time, the member name shall finish in ""(flow)"". When the member name has other terminations, the data point is a measurement at a date (i.e. ""stock"")."
EBA,EBA_2384983838098687046,EBA_ATY(EBA_md301),2384983838098687046,
EBA,EBA_12322696276208132147,EBA_ATY(EBA_mi507),12322696276208132147,
EBA,EBA_7921557948676610779,EBA_ATY(EBA_md512),7921557948676610779,
EBA,EBA_8147403423836981172,EBA_ATY([EBA_mi7|EBA_mi503]),8147403423836981172,"Details the data type (e.g. monetary, percentage, string) of the data point. In XBRL, it is the ""primary item"". 
Generally, it indicates the ""metrics"" of the Main category provided (i.e. answers the question: how is measured?).
It should be defined for each data point. 
In the case of monetary values, when the data point is referred to a (change during a) period of time, the member name shall finish in ""(flow)"". When the member name has other terminations, the data point is a measurement at a date (i.e. ""stock"")."
EBA,EBA_7609207427873815892,EBA_ATY(EBA_mi66),7609207427873815892,
EBA,EBA_14769371500360874292,EBA_ATY([EBA_mi195|EBA_mi53|EBA_mi43]),14769371500360874292,"Details the data type (e.g. monetary, percentage, string) of the data point. In XBRL, it is the ""primary item"". 
Generally, it indicates the ""metrics"" of the Main category provided (i.e. answers the question: how is measured?).
It should be defined for each data point. 
In the case of monetary values, when the data point is referred to a (change during a) period of time, the member name shall finish in ""(flow)"". When the member name has other terminations, the data point is a measurement at a date (i.e. ""stock"")."
EBA,EBA_3209592754950576281,EBA_ATY([EBA_mi7|EBA_mi53]),3209592754950576281,"Details the data type (e.g. monetary, percentage, string) of the data point. In XBRL, it is the ""primary item"". 
Generally, it indicates the ""metrics"" of the Main category provided (i.e. answers the question: how is measured?).
It should be defined for each data point. 
In the case of monetary values, when the data point is referred to a (change during a) period of time, the member name shall finish in ""(flow)"". When the member name has other terminations, the data point is a measurement at a date (i.e. ""stock"")."
EBA,EBA_8293002594605645818,EBA_ATY([EBA_mi7|EBA_mi298|EBA_mi53]),8293002594605645818,"Details the data type (e.g. monetary, percentage, string) of the data point. In XBRL, it is the ""primary item"". 
Generally, it indicates the ""metrics"" of the Main category provided (i.e. answers the question: how is measured?).
It should be defined for each data point. 
In the case of monetary values, when the data point is referred to a (change during a) period of time, the member name shall finish in ""(flow)"". When the member name has other terminations, the data point is a measurement at a date (i.e. ""stock"")."
EBA,EBA_8602270086129288343,EBA_ATY([EBA_mi679|EBA_mi66]),8602270086129288343,"Details the data type (e.g. monetary, percentage, string) of the data point. In XBRL, it is the ""primary item"". 
Generally, it indicates the ""metrics"" of the Main category provided (i.e. answers the question: how is measured?).
It should be defined for each data point. 
In the case of monetary values, when the data point is referred to a (change during a) period of time, the member name shall finish in ""(flow)"". When the member name has other terminations, the data point is a measurement at a date (i.e. ""stock"")."
EBA,EBA_11219267847583223909,EBA_ATY(EBA_md67),11219267847583223909,
EBA,EBA_6372333497785021038,EBA_ATY(EBA_si477),6372333497785021038,
EBA,EBA_18132232946860015519,EBA_ATY(EBA_mi172),18132232946860015519,
EBA,EBA_6401222181158503537,EBA_ATY([EBA_ii694]),6401222181158503537,"Details the data type (e.g. monetary, percentage, string) of the data point. In XBRL, it is the ""primary item"". 
Generally, it indicates the ""metrics"" of the Main category provided (i.e. answers the question: how is measured?).
It should be defined for each data point. 
In the case of monetary values, when the data point is referred to a (change during a) period of time, the member name shall finish in ""(flow)"". When the member name has other terminations, the data point is a measurement at a date (i.e. ""stock"")."
EBA,EBA_6320094546664999686,EBA_ATY(EBA_md239),6320094546664999686,
EBA,EBA_4550550471780180616,EBA_ATY([EBA_mi53|EBA_mi191|EBA_mi129|EBA_mi45]),4550550471780180616,"Details the data type (e.g. monetary, percentage, string) of the data point. In XBRL, it is the ""primary item"". 
Generally, it indicates the ""metrics"" of the Main category provided (i.e. answers the question: how is measured?).
It should be defined for each data point. 
In the case of monetary values, when the data point is referred to a (change during a) period of time, the member name shall finish in ""(flow)"". When the member name has other terminations, the data point is a measurement at a date (i.e. ""stock"")."
EBA,EBA_15550006259839329275,EBA_ATY([EBA_mi679|EBA_mi691|EBA_mi66|EBA_mi678|EBA_mi690]),15550006259839329275,"Details the data type (e.g. monetary, percentage, string) of the data point. In XBRL, it is the ""primary item"". 
Generally, it indicates the ""metrics"" of the Main category provided (i.e. answers the question: how is measured?).
It should be defined for each data point. 
In the case of monetary values, when the data point is referred to a (change during a) period of time, the member name shall finish in ""(flow)"". When the member name has other terminations, the data point is a measurement at a date (i.e. ""stock"")."
EBA,EBA_16370839230798678979,EBA_ATY([EBA_mi35]),16370839230798678979,"Details the data type (e.g. monetary, percentage, string) of the data point. In XBRL, it is the ""primary item"". 
Generally, it indicates the ""metrics"" of the Main category provided (i.e. answers the question: how is measured?).
It should be defined for each data point. 
In the case of monetary values, when the data point is referred to a (change during a) period of time, the member name shall finish in ""(flow)"". When the member name has other terminations, the data point is a measurement at a date (i.e. ""stock"")."
EBA,EBA_6032785342211626857,EBA_ATY(EBA_md771),6032785342211626857,
EBA,EBA_17378198488385969370,EBA_ATY([EBA_mi420|EBA_mi53|EBA_mi170]),17378198488385969370,"Details the data type (e.g. monetary, percentage, string) of the data point. In XBRL, it is the ""primary item"". 
Generally, it indicates the ""metrics"" of the Main category provided (i.e. answers the question: how is measured?).
It should be defined for each data point. 
In the case of monetary values, when the data point is referred to a (change during a) period of time, the member name shall finish in ""(flow)"". When the member name has other terminations, the data point is a measurement at a date (i.e. ""stock"")."
EBA,EBA_11189239488883364149,EBA_ATY([EBA_mi340|EBA_mi339|EBA_mi770]),11189239488883364149,"Details the data type (e.g. monetary, percentage, string) of the data point. In XBRL, it is the ""primary item"". 
Generally, it indicates the ""metrics"" of the Main category provided (i.e. answers the question: how is measured?).
It should be defined for each data point. 
In the case of monetary values, when the data point is referred to a (change during a) period of time, the member name shall finish in ""(flow)"". When the member name has other terminations, the data point is a measurement at a date (i.e. ""stock"")."
EBA,EBA_15953367190040392590,EBA_ATY([EBA_mi7|EBA_md106|EBA_md140|EBA_md203|EBA_mi159|EBA_md105|EBA_md254|EBA_md242]),15953367190040392590,"Details the data type (e.g. monetary, percentage, string) of the data point. In XBRL, it is the ""primary item"". 
Generally, it indicates the ""metrics"" of the Main category provided (i.e. answers the question: how is measured?).
It should be defined for each data point. 
In the case of monetary values, when the data point is referred to a (change during a) period of time, the member name shall finish in ""(flow)"". When the member name has other terminations, the data point is a measurement at a date (i.e. ""stock"")."
EBA,EBA_6468138710767302007,EBA_ATY(EBA_md59),6468138710767302007,
EBA,EBA_13226661534802794917,EBA_ATY(EBA_md210),13226661534802794917,
EBA,EBA_17809237732712617651,EBA_ATY(EBA_md677),17809237732712617651,
EBA,EBA_17362572299350332613,EBA_ATY(EBA_mi298),17362572299350332613,
EBA,EBA_11861560565284774065,EBA_ATY(EBA_mi45),11861560565284774065,
EBA,EBA_15838870426528719135,EBA_ATY([EBA_mi159|EBA_mi53|EBA_mi136]),15838870426528719135,"Details the data type (e.g. monetary, percentage, string) of the data point. In XBRL, it is the ""primary item"". 
Generally, it indicates the ""metrics"" of the Main category provided (i.e. answers the question: how is measured?).
It should be defined for each data point. 
In the case of monetary values, when the data point is referred to a (change during a) period of time, the member name shall finish in ""(flow)"". When the member name has other terminations, the data point is a measurement at a date (i.e. ""stock"")."
EBA,EBA_18378666056225110169,EBA_ATY([EBA_md675]),18378666056225110169,"Details the data type (e.g. monetary, percentage, string) of the data point. In XBRL, it is the ""primary item"". 
Generally, it indicates the ""metrics"" of the Main category provided (i.e. answers the question: how is measured?).
It should be defined for each data point. 
In the case of monetary values, when the data point is referred to a (change during a) period of time, the member name shall finish in ""(flow)"". When the member name has other terminations, the data point is a measurement at a date (i.e. ""stock"")."
EBA,EBA_2101772158558890786,EBA_ATY([EBA_mi507]),2101772158558890786,"Details the data type (e.g. monetary, percentage, string) of the data point. In XBRL, it is the ""primary item"". 
Generally, it indicates the ""metrics"" of the Main category provided (i.e. answers the question: how is measured?).
It should be defined for each data point. 
In the case of monetary values, when the data point is referred to a (change during a) period of time, the member name shall finish in ""(flow)"". When the member name has other terminations, the data point is a measurement at a date (i.e. ""stock"")."
EBA,EBA_14855964201864291528,EBA_ATY(EBA_md69),14855964201864291528,
EBA,EBA_2604851733428632515,EBA_ATY([EBA_mi9|EBA_si289|EBA_mi53|EBA_si299|EBA_si169|EBA_pi221]),2604851733428632515,"Details the data type (e.g. monetary, percentage, string) of the data point. In XBRL, it is the ""primary item"". 
Generally, it indicates the ""metrics"" of the Main category provided (i.e. answers the question: how is measured?).
It should be defined for each data point. 
In the case of monetary values, when the data point is referred to a (change during a) period of time, the member name shall finish in ""(flow)"". When the member name has other terminations, the data point is a measurement at a date (i.e. ""stock"")."
EBA,EBA_8196255648753012831,EBA_ATY(EBA_ei364),8196255648753012831,
EBA,EBA_13360990123029225806,EBA_ATY([EBA_mi691|EBA_mi690]),13360990123029225806,"Details the data type (e.g. monetary, percentage, string) of the data point. In XBRL, it is the ""primary item"". 
Generally, it indicates the ""metrics"" of the Main category provided (i.e. answers the question: how is measured?).
It should be defined for each data point. 
In the case of monetary values, when the data point is referred to a (change during a) period of time, the member name shall finish in ""(flow)"". When the member name has other terminations, the data point is a measurement at a date (i.e. ""stock"")."
EBA,EBA_5051766378422399098,EBA_ATY(EBA_md514),5051766378422399098,
EBA,EBA_7694579520749019536,EBA_ATY(EBA_mi506),7694579520749019536,
EBA,EBA_16559686217265382380,EBA_ATY(EBA_md12),16559686217265382380,
EBA,EBA_5741440665934247772,EBA_ATY([EBA_mi693|EBA_mi692]),5741440665934247772,"Details the data type (e.g. monetary, percentage, string) of the data point. In XBRL, it is the ""primary item"". 
Generally, it indicates the ""metrics"" of the Main category provided (i.e. answers the question: how is measured?).
It should be defined for each data point. 
In the case of monetary values, when the data point is referred to a (change during a) period of time, the member name shall finish in ""(flow)"". When the member name has other terminations, the data point is a measurement at a date (i.e. ""stock"")."
EBA,EBA_1917884139335732578,EBA_ATY(EBA_ri695),1917884139335732578,
EBA,EBA_7216936475377850959,EBA_ATY(EBA_mi37),7216936475377850959,
EBA,EBA_2433331335632809293,EBA_ATY([EBA_mi7|EBA_mi172|EBA_mi170|EBA_mi53|EBA_mi287]),2433331335632809293,"Details the data type (e.g. monetary, percentage, string) of the data point. In XBRL, it is the ""primary item"". 
Generally, it indicates the ""metrics"" of the Main category provided (i.e. answers the question: how is measured?).
It should be defined for each data point. 
In the case of monetary values, when the data point is referred to a (change during a) period of time, the member name shall finish in ""(flow)"". When the member name has other terminations, the data point is a measurement at a date (i.e. ""stock"")."
EBA,EBA_908702916109331650,EBA_ATY([EBA_mi9|EBA_mi53|EBA_si477|EBA_si169|EBA_pi221]),908702916109331650,"Details the data type (e.g. monetary, percentage, string) of the data point. In XBRL, it is the ""primary item"". 
Generally, it indicates the ""metrics"" of the Main category provided (i.e. answers the question: how is measured?).
It should be defined for each data point. 
In the case of monetary values, when the data point is referred to a (change during a) period of time, the member name shall finish in ""(flow)"". When the member name has other terminations, the data point is a measurement at a date (i.e. ""stock"")."
EBA,EBA_17201151667545604860,EBA_ATY([EBA_mi679|EBA_mi678|EBA_mi66]),17201151667545604860,"Details the data type (e.g. monetary, percentage, string) of the data point. In XBRL, it is the ""primary item"". 
Generally, it indicates the ""metrics"" of the Main category provided (i.e. answers the question: how is measured?).
It should be defined for each data point. 
In the case of monetary values, when the data point is referred to a (change during a) period of time, the member name shall finish in ""(flow)"". When the member name has other terminations, the data point is a measurement at a date (i.e. ""stock"")."
EBA,EBA_8302698495765502926,EBA_ATY([EBA_md72|EBA_md216|EBA_md199|EBA_md200|EBA_md114|EBA_md241|EBA_md233|EBA_md62|EBA_md108|EBA_mi53|EBA_mi109|EBA_md85|EBA_md149|EBA_mi110|EBA_md70|EBA_md150|EBA_md197|EBA_mi65|EBA_md71|EBA_md151]),8302698495765502926,"Details the data type (e.g. monetary, percentage, string) of the data point. In XBRL, it is the ""primary item"". 
Generally, it indicates the ""metrics"" of the Main category provided (i.e. answers the question: how is measured?).
It should be defined for each data point. 
In the case of monetary values, when the data point is referred to a (change during a) period of time, the member name shall finish in ""(flow)"". When the member name has other terminations, the data point is a measurement at a date (i.e. ""stock"")."
EBA,EBA_9996703501657266628,EBA_ATY(EBA_md73),9996703501657266628,
EBA,EBA_18266296114317069670,EBA_ATY(EBA_mi678),18266296114317069670,
EBA,EBA_17542850676281456190,EBA_ATY([EBA_mi298|EBA_mi136]),17542850676281456190,"Details the data type (e.g. monetary, percentage, string) of the data point. In XBRL, it is the ""primary item"". 
Generally, it indicates the ""metrics"" of the Main category provided (i.e. answers the question: how is measured?).
It should be defined for each data point. 
In the case of monetary values, when the data point is referred to a (change during a) period of time, the member name shall finish in ""(flow)"". When the member name has other terminations, the data point is a measurement at a date (i.e. ""stock"")."
EBA,EBA_9121519415410717152,EBA_ATY(EBA_md108),9121519415410717152,
EBA,EBA_4151719411465112673,EBA_ATY(EBA_ri769),4151719411465112673,
EBA,EBA_15192174181990375939,EBA_ATY(EBA_md254),15192174181990375939,
EBA,EBA_355617794779780073,EBA_ATY([EBA_mi503|EBA_mi136]),355617794779780073,"Details the data type (e.g. monetary, percentage, string) of the data point. In XBRL, it is the ""primary item"". 
Generally, it indicates the ""metrics"" of the Main category provided (i.e. answers the question: how is measured?).
It should be defined for each data point. 
In the case of monetary values, when the data point is referred to a (change during a) period of time, the member name shall finish in ""(flow)"". When the member name has other terminations, the data point is a measurement at a date (i.e. ""stock"")."
EBA,EBA_6136860281974494833,EBA_ATY(EBA_mi682),6136860281974494833,
EBA,EBA_2582120091229145198,EBA_ATY(EBA_md106),2582120091229145198,
EBA,EBA_1255182455840490801,EBA_ATY(EBA_md242),1255182455840490801,
EBA,EBA_16568609369428861768,EBA_ATY(EBA_md251),16568609369428861768,
EBA,EBA_306583151356615624,EBA_ATY([EBA_mi135|EBA_mi129|EBA_md249]),306583151356615624,"Details the data type (e.g. monetary, percentage, string) of the data point. In XBRL, it is the ""primary item"". 
Generally, it indicates the ""metrics"" of the Main category provided (i.e. answers the question: how is measured?).
It should be defined for each data point. 
In the case of monetary values, when the data point is referred to a (change during a) period of time, the member name shall finish in ""(flow)"". When the member name has other terminations, the data point is a measurement at a date (i.e. ""stock"")."
EBA,EBA_15031794347871449198,EBA_ATY([EBA_md210|EBA_md13]),15031794347871449198,"Details the data type (e.g. monetary, percentage, string) of the data point. In XBRL, it is the ""primary item"". 
Generally, it indicates the ""metrics"" of the Main category provided (i.e. answers the question: how is measured?).
It should be defined for each data point. 
In the case of monetary values, when the data point is referred to a (change during a) period of time, the member name shall finish in ""(flow)"". When the member name has other terminations, the data point is a measurement at a date (i.e. ""stock"")."
EBA,EBA_6999744889880554488,EBA_ATY([EBA_mi689|EBA_mi688]),6999744889880554488,"Details the data type (e.g. monetary, percentage, string) of the data point. In XBRL, it is the ""primary item"". 
Generally, it indicates the ""metrics"" of the Main category provided (i.e. answers the question: how is measured?).
It should be defined for each data point. 
In the case of monetary values, when the data point is referred to a (change during a) period of time, the member name shall finish in ""(flow)"". When the member name has other terminations, the data point is a measurement at a date (i.e. ""stock"")."
EBA,EBA_3734078955945207964,EBA_ATY([EBA_mi8|EBA_mi159|EBA_mi53]),3734078955945207964,"Details the data type (e.g. monetary, percentage, string) of the data point. In XBRL, it is the ""primary item"". 
Generally, it indicates the ""metrics"" of the Main category provided (i.e. answers the question: how is measured?).
It should be defined for each data point. 
In the case of monetary values, when the data point is referred to a (change during a) period of time, the member name shall finish in ""(flow)"". When the member name has other terminations, the data point is a measurement at a date (i.e. ""stock"")."
EBA,EBA_1678309879497812044,EBA_ATY([EBA_mi7|EBA_mi508|EBA_mi504|EBA_mi136|EBA_mi53|EBA_mi507]),1678309879497812044,"Details the data type (e.g. monetary, percentage, string) of the data point. In XBRL, it is the ""primary item"". 
Generally, it indicates the ""metrics"" of the Main category provided (i.e. answers the question: how is measured?).
It should be defined for each data point. 
In the case of monetary values, when the data point is referred to a (change during a) period of time, the member name shall finish in ""(flow)"". When the member name has other terminations, the data point is a measurement at a date (i.e. ""stock"")."
EBA,EBA_6553115306727480298,EBA_ATY([EBA_ei364|EBA_mi9|EBA_mi170|EBA_ei152|EBA_ei138|EBA_mi134|EBA_ei218|EBA_si476|EBA_pi221|EBA_mi53|EBA_pi223|EBA_di113|EBA_md103|EBA_ei365|EBA_si475|EBA_mi129|EBA_ei219]),6553115306727480298,"Details the data type (e.g. monetary, percentage, string) of the data point. In XBRL, it is the ""primary item"". 
Generally, it indicates the ""metrics"" of the Main category provided (i.e. answers the question: how is measured?).
It should be defined for each data point. 
In the case of monetary values, when the data point is referred to a (change during a) period of time, the member name shall finish in ""(flow)"". When the member name has other terminations, the data point is a measurement at a date (i.e. ""stock"")."
EBA,EBA_2453417093421073784,EBA_ATY(EBA_md85),2453417093421073784,
EBA,EBA_12752734694081081489,EBA_ATY(EBA_mi501),12752734694081081489,
EBA,EBA_12422367236279988940,EBA_ATY(EBA_mi195),12422367236279988940,
EBA,EBA_2533183658658807666,EBA_ATY([EBA_mi287|EBA_mi172]),2533183658658807666,"Details the data type (e.g. monetary, percentage, string) of the data point. In XBRL, it is the ""primary item"". 
Generally, it indicates the ""metrics"" of the Main category provided (i.e. answers the question: how is measured?).
It should be defined for each data point. 
In the case of monetary values, when the data point is referred to a (change during a) period of time, the member name shall finish in ""(flow)"". When the member name has other terminations, the data point is a measurement at a date (i.e. ""stock"")."
EBA,EBA_1145387069914959121,EBA_ATY(EBA_mi8),1145387069914959121,
EBA,EBA_17968217138701766952,EBA_ATY(EBA_md513),17968217138701766952,
EBA,EBA_1027476932794269362,EBA_ATY(EBA_ei138),1027476932794269362,
EBA,EBA_2877768726554420407,EBA_ATY([EBA_mi504|EBA_mi53]),2877768726554420407,"Details the data type (e.g. monetary, percentage, string) of the data point. In XBRL, it is the ""primary item"". 
Generally, it indicates the ""metrics"" of the Main category provided (i.e. answers the question: how is measured?).
It should be defined for each data point. 
In the case of monetary values, when the data point is referred to a (change during a) period of time, the member name shall finish in ""(flow)"". When the member name has other terminations, the data point is a measurement at a date (i.e. ""stock"")."
EBA,EBA_17023929735460116275,EBA_ATY(EBA_md510),17023929735460116275,
EBA,EBA_17394749200842978972,EBA_ATY(EBA_md687),17394749200842978972,
EBA,EBA_13781417329170290542,EBA_ATY([EBA_mi287|EBA_mi339]),13781417329170290542,"Details the data type (e.g. monetary, percentage, string) of the data point. In XBRL, it is the ""primary item"". 
Generally, it indicates the ""metrics"" of the Main category provided (i.e. answers the question: how is measured?).
It should be defined for each data point. 
In the case of monetary values, when the data point is referred to a (change during a) period of time, the member name shall finish in ""(flow)"". When the member name has other terminations, the data point is a measurement at a date (i.e. ""stock"")."
EBA,EBA_13585119110611606349,EBA_ATY([EBA_mi53|EBA_mi159|EBA_mi136]),13585119110611606349,"Details the data type (e.g. monetary, percentage, string) of the data point. In XBRL, it is the ""primary item"". 
Generally, it indicates the ""metrics"" of the Main category provided (i.e. answers the question: how is measured?).
It should be defined for each data point. 
In the case of monetary values, when the data point is referred to a (change during a) period of time, the member name shall finish in ""(flow)"". When the member name has other terminations, the data point is a measurement at a date (i.e. ""stock"")."
EBA,EBA_6773206181498867364,EBA_ATY([EBA_mi7|EBA_mi504|EBA_mi136|EBA_mi508|EBA_mi53|EBA_mi507]),6773206181498867364,"Details the data type (e.g. monetary, percentage, string) of the data point. In XBRL, it is the ""primary item"". 
Generally, it indicates the ""metrics"" of the Main category provided (i.e. answers the question: how is measured?).
It should be defined for each data point. 
In the case of monetary values, when the data point is referred to a (change during a) period of time, the member name shall finish in ""(flow)"". When the member name has other terminations, the data point is a measurement at a date (i.e. ""stock"")."
EBA,EBA_2757155370240655130,EBA_ATY(EBA_mi688),2757155370240655130,
EBA,EBA_17150163622528850248,EBA_ATY(EBA_md71),17150163622528850248,
EBA,EBA_17039949313590957786,EBA_ATY(EBA_md685),17039949313590957786,
EBA,EBA_11300007302910151273,EBA_ATY(EBA_mi691),11300007302910151273,
EBA,EBA_15380925474745723920,EBA_ATY([EBA_ii676]),15380925474745723920,"Details the data type (e.g. monetary, percentage, string) of the data point. In XBRL, it is the ""primary item"". 
Generally, it indicates the ""metrics"" of the Main category provided (i.e. answers the question: how is measured?).
It should be defined for each data point. 
In the case of monetary values, when the data point is referred to a (change during a) period of time, the member name shall finish in ""(flow)"". When the member name has other terminations, the data point is a measurement at a date (i.e. ""stock"")."
