MAINTENANCE_AGENCY_ID,MEMBER_HIERARCHY_ID,CODE,DOMAIN_ID,NAME,DESCRIPTION,IS_MAIN_HIERARCHY
ECB,ERLY_RDMPTN_INCLSN_INDCTR_HIER_1,1,ERLY_RDMPTN_INCLSN_INDCTR,Main hierarchy for early redempions inclusion indicator,Main hierarchy for early redempions inclusion indicator,true
ECB,ACCRD_INTRST_MRKT_VL_INDCTR_HIER_1,1,ACCRD_INTRST_MRKT_VL_INDCTR,Main hierarchy for Accrued interests for market values indicator,Main hierarchy for Accrued interests for market values indicator,true
ECB6,EBA_NC_x9015,x9015,EBA_NC,"Consumer goods and services, transportation and storage, administrative and support service activities, healthcare, utilities",,
EBA,EBA_AP30_REL_2,AP30_REL_2,EBA_AP,Approach for calculating own funds requirements for market risk applied as of the reference date,EBA_AP30_REL_2,false
EBA,EBA_AP4,AP4,EBA_AP,Hierarchy for the approaches for market risk commodities,This hierarchy includes the different approaches for market risk for commodity risk,false
EBA,EBA_LQ3,LQ3,EBA_LQ,Higher outflows hierarchy,EBA_LQ3,false
EBA,EBA_MC102,MC102,EBA_MC,Hierarchy for grandfathered instruments,EBA_MC102,false
EBA,EBA_TA3,TA3,EBA_TA,Type of specialised lending exposure,EBA_TA3,false
EBA,EBA_TI2,TI2,EBA_TI,Hierarchy for time intervals applicable for free deliveries,EBA_TI2,false
EBA,EBA_ZZ58,ZZ58,EBA_ZZ,Type of counterparty for CCR,Lists allowed values for the 'Type of counterparty for CCR' metric,false
EBA,EBA_ZZ66,ZZ66,EBA_ZZ,Type of excess spread in a securitisation transaction,EBA_ZZ66,false
EBA,EBA_ZZ67,ZZ67,EBA_ZZ,Type of amortisation system in a securitisation transaction,EBA_ZZ67,false
EBA,EBA_ZZ68,ZZ68,EBA_ZZ,Type of collateralisation of the credit protection agreement for a securitisation,EBA_ZZ68,false
EBA,EBA_PL30,PL30,EBA_PL,Hierarchy for designation for financial instruments designated at fair value through profit or loss,EBA_PL30,false
EBA,EBA_PL31,PL31,EBA_PL,"Hierarchy for Investments in subsidiaries, joint ventures and associates",EBA_PL31,false
EBA,EBA_PL32,PL32,EBA_PL,Hierarchy for Accounting portfolios for trading financial instruments,EBA_PL32,false
EBA,EBA_PL33,PL33,EBA_PL,Hierarchy for Non-trading non-derivative financial assets measured at a cost-based method,EBA_PL33,false
EBA,EBA_PL34,PL34,EBA_PL,Hierarchy for Other non-trading non-derivative financial assets,EBA_PL34,false
EBA,EBA_PL35,PL35,EBA_PL,Hierarchy for Hedge accounting,EBA_PL35,false
EBA,EBA_PL36,PL36,EBA_PL,Hierarchy for Financial assets at amortised cost,EBA_PL36,false
EBA,EBA_PL37,PL37,EBA_PL,Hierarchy for Financial assets at fair value through other comprehensive income,EBA_PL37,false
EBA,EBA_PL49,PL49,EBA_PL,"Market risk, default risk charge - buckets and sub-buckets for instruments other than securitisations and securitisations that are not included in the ACTP",EBA_PL49,false
EBA,EBA_PL38,PL38,EBA_PL,Hierarchy for Financial assets other than Held for trading and Trading Financial Assets,EBA_PL38,false
EBA,EBA_PL39,PL39,EBA_PL,Hierarchy for Accounting portfolios for financial assets other than classified as held for sale,EBA_PL39,false
EBA,EBA_PL40,PL40,EBA_PL,Hierarchy for Accounting portfolios for financial liabilities other than classified as held for sale,EBA_PL40,false
EBA,EBA_PL41,PL41,EBA_PL,Hierarchy for Accounting portfolios for financial and non-financial assets,EBA_PL41,false
EBA,EBA_PL42,PL42,EBA_PL,Hierarchy for Non-trading non-derivative financial assets measured at fair value to equity,EBA_PL42,false
EBA,EBA_PL44,PL44,EBA_PL,Hierarchy for Accounting portfolios for financial assets measured at cost based methods,EBA_PL44,false
EBA,EBA_PL45,PL45,EBA_PL,Hierarchy for Accounting portfolios for financial assets measured at fair value through e,EBA_PL45,false
EBA,EBA_PL46,PL46,EBA_PL,Hierarchy for Accounting portfolios for financial assets at fair value or strict LOCOM not,EBA_PL46,false
EBA,EBA_PL54_1,PL54_1,EBA_PL,Hierarchy for Accounting portfolios of financial assets,EBA_PL54_1,false
EBA,EBA_PL52,PL52,EBA_PL,Scope of positions that the ASA own funds requirements are calculated for,EBA_PL52,false
EBA,EBA_PL44_1,PL44_1,EBA_PL,Hierarchy for Accounting portfolios for financial assets measured at cost based methods,EBA_PL44_1,false
EBA,EBA_PL48,PL48,EBA_PL,Hierarchy for financial assets other than Held for trading and Trading Financial Assets (aggregate portfolios),EBA_PL48,false
EBA,EBA_PL11,PL11,EBA_PL,Breakdown of financial assets for FBE and NPE templates,EBA_PL11,false
EBA,EBA_PL2,PL2,EBA_PL,Hierarchy for banking/trading book,EBA_PL2,false
EBA,EBA_PL21_1,PL21_1,EBA_PL,Hierarchy for accounting portfolios for debt instruments subject to impairment,EBA_PL21_1,false
EBA,EBA_PL20,PL20,EBA_PL,Hierarchy for accounting portfolios for equity instruments subject to impairment,EBA_PL20,false
EBA,EBA_PL50_1,PL50_1,EBA_PL,Hierarchy for accounting portfolios for financial assets non-subject to impairment,EBA_PL50_1,false
EBA,EBA_PL21,PL21,EBA_PL,Hierarchy for accounting portfolios for debt instruments subject to impairment,EBA_PL21,false
EBA,EBA_PL60_1,PL60_1,EBA_PL,Hierarchy for accounting portfolios not measured at fair value through profit or loss for financial instruments,EBA_PL60_1,false
EBA,EBA_PL25,PL25,EBA_PL,Hierarchy for accounting portfolios for trading financial instruments,EBA_PL25,false
EBA,EBA_PL26,PL26,EBA_PL,Hierarchy for Trading financial instruments (GAAP),EBA_PL26,false
EBA,EBA_PL27,PL27,EBA_PL,Hierarchy for accounting portfolios for non-trading financial instruments (GAAP),EBA_PL27,false
EBA,EBA_PL43,PL43,EBA_PL,Hierarchy for accounting portfolios for financial assets subject to impairment,EBA_PL43,false
EBA,EBA_PL5,PL5,EBA_PL,Hierarchy for Measurement for Intangible assets other than Goodwill,EBA_PL5,false
EBA,EBA_PL50,PL50,EBA_PL,Hierarchy for accounting portfolios for financial assets non-subject to impairment,EBA_PL50,false
EBA,EBA_PL51,PL51,EBA_PL,Hierarchy for accounting portfolios for financial liabilities designated at fair value through profit or loss,EBA_PL51,false
EBA,EBA_PL54,PL54,EBA_PL,Hierarchy for Accounting portfolios of financial assets,EBA_PL54,false
EBA,EBA_PL60,PL60,EBA_PL,Hierarchy for accounting portfolios not measured at fair value through profit or loss for financial instruments,EBA_PL60,false
EBA,EBA_PL71,PL71,EBA_PL,Hierarchy for accounting portfolios for asset and liabilities designated at fair value through profit or loss,EBA_PL71,false
EBA,EBA_PL75,PL75,EBA_PL,"Hierarchy for Property, plant and equipment",EBA_PL75,false
EBA,EBA_PL76,PL76,EBA_PL,Hierarchy for investment property,EBA_PL76,false
EBA,EBA_PL82,PL82,EBA_PL,"Hierarchy for hedge accounting, interest risk",EBA_PL82,false
EBA,EBA_PL86,PL86,EBA_PL,"Hierarchy for fair value model for investment property and property, plan and equipment",EBA_PL86,false
EBA,EBA_PL91,PL91,EBA_PL,Hierarchy for hedge accounting,EBA_PL91,false
EBA,EBA_PL96,PL96,EBA_PL,Hierarchy for financial instruments designated at fair value through profit or loss. Accounting mismatch,EBA_PL96,false
EBA,EBA_PL97,PL97,EBA_PL,Hierarchy for financial instruments designated at fair value through profit or loss. Evaluation on a fair value basis,EBA_PL97,false
EBA,EBA_PL98,PL98,EBA_PL,Hierarchy for financial instruments designated at fair value through profit or loss. Hybrids contracts designated,EBA_PL98,false
EBA,EBA_PL99,PL99,EBA_PL,"Options for ""solvency treatment of the securitisation""",EBA_PL99,false
EBA,EBA_PL87,PL87,EBA_PL,Exposure class and Approach for prudential purposes,EBA_PL87,false
EBA,EBA_MC33,MC33,EBA_MC,Off-balance sheet exposures subject to credit risk,EBA_MC33,false
EBA,EBA_MC37,MC37,EBA_MC,Hierarchy for types of instruments (loans/bonds),EBA_MC37,false
EBA,EBA_MC74_1,MC74_1,EBA_MC,Hierarchy for types of instrument in resolution templates,EBA_MC74_1,false
EBA,EBA_MC81,MC81,EBA_MC,Type of waiver of BRRD,EBA_MC81,false
EBA,EBA_MC34,MC34,EBA_MC,"Loan commitments, financial guarantees and other commitments received",EBA_MC34,false
EBA,EBA_MC35,MC35,EBA_MC,Hierarchy for types of financial liabilities (other than securities issued and deposits),EBA_MC35,false
EBA,EBA_MC82,MC82,EBA_MC,Type of resolution strategy,EBA_MC82,false
EBA,EBA_MC41,MC41,EBA_MC,"Hierarchy for the composition of ""Assets other than Derivatives, Equity instruments, Debt securities, Loans and advances""","Composition of ""Assets other than Derivatives, Equity instruments, Debt securities, Loans and advances""",false
EBA,EBA_MC83,MC83,EBA_MC,Type of resolution tool,EBA_MC83,false
EBA,EBA_MC45,MC45,EBA_MC,Hierarchy for the breakdown of All assets (II),Breakdown of All assets (II),false
EBA,EBA_MC48,MC48,EBA_MC,Hierarchy for breakdown of All assets (V),Breakdown of All assets (V),false
EBA,EBA_MC36,MC36,EBA_MC,Hierarchy for type of non-financial liabilities,EBA_MC36,false
EBA,EBA_MC49,MC49,EBA_MC,"Components of ""Derivatives, Debt securities, Loans and advances""","Components of ""Derivatives, Debt securities, Loans and advances""",false
EBA,EBA_MC25,MC25,EBA_MC,Hierarchy for product types for AMML (concentration of counterbalancing capacity by issuer/counterparty),EBA_MC25,false
EBA,EBA_MC51,MC51,EBA_MC,Provisions,EBA_MC51,false
EBA,EBA_MC26,MC26,EBA_MC,Hierarchy for product types for AMML (concentration of funding by counterparty),EBA_MC26,false
EBA,EBA_MC59,MC59,EBA_MC,"Components of ""Derivatives, Deposits, Debt securities issued, Other financial liabilities""","Components of ""Derivatives, Deposits, Debt securities issued, Other financial liabilities""",false
EBA,EBA_MC50,MC50,EBA_MC,Hierarchy for loss intervals applicable for operational losses,Hierarchy for loss intervals applicable for operational losses,false
EBA,EBA_MC61,MC61,EBA_MC,All equity,EBA_MC61,false
EBA,EBA_MC38,MC38,EBA_MC,"Risk classes in market risk, default risk charge",EBA_MC38,false
EBA,EBA_MC52,MC52,EBA_MC,Provisions,EBA_MC52,false
EBA,EBA_MC62,MC62,EBA_MC,Relationship between Qualifying revolving and Unconditionally cancellable commitments,Relationship between Qualifying revolving and Unconditionally cancellable commitments for LR calibration purposes,false
EBA,EBA_MC63,MC63,EBA_MC,TBD,EBA_MC63,false
EBA,EBA_MC39,MC39,EBA_MC,Hierarchy of instruments for the purposes of identifying the regulatory LGD to be considered in the Default risk charge (DRC) (Market risk),EBA_MC39,false
EBA,EBA_MC65,MC65,EBA_MC,TBD,EBA_MC65,false
EBA,EBA_MC142,MC142,EBA_MC,Total assets for the purpose of IRRBB,EBA_MC142,false
EBA,EBA_MC66,MC66,EBA_MC,Hierarchy for breakdown of All liabilities,Breakdown of All liabilities,false
EBA,EBA_MC19,MC19,EBA_MC,MC19,EBA_MC19,false
EBA,EBA_MC67,MC67,EBA_MC,"Components of ""Equity instruments, Debt securities, Loans and advances, Deposits, Debt securities issued, Other financial liabilities""","Components of "" Equity instruments, Debt securities, Loans and advances, Deposits, Debt securities issued, Other financial liabilities""",false
EBA,EBA_MC143,MC143,EBA_MC,Total liabilities for the purpose of IRRBB,EBA_MC143,false
EBA,EBA_MC69,MC69,EBA_MC,"Components of ""Derivatives, Equity instruments, Debt securities, Loans and advances, Short positions, Deposits, Debt securities issued, Other financial liabilities""","Components of ""Derivatives, Equity instruments, Debt securities, Loans and advances, Short positions, Deposits, Debt securities issued, Other financial liabilities""",false
EBA,EBA_MC72,MC72,EBA_MC,Hierarchy for the breakdown of All assets (III),Breakdown of All Assets (III),false
EBA,EBA_MC136,MC136,EBA_MC,Hierarchy for types of hedge,EBA_MC136,false
EBA,EBA_MC77,MC77,EBA_MC,Profit & Loss account structure,Profit & Loss account structure,false
EBA,EBA_MC137,MC137,EBA_MC,Hierarchy for micro hedges (individual instrument/net position),EBA_MC137,false
EBA,EBA_MC78,MC78,EBA_MC,"Components of ""Derivatives, Equity Instruments""","Components of ""Derivatives, Equity Instruments""",false
EBA,EBA_MC138,MC138,EBA_MC,Hierarchy for micro hedges (continued/discontinued),EBA_MC138,false
EBA,EBA_MC85,MC85,EBA_MC,Hierarchy for the breakdown of All assets (IV),Breakdown of All assets (IV),false
EBA,EBA_MC139,MC139,EBA_MC,Hierarchy for economic hedges,EBA_MC139,false
EBA,EBA_MC91,MC91,EBA_MC,Hierarchy for the breakdown of All equity (I),Breakdown of All equity (I),false
EBA,EBA_MC105,MC105,EBA_MC,Hierarchy for the Type of exposure used in C 101 (SBP) template,Hierarchy for the Type of exposure used in C 101 (SBP) template,false
EBA,EBA_MC92,MC92,EBA_MC,Composition of Profit or loss other comprehensive income,Composition of Profit or loss other comprehensive income,false
EBA,EBA_MC93,MC93,EBA_MC,"Components of ""Profit or loss, Profit or loss other comprehensive income""","Components of ""Profit or loss, Profit or loss other comprehensive income""",false
EBA,EBA_MC26_2,MC26_2,EBA_MC,Hierarchy for product types for AMML (concentration of funding by counterparty),"Add of CBM,IGUWF and IDSWF",false
EBA,EBA_MC150,MC150,EBA_MC,Hierarchy to select the set of risk factors (broad category of risk factors) that the data refers to,EBA_MC150,false
EBA,EBA_MC95,MC95,EBA_MC,Breakdown of Deferred tax liabilities non deductible from deferred tax assets that rely on future profitability,Breakdown of Deferred tax liabilities non deductible from deferred tax assets that rely on future profitability,false
EBA,EBA_MC151,MC151,EBA_MC,Hierarchy to identify overshootings,EBA_MC151,false
EBA,EBA_MC96,MC96,EBA_MC,"Composition of ""Deferred tax assets that rely on future profitability and do not arise from temporary differences net of associated tax liabilities""","""Deferred tax assets that rely on future profitability and do not arise from temporary differences net of associated tax liabilities""",false
EBA,EBA_MC152,MC152,EBA_MC,Hierarchy to specify whether overshootings were excluded,EBA_MC152,false
EBA,EBA_MC98,MC98,EBA_MC,Hierarchy for intangible assets,EBA_MC98,false
EBA,EBA_MC141,MC141,EBA_MC,Fixed rate loan committments,EBA_MC141,false
EBA,EBA_MC99,MC99,EBA_MC,"Hierarchy for ""Equity instruments and subordinated financial assets""",Equity instruments and subordinated financial assets,false
EBA,EBA_MC70,MC70,EBA_MC,Type of remuneration,EBA_MC70,false
EBA,EBA_MC40,MC40,EBA_MC,Scope of economic profit and loss,EBA_MC40,false
EBA,EBA_MC75,MC75,EBA_MC,Forms of remuneration for credit institutions,EBA_MC75,false
EBA,EBA_MC76,MC76,EBA_MC,Forms of remuneration for investment firms,EBA_MC76,false
EBA,EBA_MC106,MC106,EBA_MC,MC106,EBA_MC106,false
EBA,EBA_MC31,MC31,EBA_MC,Hierarchy for contract clauses,EBA_MC31,false
EBA,EBA_MC1,MC1,EBA_MC,Hierarchy for the breakdown of All assets (I),Breakdown of All assets (I),false
EBA,EBA_MC80,MC80,EBA_MC,Hierarchy of K-Factor requirements,EBA_MC80,false
EBA,EBA_MC10,MC10,EBA_MC,"All equity, all liabilities","All equity, all liabilities",false
EBA,EBA_MC100,MC100,EBA_MC,Hierarchy for Deductible DTA that rely on future profitability and arise from temporary differences and Equity Instruments,Hierarchy for Deductible DTA that rely on future profitability and arise from temporary differences and Equity Instruments,false
EBA,EBA_MC79,MC79,EBA_MC,Hierarchy for instruments subject to securitisation credit risk treatment,"List the different instruments which are subject to securitisation credit risk treatment. Shows, how these are related and which of them are explicitly mentioned in COREP templates",false
EBA,EBA_MC101,MC101,EBA_MC,Alternative hierarchy for the composition of holdings,"Alternative hierarchy, showing the composition of holdings for own funds.",false
EBA,EBA_MC103,MC103,EBA_MC,"Hierarchy for the elements of ""Retained earnings, Profit or Loss""","Elements of ""Retained earnings, Profit or Loss""",false
EBA,EBA_MC104,MC104,EBA_MC,Hierarchy for prudential filters,EBA_MC104,false
EBA,EBA_MC11,MC11,EBA_MC,Hierarchy for securitisation instruments,EBA_MC11,false
EBA,EBA_MC121,MC121,EBA_MC,Hierarchy for Financial instruments subject to market risk (debt instruments of the trading book),"List the different instruments which are subject to interest rate risk (trading book). Shows, how these are related and which of them are explicitly mentioned in COREP templates",false
EBA,EBA_MC123,MC123,EBA_MC,Hierarchy for Financial instruments subject to market risk (banking book and trading book instruments for foreign exchange risk),"List the different instruments which are subject to foreign-exchange risk (banking book and trading book). Shows, how these are related and which of them are explicitly mentioned in COREP templates",false
EBA,EBA_MC124,MC124,EBA_MC,Hierarchy for Financial instruments subject to market risk (banking book and trading book instruments for commodities risk),"List the different instruments which are subject to market risk (banking book and trading book instruments for commodities risk). Shows, how these are related and which of them are explicitly mentioned in COREP templates",false
EBA,EBA_MC128,MC128,EBA_MC,Hierarchy for Financial instruments subject to market risk (trading book for equity risk),"List the different instruments which are subject to market risk (trading book). Shows, how these are related and which of them are explicitly mentioned in COREP templates",false
EBA,EBA_MC13,MC13,EBA_MC,Hierarchy for instruments subject to securitisation credit risk treatment,"List the different instruments which are subject to securitisation credit risk treatment. Shows, how these are related and which of them are explicitly mentioned in COREP templates",false
EBA,EBA_MC130,MC130,EBA_MC,Hierarchy for Financial instruments subject to market risk (trading book instruments for CTP),List the different instruments which can be assigned to the correlation trading portfolio.,false
EBA,EBA_MC133,MC133,EBA_MC,Hierarchy for other reserves,EBA_MC133,false
EBA,EBA_MC134,MC134,EBA_MC,Hierarchy for Revaluation reserves,EBA_MC134,false
EBA,EBA_MC73,MC73,EBA_MC,Hierarchy for type of guarantees (received or provided),EBA_MC73,false
EBA,EBA_MC140,MC140,EBA_MC,RWEA flows,EBA_MC140,false
EBA,EBA_MC135,MC135,EBA_MC,Hierarchy for Fair value reserves,EBA_MC135,false
EBA,EBA_MC74,MC74,EBA_MC,Hierarchy for types of instrument in resolution templates,EBA_MC74,false
EBA,EBA_MC14,MC14,EBA_MC,Hierarchy for instruments subject to credit risk,"List the different instruments which are subject to credit risk. Shows, how these are related and which of them are explicitly mentioned in COREP templates",false
EBA,EBA_MC15,MC15,EBA_MC,Hierarchy for Asset encumbrance,Shows the breakdown used for the encumbered assets,false
EBA,EBA_MC26_1,MC26_1,EBA_MC,Hierarchy for product types for AMML (concentration of funding by counterparty),"Add of MembersOptions for ""Sector of the counterparty""",false
EBA,EBA_MC16,MC16,EBA_MC,"Breakdown of Debt securities, Loans and advances","Breakdown of Debt securities, Loans and advances",false
EBA,EBA_MC18,MC18,EBA_MC,Hierarchy for derivatives,EBA_MC18,false
EBA,EBA_MC2,MC2,EBA_MC,Equity instruments issued,EBA_MC2,false
EBA,EBA_MC21,MC21,EBA_MC,Hierarchy for collateral received,EBA_MC21,false
EBA,EBA_MC22,MC22,EBA_MC,Hierarchy for collateral received,EBA_MC22,false
EBA,EBA_MC12,MC12,EBA_MC,Primary asset class of the cover pool,Describes the primary asset class of a cover pool according to categories specified in Art. 129 (1),false
EBA,EBA_MC23,MC23,EBA_MC,"Hierarchy for the breakdown of ""Derivatives, Securities financial transactions""","Breakdown of ""Derivatives, Securities financial transactions""",false
EBA,EBA_MC24,MC24,EBA_MC,Hierarchy for deferred tax liabilities,EBA_MC24,false
EBA,EBA_MC27,MC27,EBA_MC,Hierarchy for types of derivatives transactions in FINREP (I),Types of derivatives transactions in FINREP (I),false
EBA,EBA_MC28,MC28,EBA_MC,Hierarchy for types of derivatives transactions in FINREP (II),Types of derivatives transactions in FINREP (II),false
EBA,EBA_MC29,MC29,EBA_MC,Derivatives sold and purchased,EBA_MC29,false
EBA,EBA_MC84,MC84,EBA_MC,Liability type for impracticability of contractual recognition of bail-in,EBA_MC84,false
EBA,EBA_MC3,MC3,EBA_MC,Hierarchy for the breakdown of All liabilities,Breakdown of All liabilities,false
EBA,EBA_MC17,MC17,EBA_MC,Hierarchy for the classification of loans between mortgage loans and the rest of loans,Hierarchy for the classification of loans between mortgage loans and the rest of loans,false
EBA,EBA_MC30,MC30,EBA_MC,Hierarchy for deferred tax assets,EBA_MC30,false
EBA,EBA_AP61,AP61,EBA_AP,Internal or external MREL,EBA_AP61,false
EBA,EBA_AP3,AP3,EBA_AP,Hierarchy for SME supporting factor,Lists all the possible approaches applicable for CVA risk.,false
EBA,EBA_AP18,AP18,EBA_AP,Hierarchy for approaches for IRRBB/IRRBB approach required by the Competent Authority,EBA_AP18,false
EBA,EBA_AP30,AP30,EBA_AP,Methods to determine the exposure value for exposures subject to counterparty credit risk according to the CRR,EBA_AP30,false
EBA,EBA_AP16,AP16,EBA_AP,Approach used for the purpose of the SOT (NII/EVE),EBA_AP16,false
EBA,EBA_AP17,AP17,EBA_AP,IRRBB approach required by the Competent Authority,EBA_AP17,false
EBA,EBA_AP12,AP12,EBA_AP,Hierarchy for the Methodologies for Var/Stressed VaR calculation used in C 107.1.a template,Hierarchy for the Methodologies for Var/Stressed VaR calculation used in C 107.1.a template,false
EBA,EBA_AP13,AP13,EBA_AP,Hierarchy for VaR data weighting applied for VaR calculation used in C 107.1.a template,Hierarchy for VaR/SVaR data weighting applied for VaR and SVaR calculation used in C 107.1.a template,false
EBA,EBA_AP14,AP14,EBA_AP,Hierarchy used for Sources of LGDd applied for IRC calculation used in C 109.1.a and C 110.1.a templates,Hierarchy used for Sources of LGDd applied for IRC calculation used in C 109.1.a and C 110.1.a templates,false
EBA,EBA_AP26,AP26,EBA_AP,Hierarchy for the Regulatory Approach used in C 101 (SBP) template,Hierarchy for the Regulatory Approach used in C 101 (SBP) template,false
EBA,EBA_AP1,AP1,EBA_AP,Hierarchy for approaches for credit risk,Approaches used for calculating capital requirements for credit risk.,false
EBA,EBA_AP26_1,AP26_1,EBA_AP,Hierarchy for the Regulatory Approach,Hierarchy for the Regulatory Approach,false
EBA,EBA_AP10,AP10,EBA_AP,Hierarchy for the approaches applicable for operational risk,Lists all the possible approaches applicable for operational risk.,false
EBA,EBA_AP28,AP28,EBA_AP,Methods to determine the SVaR (period),Hierarchy for the Methodologies for Var/Stressed VaR calculation used in C 107.1.a template,false
EBA,EBA_AP11,AP11,EBA_AP,Hierarchy for the approaches applicable for CVA risk,Lists all the possible approaches applicable for CVA risk.,false
EBA,EBA_AP2,AP2,EBA_AP,Hierarchy for the different methods to calculate risk weights for securitisation exposures,"According to the CRR, there are different methods to determine risk weights for securitisation exposures. The CRR clearly describes the methods and the sequence of application. These hierarchy lists the possible methods to determine risk weights (separate dimension in the domain AP)",false
EBA,EBA_AP22,AP22,EBA_AP,Alternative hierarchy for approaches for credit risk,Approaches used for calculating capital requirements for the credit risk for securitisation positions and equity positions in the IRB. There is no differentiation in foundation and advanced IRB for these exposure classes.,false
EBA,EBA_AP5,AP5,EBA_AP,Hierarchy for the approaches for market risk,This hierarchy includes the different approaches for market risk,false
EBA,EBA_AP7,AP7,EBA_AP,Methods to determine risk weights in the IRB approach,There are different possibilities in the IRB approach (excluding equity and securitisation positions) how risk weights are determined. These hierarchy lists the possible methods to determine risk weights (separate dimension in the domain AP),false
EBA,EBA_AP8,AP8,EBA_AP,Methods to determine risk weights in the IRB approach for equity exposures,EBA_AP8,false
EBA,EBA_AP27,AP27,EBA_AP,Hierarchy for new CCB template (C 09.03),EBA_AP27,false
EBA,EBA_AP9,AP9,EBA_AP,Hierarchy for approach for options,Hierarchy shows the approaches used to calculate own funds requirements for risks other than delta risks.,false
EBA,EBA_AP23,AP23,EBA_AP,"Options for ""Approach used for the securitised exposures""",EBA_AP23,false
EBA,EBA_AP15,AP15,EBA_AP,Methods to determine the risk weight for securitisations (revised framework),Methods to determine the risk weigth for securitisations (revised framework),false
EBA,EBA_AP29,AP29,EBA_AP,Method for calculating exposure values at consolidated level (CCR),EBA_AP29,false
EBA,EBA_AP24_1,AP24_1,EBA_AP,Derivative treatment,EBA_AP24_1,false
EBA,EBA_AP24,AP24,EBA_AP,Derivative treatment,Lists allowed values for the 'Derivative treatment' metric,false
EBA,EBA_AP25,AP25,EBA_AP,Derivative add-on calculation methods,EBA_AP25,false
EBA,EBA_AP6,AP6,EBA_AP,Partial use,EBA_AP6,false
EBA,EBA_ZZ33_1,ZZ33_1,EBA_ZZ,Hierarchy for coupon types of debt instruments,EBA_ZZ33_1,false
EBA,EBA_ZZ827,ZZ827,EBA_ZZ,CSRBB,EBA_ZZ827,false
EBA,EBA_ZZ110,ZZ110,EBA_ZZ,Hierarchy for the substitutability of the ICT third-party service provider,EBA_ZZ110,false
EBA,EBA_ZZ828,ZZ828,EBA_ZZ,Risk-free yield curve (discounting in EVE SOT),EBA_ZZ828,false
EBA,EBA_ZZ111,ZZ111,EBA_ZZ,Hierarchy for reasons for substitutability assessment outcome,EBA_ZZ111,false
EBA,EBA_ZZ40,ZZ40,EBA_ZZ,Hierarchy for resolution stay recognition (reporting entity),EBA_ZZ40,false
EBA,EBA_ZZ829,ZZ829,EBA_ZZ,Risk-free yield curve (internal risk measures of EVE),EBA_ZZ829,false
EBA,EBA_ZZ112,ZZ112,EBA_ZZ,Hierarchy for possibility of reintegration of the contracted ICT service,EBA_ZZ112,false
EBA,EBA_ZZ41,ZZ41,EBA_ZZ,Hierarchy for resolution stay recognition (counterparty),EBA_ZZ41,false
EBA,EBA_ZZ62,ZZ62,EBA_ZZ,Conditions of impracticability,EBA_ZZ62,false
EBA,EBA_ZZ830,ZZ830,EBA_ZZ,Change of material assumptions (EVE),EBA_ZZ830,false
EBA,EBA_ZZ113,ZZ113,EBA_ZZ,Hierarchy for impact of service discontinuing,EBA_ZZ113,false
EBA,EBA_ZZ831,ZZ831,EBA_ZZ,Change of material assumptions (NII),EBA_ZZ831,false
EBA,EBA_ZZ114,ZZ114,EBA_ZZ,Hierarchy for impact of function discontinuing,EBA_ZZ114,false
EBA,EBA_ZZ832,ZZ832,EBA_ZZ,Post-shock interest rate floor (NII/EVE),EBA_ZZ832,false
EBA,EBA_ZZ42,ZZ42,EBA_ZZ,"Hierarchy for impact and substitutability analyses in SRB CF templates (size, market share indicators)",EBA_ZZ42,false
EBA,EBA_ZZ117,ZZ117,EBA_ZZ,Recognition of extraordinary circumstances,EBA_ZZ117,false
EBA,EBA_ZZ43,ZZ43,EBA_ZZ,Hierarchy for impact and substitutability analyses in SRB CF templates (crossborder indicators),EBA_ZZ43,false
EBA,EBA_ZZ80,ZZ80,EBA_ZZ,Type of Investment Firm counterparty,Lists allowed values for the 'Type of IF counterparty' metric,false
EBA,EBA_ZZ848,ZZ848,EBA_ZZ,"Traded risks - Risk types other than GIRR, equity risk, commodities risk, FX risk, CSR, default risk",EBA_ZZ848,false
EBA,EBA_ZZ44,ZZ44,EBA_ZZ,Hierarchy for impact and substitutability analyses in SRB CF templates (market concentration indicator),EBA_ZZ44,false
EBA,EBA_ZZ10,ZZ10,EBA_ZZ,Accounting treatment group structure,"Lists allowed values for the ""Accounting consolidation code (IFRS Group)"" and ""Accounting consolidation code (CRR Group)"" metrics",false
EBA,EBA_ZZ849,ZZ849,EBA_ZZ,Traded types of instruments - Cash instruments,EBA_ZZ849,false
EBA,EBA_ZZ45,ZZ45,EBA_ZZ,Hierarchy for impact and substitutability analyses in SRB CF templates (time to substitution indicator),EBA_ZZ45,false
EBA,EBA_ZZ63,ZZ63,EBA_ZZ,Type of valuation model (SBP),EBA_ZZ63,false
EBA,EBA_ZZ850,ZZ850,EBA_ZZ,Traded types of instruments - Forwards,EBA_ZZ850,false
EBA,EBA_ZZ46,ZZ46,EBA_ZZ,Hierarchy for impact and substitutability analyses in SRB CF templates (legal barriers indicator),EBA_ZZ46,false
EBA,EBA_ZZ64,ZZ64,EBA_ZZ,Definition of sensitivity to risk factors (SBP),EBA_ZZ64,false
EBA,EBA_ZZ851,ZZ851,EBA_ZZ,Traded types of instruments - Futures,EBA_ZZ851,false
EBA,EBA_ZZ47,ZZ47,EBA_ZZ,Hierarchy for impact and substitutability analyses in SRB CF templates (operational requirements indicator),EBA_ZZ47,false
EBA,EBA_ZZ65,ZZ65,EBA_ZZ,Risk factor identifiers (SBP),EBA_ZZ65,false
