MAINTENANCE_AGENCY_ID,VARIABLE_ID,CODE,NAME,DOMAIN_ID,DESCRIPTION,PRIMARY_CONCEPT,IS_DECOMPOSED
ECB,PHYSCL_CLLTRL_ACCNTNG_CNSLDTN_LVL,PHYSCL_CLLTRL_ACCNTNG_CNSLDTN_LVL,Physical collateral accounting consolidation level,ACCNTNG_CNSLDTN_LVL,"Accounting consolidation level is the level on which the accounting is consolidated, Solo or group.",,
ECB,PHYSCL_CLLTRL_ACCNTNG_STNDRD,PHYSCL_CLLTRL_ACCNTNG_STNDRD,Physical collateral accounting standard,ACCNTNG_FRMWRK,Physical collateral accounting standard,,
ECB,PHYSCL_CLLTRL_ID,PHYSCL_CLLTRL_ID,Physical collateral identifier,STRNG,An identifier to uniquely identify each collateral.,,
ECB,PHYSCL_CLLTRL_RFRNC_DT,PHYSCL_CLLTRL_RFRNC_DT,Physical collateral Reference date,DT,The date the data refers to.,,
ECB,PHYSCL_CLLTRL_RPRTNG_AGNT_ID,PHYSCL_CLLTRL_RPRTNG_AGNT_ID,Physical collateral reporting agent identifier,STRNG,Identifier of the reporting agent.,,
ECB,PHYSCL_CLLTRL_TYP,PHYSCL_CLLTRL_TYP,Physical collateral type,TYP_PRTCTN,A discriminator to distinguish between different types of physical collateral.,,
ECB,PLLNG_EFFCT_INDCTR,PLLNG_EFFCT_INDCTR,Pulling effect indicator,PLLNG_EFFCT_INDCTR,An indicator specifying if the pulling effect is applied.,,
ECB,PNDNG_LGL_ISSS_TX_LTGTN_ACCNTNG_CNSLDTN_LVL,PNDNG_LGL_ISSS_TX_LTGTN_ACCNTNG_CNSLDTN_LVL,Pending legal issues and tax litigation accounting consolidation level,ACCNTNG_CNSLDTN_LVL,"Accounting consolidation level is the level on which the accounting is consolidated, Solo or group.",,
ECB,PNDNG_LGL_ISSS_TX_LTGTN_ACCNTNG_STNDRD,PNDNG_LGL_ISSS_TX_LTGTN_ACCNTNG_STNDRD,Pending legal issues and tax litigation accounting standard,ACCNTNG_FRMWRK,Pending legal issues and tax litigation accounting standard,,
ECB,PNDNG_LGL_ISSS_TX_LTGTN_RFRNC_DT,PNDNG_LGL_ISSS_TX_LTGTN_RFRNC_DT,Pending legal issues and tax litigation Reference date,DT,The date the data refers to.,,
ECB,PNDNG_LGL_ISSS_TX_LTGTN_RPRTNG_AGNT_ID,PNDNG_LGL_ISSS_TX_LTGTN_RPRTNG_AGNT_ID,Pending legal issues and tax litigation Reporting agent identifier,STRNG,Identifier of the reporting agent.,,
ECB,PPRTY_PLNT_EQPMNT_TKN_INT_PSSSSN_RFRNC_DT,PPRTY_PLNT_EQPMNT_TKN_INT_PSSSSN_RFRNC_DT,"Property, plant and equipment taken into possession Reference date",DT,The date the data refers to.,,
ECB,PPRTY_PLNT_EQPMNT_TKN_INT_PSSSSN_RPRTNG_AGNT_ID,PPRTY_PLNT_EQPMNT_TKN_INT_PSSSSN_RPRTNG_AGNT_ID,"Property, plant and equipment taken into possession Reporting agent identifier",STRNG,Identifier of the reporting agent.,,
ECB,PRCNTG_RTND,PRCNTG_RTND,Percentage retained,RL,The percentage that has been retained.,,
ECB,PRCNTG_TRNSFRD,PRCNTG_TRNSFRD,Percentage transfered,RL,The percentage that has been transferred.,,
ECB,PRDNTL_PRTFL_TYP,PRDNTL_PRTFL_TYP,Prudential portfolio type,PRDNTL_PRTFL,A discriminator to distinguish between trading and banking (or non-trading) book.,,
ECB,PRFRMNG_FRBRN_EXPSR_UNDR_PRBTN_RCLSSFD_NN_PRFRMNG_INDCTR,PRFRMNG_FRBRN_EXPSR_UNDR_PRBTN_RCLSSFD_NN_PRFRMNG_INDCTR,Performing forborne exposure under probation reclassified from non-performing indicator,PRFRMNG_FRBRN_EXPSR_PRBTN_RCLD_NN_PRFRMNG_INDCTR,"An indicator specifying if an asset is classified as Non-performing forborne exposure under probation reclassified from non-performing or not according to Regulation (EU) 680/2014, Annex V, part 2.260.",,
ECB,PRFT_LSS,PRFT_LSS,Profit (loss),MNTRY,Profit or loss.,,
ECB,PRMRY_PRTCTN_PRVDR_INDCTR,PRMRY_PRTCTN_PRVDR_INDCTR,Primary protection provider indicator,PRMRY_PRTCTN_PRVDR_INDCTR,An indicator specifying if the protection provider is the primary protection provider which will be used for AnaCredit reporting.,,
ECB,PRPRTY_PLNT_EQPMNT_NT_TKN_INT_PSSSSN_ACCNTNG_CNSLDTN_LVL,PRPRTY_PLNT_EQPMNT_NT_TKN_INT_PSSSSN_ACCNTNG_CNSLDTN_LVL,"Property, plant and equipment not taken into possession accounting consolidation level",ACCNTNG_CNSLDTN_LVL,"Accounting consolidation level is the level on which the accounting is consolidated, Solo or group.",,
ECB,PRPRTY_PLNT_EQPMNT_NT_TKN_INT_PSSSSN_ACCNTNG_STNDRD,PRPRTY_PLNT_EQPMNT_NT_TKN_INT_PSSSSN_ACCNTNG_STNDRD,"Property, plant and equipment not taken into possession accounting standard",ACCNTNG_FRMWRK,"Property, plant and equipment not taken into possession accounting standard",,
ECB,PRPRTY_PLNT_EQPMNT_NT_TKN_INT_PSSSSN_RFRNC_DT,PRPRTY_PLNT_EQPMNT_NT_TKN_INT_PSSSSN_RFRNC_DT,"Property, plant and equipment not taken into possession reference date",DT,The date the data refers to.,,
ECB,PRPRTY_PLNT_EQPMNT_NT_TKN_INT_PSSSSN_RPRTNG_AGNT_ID,PRPRTY_PLNT_EQPMNT_NT_TKN_INT_PSSSSN_RPRTNG_AGNT_ID,"Property, plant and equipment not taken into possession reporting agent identifier",STRNG,Identifier of the reporting agent.,,
ECB,PRPRTY_PLNT_EQPMNT_NT_TKN_INT_PSSSSN_SFTWR_ASSTS_INDCTR,PRPRTY_PLNT_EQPMNT_NT_TKN_INT_PSSSSN_SFTWR_ASSTS_INDCTR,"Property, plant and equipment not taken into possession software assets indicator",TYP_ACCNTNG_ITM,"Property, plant and equipment not taken into possession software assets indicator distinguishes whether or not the asset taken into possession is software.",,
ECB,PRPRTY_PLNT_EQPMNT_TKN_INT_PSSSSN_ACCNTNG_CNSLDTN_LVL,PRPRTY_PLNT_EQPMNT_TKN_INT_PSSSSN_ACCNTNG_CNSLDTN_LVL,"Property, plant and equipment taken into possession accounting consolidation level",ACCNTNG_CNSLDTN_LVL,"Accounting consolidation level is the level on which the accounting is consolidated, Solo or group.",,
ECB,PRPRTY_PLNT_EQPMNT_TKN_INT_PSSSSN_ACCNTNG_STNDRD,PRPRTY_PLNT_EQPMNT_TKN_INT_PSSSSN_ACCNTNG_STNDRD,"Property, plant and equipment taken into possession accounting standard",ACCNTNG_FRMWRK,"Property, plant and equipment taken into possession accounting standard",,
ECB,PRPRTY_PLNT_EQPMNT_TKN_INT_PSSSSN_RFRNC_DT,PRPRTY_PLNT_EQPMNT_TKN_INT_PSSSSN_RFRNC_DT,"Property, plant and equipment taken into possession reference date",DT,The date the data refers to.,,
ECB,PRPRTY_PLNT_EQPMNT_TKN_INT_PSSSSN_RPRTNG_AGNT_ID,PRPRTY_PLNT_EQPMNT_TKN_INT_PSSSSN_RPRTNG_AGNT_ID,"Property, plant and equipment taken into possession reporting agent identifier",STRNG,Identifier of the reporting agent.,,
ECB,PRPRTY_PLNT_EQPMNT_TKN_INT_PSSSSN_SFTWR_ASSTS_INDCTR,PRPRTY_PLNT_EQPMNT_TKN_INT_PSSSSN_SFTWR_ASSTS_INDCTR,"Property, plant and equipment taken into possession software assets indicator",TYP_ACCNTNG_ITM,"Property, plant and equipment taken into possession software assets indicator",,
ECB,PRPRTY_PLNT_EQPMNT_TKN_INT_PSSSSN_TYP,PRPRTY_PLNT_EQPMNT_TKN_INT_PSSSSN_TYP,"Property, plant and equipment taken into possession type",TYP_ACCNTNG_ITM,"A discriminator to distinguish between property, plant and equipment taken into possession during and before the reporting period.",,
ECB,PRPRTY_PLNT_EQPMNT_TYP,PRPRTY_PLNT_EQPMNT_TYP,"Property,plant and equipment type",TYP_ACCNTNG_ITM,,,
ECB,PRPTL_DBT_SCRTY_INDCTR,PRPTL_DBT_SCRTY_INDCTR,Perpetual debt security indicator,SCRTY_EXCHNG_TRDBL_DRVTV_TYP,"Perpetual debt security indicator classifies debt security into those that do not have a maturity date and are therefor a Perpetual debt security, and those that do have a maturity date and are thus a Non-perpetual debty security",,
ECB,PRTCTN_ARRNGMNT_ACCNTNG_CNSLDTN_LVL,PRTCTN_ARRNGMNT_ACCNTNG_CNSLDTN_LVL,Protection arrangement accounting consolidation level,ACCNTNG_CNSLDTN_LVL,"Accounting consolidation level is the level on which the accounting is consolidated, Solo or group.",,
ECB,PRTCTN_ARRNGMNT_ACCNTNG_STNDRD,PRTCTN_ARRNGMNT_ACCNTNG_STNDRD,Protection arrangement accounting standard,ACCNTNG_FRMWRK,Protection arrangement accounting standard,,
ECB,PRTCTN_ARRNGMNT_GVN_ACCNTNG_CNSLDTN_LVL,PRTCTN_ARRNGMNT_GVN_ACCNTNG_CNSLDTN_LVL,Protection arrangement given accounting consolidation level,ACCNTNG_CNSLDTN_LVL,"Accounting consolidation level is the level on which the accounting is consolidated, Solo or group.",,
ECB,PRTCTN_ARRNGMNT_GVN_ACCNTNG_STNDRD,PRTCTN_ARRNGMNT_GVN_ACCNTNG_STNDRD,Protection arrangement given accounting standard,ACCNTNG_FRMWRK,Protection arrangement given accounting standard,,
ECB,PRTCTN_ARRNGMNT_GVN_ID,PRTCTN_ARRNGMNT_GVN_ID,Protection arrangement given identifier,STRNG,An identifier to univocally identify each protection arragement.,,
ECB,PRTCTN_ARRNGMNT_GVN_RFRNC_DT,PRTCTN_ARRNGMNT_GVN_RFRNC_DT,Protection arrangement given reference date,DT,The date the data refers to.,,
ECB,PRTCTN_ARRNGMNT_GVN_RL_TYP,PRTCTN_ARRNGMNT_GVN_RL_TYP,Protection arrangement given role type,PRTCTN_ARRNGMNT_RL_TYP,Protection arrangement role type distinguishes the Protection arrangement role according to their nature.,,
ECB,PRTCTN_ARRNGMNT_GVN_RPRTNG_AGNT_ID,PRTCTN_ARRNGMNT_GVN_RPRTNG_AGNT_ID,Protection arrangement given reporting agent identifier,STRNG,Identifier of the reporting agent.,,
ECB,PRTCTN_ARRNGMNT_ID,PRTCTN_ARRNGMNT_ID,Protection arrangement identifier,STRNG,An identifier to univocally identify each protection arragement.,,
ECB,PRTCTN_ARRNGMNT_RCVD_ACCNTNG_CNSLDTN_LVL,PRTCTN_ARRNGMNT_RCVD_ACCNTNG_CNSLDTN_LVL,Protection arrangement received accounting consolidation level,ACCNTNG_CNSLDTN_LVL,"Accounting consolidation level is the level on which the accounting is consolidated, Solo or group.",,
ECB,PRTCTN_ARRNGMNT_RCVD_ACCNTNG_STNDRD,PRTCTN_ARRNGMNT_RCVD_ACCNTNG_STNDRD,Protection arrangement received accounting standard,ACCNTNG_FRMWRK,Protection arrangement received accounting standard,,
ECB,PRTCTN_ARRNGMNT_RCVD_ID,PRTCTN_ARRNGMNT_RCVD_ID,Protection arrangement received identifier,STRNG,An identifier to univocally identify each protection arragement.,,
ECB,PRTCTN_ARRNGMNT_RCVD_RFRNC_DT,PRTCTN_ARRNGMNT_RCVD_RFRNC_DT,Protection arrangement received reference date,DT,The date the data refers to.,,
ECB,PRTCTN_ARRNGMNT_RCVD_RL_TYP,PRTCTN_ARRNGMNT_RCVD_RL_TYP,Protection arrangement received role type,PRTCTN_ARRNGMNT_RL_TYP,Protection arrangement role type distinguishes the Protection arrangement role according to their nature.,,
ECB,PRTCTN_ARRNGMNT_RCVD_RPRTNG_AGNT_ID,PRTCTN_ARRNGMNT_RCVD_RPRTNG_AGNT_ID,Protection arrangement received reporting agent identifier,STRNG,Identifier of the reporting agent.,,
ECB,PRTCTN_ARRNGMNT_RFRNC_DT,PRTCTN_ARRNGMNT_RFRNC_DT,Protection arrangement Reference date,DT,The date the data refers to.,,
ECB,PRTCTN_ARRNGMNT_RL_TYP,PRTCTN_ARRNGMNT_RL_TYP,Protection arrangement role type,PRTCTN_ARRNGMNT_RL_TYP,Protection arrangement role type distinguishes the Protection arrangement role according to their nature.,,
ECB,PRTCTN_ARRNGMNT_RPRTNG_AGNT_ID,PRTCTN_ARRNGMNT_RPRTNG_AGNT_ID,Protection arrangement Reporting agent identifier,STRNG,Identifier of the reporting agent.,,
ECB,PRTCTN_ARRNGMNT_RS_INDCTR,PRTCTN_ARRNGMNT_RS_INDCTR,Protection arrangement reuse indicator,PRTCTN_ARRNGMNT_RS_INDCTR,"Protection arrangement reuse indicator distinguishes the Protection arrangement according to fact if it is reused as protection for something else, or if it is only used once.",,
ECB,PRTCTN_ARRNGMNT_TYP,PRTCTN_ARRNGMNT_TYP,Protection arrangement type,ARRNGMNT_TYP,A discriminator to distinguish between different types of protection arragements.,,
ECB,PRTCTN_PRTCTN_PRVD_ACCNTNG_CNSLDTN_LVL,PRTCTN_PRTCTN_PRVD_ACCNTNG_CNSLDTN_LVL,Protection provider accounting consolidation level,ACCNTNG_CNSLDTN_LVL,"Accounting consolidation level is the level on which the accounting is consolidated, Solo or group.",,
ECB,PRTCTN_PRTCTN_PRVD_ACCNTNG_STNDRD,PRTCTN_PRTCTN_PRVD_ACCNTNG_STNDRD,Protection provider accounting standard,ACCNTNG_FRMWRK,Protection provider accounting standard,,
ECB,PRTCTN_PRVDR_PRTY_ID,PRTCTN_PRVDR_PRTY_ID,Protection provider Party identifier,STRNG,The party identifier of the protection provider.,,
ECB,PRTCTN_PRVDR_PRTY_RFRNC_DT,PRTCTN_PRVDR_PRTY_RFRNC_DT,Protection provider Party Reference date,DT,The date the data refers to.,,
ECB,PRTCTN_PRVDR_PRTY_RL_TYP,PRTCTN_PRVDR_PRTY_RL_TYP,Protection provider Party role type,ENTTY_RL_TYP,The party identifier of the protection provider.,,
ECB,PRTCTN_PRVDR_PRTY_RPRTNG_AGNT_ID,PRTCTN_PRVDR_PRTY_RPRTNG_AGNT_ID,Protection provider Party Reporting agent identifier,STRNG,Identifier of the reporting agent.,,
ECB,PRTNR_ENTRPRS_ACCNTNG_CNSLDTN_LVL,PRTNR_ENTRPRS_ACCNTNG_CNSLDTN_LVL,Partner enterprise accounting consolidation level,ACCNTNG_CNSLDTN_LVL,"Accounting consolidation level is the level on which the accounting is consolidated, Solo or group.",,
ECB,PRTNR_ENTRPRS_ACCNTNG_STNDRD,PRTNR_ENTRPRS_ACCNTNG_STNDRD,Partner enterprise accounting standard,ACCNTNG_FRMWRK,Partner enterprise accounting standard,,
ECB,PRTNR_ENTRPRS_PRTY_ID,PRTNR_ENTRPRS_PRTY_ID,Partner enterprise Party identifier,STRNG,The party identifier of the involved partner enterprise.,,
ECB,PRTNR_ENTRPRS_PRTY_RFRNC_DT,PRTNR_ENTRPRS_PRTY_RFRNC_DT,Partner enterprise Party Reference date,DT,Partner enterprise Reference date is the date the data of the Partner enterprise assignment refers to in the Partner enterprise assignment.,,
ECB,PRTNR_ENTRPRS_PRTY_RL_TYP,PRTNR_ENTRPRS_PRTY_RL_TYP,Partner enterprise role type,ENTTY_RL_TYP,Partner enterprise Party role type is the role type identifying the central bank and private sector company role type as Partner enterprise in the Partner enterprise assignment.,,
ECB,PRTNR_ENTRPRS_RPRTNG_AGNT_ID,PRTNR_ENTRPRS_RPRTNG_AGNT_ID,Parnter enterprise Party Reporting agent identifier,STRNG,Partner enterprise Party reporting agent identifier is the Identifier of the reporting agent that reports the partner enterprise in the Partner enterprise assignment.,,
ECB,PRTY_ACCNTNG_CNSLDTN_LVL,PRTY_ACCNTNG_CNSLDTN_LVL,Party accounting consolidation level,ACCNTNG_CNSLDTN_LVL,"Accounting consolidation level is the level on which the accounting is consolidated, Solo or group.",,
ECB,PRTY_ACCNTNG_STNDRD,PRTY_ACCNTNG_STNDRD,Party accounting standard,ACCNTNG_FRMWRK,Party accounting standard,,
ECB,PRTY_CD,PRTY_CD,Party code,STRNG,The party code.,,
ECB,PRTY_CD_TYP,PRTY_CD_TYP,Party code type,PRTY_CD_TYP,A discriminator to distinguish between different types of party codes.,,
ECB,PRTY_ID,PRTY_ID,Party identifier,STRNG,An identifier that uniquely identifies a party.,,
ECB,PRTY_ID_TYP,PRTY_ID_TYP,Party identifier type,PRTY_CD_TYP,Party identifier type classifies the Other party code according to its nature.,,
ECB,PRTY_RFRNC_DT,PRTY_RFRNC_DT,Party Reference date,DT,The date the data refers to.,,
ECB,PRTY_RPRTNG_AGNT_ID,PRTY_RPRTNG_AGNT_ID,Party Reporting agent identifier,STRNG,Identifier of the reporting agent.,,
ECB,PRTY_TYP,PRTY_TYP,Party type,PRTY_TYP,A discriminator to distinguish between different types of parties.,,
ECB,PRTY_TYP_ADDRS,PRTY_TYP_ADDRS,Party type by address,PRTY_TYP_ADDRSS,Party type by address,,
ECB,PRVSN_TYP,PRVSN_TYP,Provision type,TYP_ACCNTNG_ITM,A discriminator to distinguish between different types of provisions.,,
ECB,PST_DU_FNNCL_ASST_INSTRMNT_INDCTR,PST_DU_FNNCL_ASST_INSTRMNT_INDCTR,Past due financial asset instrument indicator,ABSTRCT_INSTRMNT_RL_TYP,"Past due financial instrument indicator distinguishes Financial instrument into whether or not its payments are being considered late, or past due.",,
ECB,PTNTL_RTL_EXPSR_CLSS_FNNCL_ASST_INSTRMNT_TYP,PTNTL_RTL_EXPSR_CLSS_FNNCL_ASST_INSTRMNT_TYP,Potential retail exposure class financial asset instrument type,ABSTRCT_INSTRMNT_RL_TYP,A discriminator to distinguish between different types of potential retail exposure class financial assets.,,
ECB,PYMNT_AGNT_ACCNTNG_CNSLDTN_LVL,PYMNT_AGNT_ACCNTNG_CNSLDTN_LVL,Payment agent accounting consolidation level,ACCNTNG_CNSLDTN_LVL,"Accounting consolidation level is the level on which the accounting is consolidated, Solo or group.",,
ECB,PYMNT_AGNT_ACCNTNG_STNDRD,PYMNT_AGNT_ACCNTNG_STNDRD,Payment agent accounting standard,ACCNTNG_FRMWRK,Payment agent accounting standard,,
ECB,PYMNT_AGNT_ID,PYMNT_AGNT_ID,Payment agent identifier,STRNG,An identifier that uniquely identifies a party.,,
ECB,PYMNT_AGNT_RFRNC_DT,PYMNT_AGNT_RFRNC_DT,Payment agent reference date,DT,The date the data refers to.,,
ECB,PYMNT_AGNT_RL_TYP,PYMNT_AGNT_RL_TYP,Payment agent role type,ENTTY_RL_TYP,"A discriminator to distinguish between different roles a party may act in. Examples are debtor, creditor, servicer.",,
ECB,PYMNT_AGNT_RPRTNG_AGNT_ID,PYMNT_AGNT_RPRTNG_AGNT_ID,Payment agent reporting agent identifier,STRNG,Identifier of the reporting agent.,,
ECB,QCCP_ACCNTNG_CNSLDTN_LVL,QCCP_ACCNTNG_CNSLDTN_LVL,Qualifying central counterparty accounting consolidation level,ACCNTNG_CNSLDTN_LVL,"Accounting consolidation level is the level on which the accounting is consolidated, Solo or group.",,
ECB,QCCP_ACCNTNG_STNDRD,QCCP_ACCNTNG_STNDRD,Qualifying central counterparty accounting standard,ACCNTNG_FRMWRK,Qualifying central counterparty accounting standard,,
ECB,QCCP_ORGNSTN_PRTY_ID,QCCP_ORGNSTN_PRTY_ID,Qualifying central counterparty Organisation Party identifier,STRNG,The party identifier of the qualifying central counterparty.,,
ECB,QCCP_ORGNSTN_PRTY_RFRNC_DT,QCCP_ORGNSTN_PRTY_RFRNC_DT,Qualifying central counterparty Organisation Party Reference date,DT,The date the data refers to.,,
ECB,QCCP_ORGNSTN_PRTY_RPRTNG_AGNT_ID,QCCP_ORGNSTN_PRTY_RPRTNG_AGNT_ID,Qualifying central counterparty Organisation Party Reporting agent identifier,STRNG,Identifier of the reporting agent.,,
ECB,QCCP_ORGNSTN_RL_TYP,QCCP_ORGNSTN_RL_TYP,Qualifying central counterparty Organisation role type,ENTTY_RL_TYP,The qualifying central counterparty role.,,
ECB,RGSTRD_CLLTRL_TYP,RGSTRD_CLLTRL_TYP,Registered collateral type,TYP_PRTCTN,"A discriminator to distinguish between different types of registered collateral, like real estate collateral or ship collateral.",,
ECB,RL_ESTT_CLLTRL_LCTN_TYP,RL_ESTT_CLLTRL_LCTN_TYP,Real estate collateral location type,TYP_PRTCTN,Real estate collateral location type is a discriminator to distinguish between real estate collateral located in a member state or not in a member state.,,
ECB,RL_ESTT_CLLTRL_TYP,RL_ESTT_CLLTRL_TYP,Real estate collateral type,TYP_PRTCTN,A discriminator to distinguish between real estate collateral located in a member state or not in a member state.,,
ECB,RNGTTD_FNNCL_ASST_INSTRMNT_TYP,RNGTTD_FNNCL_ASST_INSTRMNT_TYP,Renegotiated financial asset instrument type,ABSTRCT_INSTRMNT_RL_TYP,A discriminator to distinguish between forborne and non-forborne renegotiated financial asset instruments.,,
ECB,RNGTTD_FNNCL_ASST_INSTRMNT_WTH_FRBRNC_MSR_ACCNTNG_CNSLDTN_LVL,RNGTTD_FNNCL_ASST_INSTRMNT_WTH_FRBRNC_MSR_ACCNTNG_CNSLDTN_LVL,Renegotiated financial asset instrument with forbearance measure accounting consolidation level,ACCNTNG_CNSLDTN_LVL,"Accounting consolidation level is the level on which the accounting is consolidated, Solo or group.",,
ECB,RNGTTD_FNNCL_ASST_INSTRMNT_WTH_FRBRNC_MSR_ACCNTNG_STNDRD,RNGTTD_FNNCL_ASST_INSTRMNT_WTH_FRBRNC_MSR_ACCNTNG_STNDRD,Renegotiated financial asset instrument with forbearance measure accounting standard,ACCNTNG_FRMWRK,Renegotiated financial asset instrument with forbearance measure accounting standard,,
ECB,RNGTTN_STTS,RNGTTN_STTS,Renegotiation status,FRBRNC_STTS,The status of renegotiation.,,
ECB,RPRCHS_AGRMNT_ACCNTNG_CNSLDTN_LVL,RPRCHS_AGRMNT_ACCNTNG_CNSLDTN_LVL,Repurchase agreement accounting consolidation level,ACCNTNG_CNSLDTN_LVL,"Accounting consolidation level is the level on which the accounting is consolidated, Solo or group.",,
ECB,RPRCHS_AGRMNT_ACCNTNG_STNDRD,RPRCHS_AGRMNT_ACCNTNG_STNDRD,Repurchase agreement accounting standard,ACCNTNG_FRMWRK,Repurchase agreement accounting standard,,
ECB,RPRCHS_AGRMNT_ADDTNL_ENCMBRD_CRRYNG_AMNT,RPRCHS_AGRMNT_ADDTNL_ENCMBRD_CRRYNG_AMNT,Repurchase agreements additional encumbered carrying amount,MNTRY,30% Fair value decrease contingent encumbrance,,
ECB,RPRCHS_AGRMNT_CMPNNT_TYP,RPRCHS_AGRMNT_CMPNNT_TYP,Repurchase component type,RPRCHS_AGRMNT_TYP,A discriminator to distinguish between the security and the cash leg.,,
ECB,RPRCHS_AGRMNT_CNTRL_BNK_ADDTNL_ENCMBRD_CRRYNG_AMNT,RPRCHS_AGRMNT_CNTRL_BNK_ADDTNL_ENCMBRD_CRRYNG_AMNT,Repurchase agreements with central banks additional encumbered carrying amount,MNTRY,30% Fair value decrease contingent encumbrance,,
ECB,RPRCHS_AGRMNT_CNTRL_BNK_CRRNCY_DPRCTN_CRRYNG_AMNT,RPRCHS_AGRMNT_CNTRL_BNK_CRRNCY_DPRCTN_CRRYNG_AMNT,Repurchase agreements with central banks 10% currency depreciation carrying amount,MNTRY,Significant currency 10% depreciation contingent encumbrance,,
ECB,RPRCHS_AGRMNT_CRRNCY_DPRCTN_CRRYNG_AMNT,RPRCHS_AGRMNT_CRRNCY_DPRCTN_CRRYNG_AMNT,Repurchase agreements 10% currency depreciation carrying amount,MNTRY,Significant currency 10% depreciation contingent encumbrance,,
ECB,RPRCHS_AGRMNT_ID,RPRCHS_AGRMNT_ID,Repurchase agreement identifier,STRNG,The instrument identifier of the involved repurchase agreement.,,
ECB,RPRCHS_AGRMNT_INSTRMNT_ACCNTNG_CNSLDTN_LVL,RPRCHS_AGRMNT_INSTRMNT_ACCNTNG_CNSLDTN_LVL,Repurchase agreement instrument accounting consolidation level,ACCNTNG_CNSLDTN_LVL,"Accounting consolidation level is the level on which the accounting is consolidated, Solo or group.",,
ECB,RPRCHS_AGRMNT_INSTRMNT_ACCNTNG_STNDRD,RPRCHS_AGRMNT_INSTRMNT_ACCNTNG_STNDRD,Repurchase agreement instrument accounting standard,ACCNTNG_FRMWRK,Repurchase agreement instrument accounting standard,,
ECB,RPRCHS_AGRMNT_INSTRMNT_ID,RPRCHS_AGRMNT_INSTRMNT_ID,Repurchase agreement Instrument identifier,STRNG,The instrument identifier of the involved repurchase agreement.,,
ECB,RPRCHS_AGRMNT_INSTRMNT_RFRNC_DT,RPRCHS_AGRMNT_INSTRMNT_RFRNC_DT,Repurchase agreement Instrument Reference date,DT,The date the data refers to.,,
ECB,RPRCHS_AGRMNT_INSTRMNT_RPRTNG_AGNT_ID,RPRCHS_AGRMNT_INSTRMNT_RPRTNG_AGNT_ID,Repurchase agreement Instrument Reporting agent identifier,STRNG,Identifier of the reporting agent.,,
ECB,RPRCHS_AGRMNT_INSTRMNT_TYP,RPRCHS_AGRMNT_INSTRMNT_TYP,Repurchase agreement instrument type,TYP_INSTRMNT,A discriminator to distinguish between term and open repurchase agreements.,,
ECB,RPRCHS_AGRMNT_RFRNC_DT,RPRCHS_AGRMNT_RFRNC_DT,Repurchase agreement reference date,DT,The date the data refers to.,,
ECB,RPRCHS_AGRMNT_RPRTNG_AGNT_ID,RPRCHS_AGRMNT_RPRTNG_AGNT_ID,Repurchase agreement reporting agent identifier,STRNG,Identifier of the reporting agent.,,
ECB,RPRTNG_AGNT_ID,RPRTNG_AGNT_ID,Reporting agent identifier,STRNG,Reporting agent identifier,,
ECB,RSCRTSTN_INDCTR,RSCRTSTN_INDCTR,Re-securitisation indicator,RSCRTSTN_INDCTR,An indicator specifying if a securitisation is considered a re-securitisation.,,
ECB,RSK_CLSS,RSK_CLSS,Risk class,RSK_CLSS,"Risk class is a defined list of risks that are used as the basis for calculating market risk capital requirements: general interest rate risk, credit spread risk (non-securitisation), credit spread risk (securitisation: non-correlation trading portfolio), credit spread risk (securitisation: correlation trading portfolio), FX risk, equity risk and commodity risk.",,
ECB,RSK_FAC_SA_ACCNTNG_CNSLDTN_LVL,RSK_FAC_SA_ACCNTNG_CNSLDTN_LVL,Risk factor for standardised approach accounting consolidation level,ACCNTNG_CNSLDTN_LVL,"Accounting consolidation level is the level on which the accounting is consolidated, Solo or group.",,
ECB,RSK_FAC_SA_ACCNTNG_STNDRD,RSK_FAC_SA_ACCNTNG_STNDRD,Risk factor for standardised approach accounting standard,ACCNTNG_FRMWRK,Risk factor for standardised approach accounting standard,,
ECB,RSK_FCTR_ID,RSK_FCTR_ID,Risk factor identifier,STRNG,Risk factor identifier is a number that uniquely identifies the Risk factor.,,
ECB,RSK_FCTR_STNDRDSD_APPRCH_RFRNC_DT,RSK_FCTR_STNDRDSD_APPRCH_RFRNC_DT,Risk factor for standardised approach Reference date,DT,The date the data refers to.,,
ECB,RSK_FCTR_STNDRDSD_APPRCH_RPRTNG_AGNT_ID,RSK_FCTR_STNDRDSD_APPRCH_RPRTNG_AGNT_ID,Risk factor for standardised approach Reporting agent identifier,STRNG,Identifier of the reporting agent.,,
ECB,RSK_MSR_TYP,RSK_MSR_TYP,Risk measure type,FRTB_RSK_MSR_TYP,Risk measure type distinguishes Fundamental review of the trading book standard approach risk measure according to its nature.,,
ECB,RSK_MSR_TYP_PSTN,RSK_MSR_TYP_PSTN,Risk measure type by position,FRTB_RSK_MSR_TYP,A discriminator to distinguish between different types of risk measures by position.,,
ECB,RSTRCTRNG_ACCNTNG_CNSLDTN_LVL,RSTRCTRNG_ACCNTNG_CNSLDTN_LVL,Restructuring accounting consolidation level,ACCNTNG_CNSLDTN_LVL,"Accounting consolidation level is the level on which the accounting is consolidated, Solo or group.",,
ECB,RSTRCTRNG_ACCNTNG_STNDRD,RSTRCTRNG_ACCNTNG_STNDRD,Restructuring accounting standard,ACCNTNG_FRMWRK,Restructuring accounting standard,,
