MAINTENANCE_AGENCY_ID,MAPPING_ID,NAME,MAPPING_TYPE,CODE,ALGORITHM,MEMBER_MAPPING_ID,VARIABLE_MAPPING_ID
ECB,DPM_md513,DPM_md513,A,DPM_md513,,,DPM_md513
ECB,DPM_md514,DPM_md514,A,DPM_md514,,,DPM_md514
ECB,DPM_md515,DPM_md515,A,DPM_md515,,,DPM_md515
ECB,DPM_md516,DPM_md516,A,DPM_md516,,,DPM_md516
ECB,DPM_md59,DPM_md59,A,DPM_md59,,,DPM_md59
ECB,DPM_md60,DPM_md60,A,DPM_md60,,,DPM_md60
ECB,DPM_md62,DPM_md62,A,DPM_md62,,,DPM_md62
ECB,DPM_md67,DPM_md67,A,DPM_md67,,,DPM_md67
ECB,DPM_md69,DPM_md69,A,DPM_md69,,,DPM_md69
ECB,DPM_md70,DPM_md70,A,DPM_md70,,,DPM_md70
ECB,DPM_md71,DPM_md71,A,DPM_md71,,,DPM_md71
ECB,DPM_md72,DPM_md72,A,DPM_md72,,,DPM_md72
ECB,DPM_md73,DPM_md73,A,DPM_md73,,,DPM_md73
ECB,DPM_md83,DPM_md83,A,DPM_md83,,,DPM_md83
ECB,DPM_md85,DPM_md85,A,DPM_md85,,,DPM_md85
ECB,DPM_pi221,DPM_pi221,A,DPM_pi221,,,DPM_pi221
ECB,DPM_pi223,DPM_pi223,A,DPM_pi223,,,DPM_pi223
ECB,DPM_si168,DPM_si168,A,DPM_si168,,,DPM_si168
ECB,DPM_si169,DPM_si169,A,DPM_si169,,,DPM_si169
ECB,DPM_si288,DPM_si288,A,DPM_si288,,,DPM_si288
ECB,DPM_si289,DPM_si289,A,DPM_si289,,,DPM_si289
ECB,DPM_si299,DPM_si299,A,DPM_si299,,,DPM_si299
ECB,DPM_ei138,Mapping of Group structure,E,DPM_ei138,,DPM_ei138,DPM_ei138
ECB,DPM_ei365,Mapping of Accounting consolidation code (CRR Group),E,DPM_ei365,,DPM_ei365,DPM_ei365
ECB,DPM_di113,DPM_di113,A,DPM_di113,,,DPM_di113
ECB,DPM_mi772,DPM_mi772,A,DPM_mi772,,,DPM_mi772
ECB,DPM_md677,DPM_md677,A,DPM_md677,,,DPM_md677
ECB,DPM_md771,DPM_md771,A,DPM_md771,,,DPM_md771
ECB,DPM_mi679,DPM_mi679,A,DPM_mi679,,,DPM_mi679
ECB,DPM_mi678,DPM_mi678,A,DPM_mi678,,,DPM_mi678
ECB,DPM_mi66,DPM_mi66,A,DPM_mi66,,,DPM_mi66
ECB,DPM_md675,DPM_md675,A,DPM_md675,,,DPM_md675
ECB,DPM_ii676,DPM_ii676,A,DPM_ii676,,,DPM_ii676
ECB,DPM_mi770,DPM_mi770,A,DPM_mi770,,,DPM_mi770
ECB,DPM_md683,DPM_md683,A,DPM_md683,,,DPM_md683
ECB,DPM_md684,DPM_md684,A,DPM_md684,,,DPM_md684
ECB,DPM_md685,DPM_md685,A,DPM_md685,,,DPM_md685
ECB,DPM_md686,DPM_md686,A,DPM_md686,,,DPM_md686
ECB,DPM_md687,DPM_md687,A,DPM_md687,,,DPM_md687
ECB,DPM_mi688,DPM_mi688,A,DPM_mi688,,,DPM_mi688
ECB,DPM_mi689,DPM_mi689,A,DPM_mi689,,,DPM_mi689
ECB,DPM_ri695,DPM_ri695,A,DPM_ri695,,,DPM_ri695
ECB,DPM_mi696,DPM_mi696,A,DPM_mi696,,,DPM_mi696
ECB,DPM_mi697,DPM_mi697,A,DPM_mi697,,,DPM_mi697
ECB,DPM_ri769,DPM_ri769,A,DPM_ri769,,,DPM_ri769
ECB,DPM_ii699,DPM_ii699,A,DPM_ii699,,,DPM_ii699
ECB,DPM_mi690,DPM_mi690,A,DPM_mi690,,,DPM_mi690
ECB,DPM_mi691,DPM_mi691,A,DPM_mi691,,,DPM_mi691
ECB,DPM_mi692,DPM_mi692,A,DPM_mi692,,,DPM_mi692
ECB,DPM_mi693,DPM_mi693,A,DPM_mi693,,,DPM_mi693
ECB,DPM_ii694,DPM_ii694,A,DPM_ii694,,,DPM_ii694
ECB,DPM_mi682,DPM_mi682,A,DPM_mi682,,,DPM_mi682
ECB,DPM_si477,DPM_si477,A,DPM_si477,,,DPM_si477
ECB,DPM_si476,DPM_si476,A,DPM_si476,,,DPM_si476
ECB,DPM_si475,DPM_si475,A,DPM_si475,,,DPM_si475
ECB,DPM_BAS,Mapping of Base,E,DPM_BAS,,DPM_BAS,DPM_BAS
ECB,DPM_ValueString,DPM_ValueString,A,DPM_ValueString,,,DPM_ValueString
ECB,DPM_BAS_APL,"Mapping of Accounting portfolio, Base",E,DPM_BAS_APL,,DPM_BAS_APL,DPM_BAS_APL
ECB,DPM_CPS,Mapping of Counterparty sector,E,DPM_CPS,,DPM_CPS,DPM_CPS
ECB,DPM_MCB_MCY,"Mapping of Main category, Instrument",E,DPM_MCB_MCY,,DPM_MCB_MCY,DPM_MCB_MCY
ECB,DPM_MCG,Mapping of Main category of collateral or guarantee received,E,DPM_MCG,,DPM_MCG,DPM_MCG
ECB,DPM_PUR,Mapping of Purpose,E,DPM_PUR,,DPM_PUR,DPM_PUR
ECB,DPM_CPS_CPZ,"Mapping of Counterparty sector, Size of the counterparty",E,DPM_CPS_CPZ,,DPM_CPS_CPZ,DPM_CPS_CPZ
ECB,DPM_MCB_MCY_2.9,"Mapping of Main category, Instrument for the template 2.9",E,DPM_MCB_MCY_2.9,,DPM_MCB_MCY_2.9,DPM_MCB_MCY_2.9
ECB,DPM_PFS,Mapping of Performing status,E,DPM_PFS,,DPM_PFS,DPM_PFS
ECB,DPM_REF,Mapping of Reference date or period,E,DPM_REF,,DPM_REF,DPM_REF
ECB,DPM_FBS,Mapping of Forbearance status,E,DPM_FBS,,DPM_FBS,DPM_FBS
ECB,DPM_MCB_MCY_MCG,"Mapping of Main category, Main category of collateral or guarantee received, Instrument",E,DPM_MCB_MCY_MCG,,DPM_MCB_MCY_MCG,DPM_MCB_MCY_MCG
ECB,DPM_PFS_TPD,"Mapping of Performing status, Time past due",E,DPM_PFS_TPD,,DPM_PFS_TPD,DPM_PFS_TPD
ECB,DPM_FLW,Mapping of Flows (direction),E,DPM_FLW,,DPM_FLW,DPM_FLW
ECB,DPM_CPS_CPZ_MCC_MCG_MCY_PUR,"Mapping of Main category of collateral or guarantee given, Main category, Counterparty sector, Main category of collateral or guarantee received, Purpose, Size of the counterparty",E,DPM_CPS_CPZ_MCC_MCG_MCY_PUR,,DPM_CPS_CPZ_MCC_MCG_MCY_PUR,DPM_CPS_CPZ_MCC_MCG_MCY_PUR
ECB,DPM_BAS_MCY,"Mapping of Base, Main category",E,DPM_BAS_MCY,,DPM_BAS_MCY,DPM_BAS_MCY
ECB,DPM_MCV_F_16.08,Mapping of (Sub-)Type of expense for the template F16.08,E,DPM_MCV_F_16.08,,DPM_MCV_F_16.08,DPM_MCV_F_16.08
ECB,DPM_BAS_ALO_IMS_APL,"Mapping of Base, Accounting portfolio, Impairment status, Type of allowance",E,DPM_BAS_ALO_IMS_APL,,DPM_BAS_ALO_IMS_APL,DPM_BAS_ALO_IMS_APL
ECB,DPM_CPS_CPZ_MCY_TMA,"Mapping of Main category, Counterparty sector, Size of the counterparty, Type of market",E,DPM_CPS_CPZ_MCY_TMA,,DPM_CPS_CPZ_MCY_TMA,DPM_CPS_CPZ_MCY_TMA
ECB,DPM_LAC,Mapping of Location of the activities,E,DPM_LAC,,DPM_LAC,DPM_LAC
ECB,DPM_MCE_APL,"Mapping of Main category that generates income or expenses, Accounting portfolio",E,DPM_MCE_APL,,DPM_MCE_APL,DPM_MCE_APL
ECB,DPM_CTL_MCG,"Mapping of Collateralisation level, Main category of collateral or guarantee received",E,DPM_CTL_MCG,,DPM_CTL_MCG,DPM_CTL_MCG
ECB,DPM_FLT_FLW,"Mapping of Flows (direction), Flows (type / source / reason)",E,DPM_FLT_FLW,,DPM_FLT_FLW,DPM_FLT_FLW
ECB,DPM_NPE,Mapping of Details on NPE classification,E,DPM_NPE,,DPM_NPE,DPM_NPE
ECB,DPM_PIR,Mapping of Date / period of initial recognition,E,DPM_PIR,,DPM_PIR,DPM_PIR
ECB,DPM_POV,Mapping of Date / period of valuation,E,DPM_POV,,DPM_POV,DPM_POV
ECB,DPM_TIE,Mapping of Time elapsed since initial recognition,E,DPM_TIE,,DPM_TIE,DPM_TIE
ECB,DPM_TYA_F_24.01,Mapping of Type of activity for the template F24.01,E,DPM_TYA_F_24.01,,DPM_TYA_F_24.01,DPM_TYA_F_24.01
ECB,DPM_CNO,Mapping of Controlling and non-controlling owners,E,DPM_CNO,,DPM_CNO,DPM_CNO
ECB,DPM_TRI_F_02.00,Mapping of Type of risk for the template F02.00,E,DPM_TRI_F_02.00,,DPM_TRI_F_02.00,DPM_TRI_F_02.00
ECB,DPM_IMS_F_06.01,Mapping of Impairment status for the template F06.01,E,DPM_IMS_F_06.01,,DPM_IMS_F_06.01,DPM_IMS_F_06.01
ECB,DPM_MCY,Mapping of Main category,E,DPM_MCY,,DPM_MCY,DPM_MCY
ECB,DPM_NAC,Mapping of NACE code counterparty,E,DPM_NAC,,DPM_NAC,DPM_NAC
ECB,DPM_APL,Mapping of Accounting portfolio,E,DPM_APL,,DPM_APL,DPM_APL
ECB,DPM_BAS_MCY_PFS,"Mapping of Base, Main category, Performing status",E,DPM_BAS_MCY_PFS,,DPM_BAS_MCY_PFS,DPM_BAS_MCY_PFS
ECB,DPM_RPR,Mapping of Related parties/Relationships,E,DPM_RPR,,DPM_RPR,DPM_RPR
ECB,DPM_BAS_MCE_MCY_TYA_2.9,"Mapping of Main category, Base, Main category that generates income or expenses, Type of activity for the template 2.9",E,DPM_BAS_MCE_MCY_TYA_2.9,,DPM_BAS_MCE_MCY_TYA_2.9,DPM_BAS_MCE_MCY_TYA_2.9
ECB,DPM_BAS_MCV_MCY_TRE,"Mapping of Base, Main category, (Sub-)Type of expense, Type of remuneration",E,DPM_BAS_MCV_MCY_TRE,,DPM_BAS_MCV_MCY_TRE,DPM_BAS_MCV_MCY_TRE
ECB,DPM_TSA,Mapping of Type of staff  (RF),E,DPM_TSA,,DPM_TSA,DPM_TSA
ECB,DPM_SUB,Mapping of Subordinated,E,DPM_SUB,,DPM_SUB,DPM_SUB
ECB,DPM_BAS_CPS_MCB_MCY_APL,"Mapping of Base, Main category, Counterparty sector, Accounting portfolio, Instrument",E,DPM_BAS_CPS_MCB_MCY_APL,,DPM_BAS_CPS_MCB_MCY_APL,DPM_BAS_CPS_MCB_MCY_APL
ECB,DPM_MCF,Mapping of Hedged or hedging instrument,E,DPM_MCF,,DPM_MCF,DPM_MCF
ECB,DPM_TYH_F_20.01,Mapping of Type of hedge for the template F20.01,E,DPM_TYH_F_20.01,,DPM_TYH_F_20.01,DPM_TYH_F_20.01
ECB,DPM_BAS_MCF_MCH_MCY,"Mapping of Base, Main category, Main category of hedged item, Hedged or hedging instrument",E,DPM_BAS_MCF_MCH_MCY,,DPM_BAS_MCF_MCH_MCY,DPM_BAS_MCF_MCH_MCY
ECB,DPM_MCA,Mapping of Main category of hedging instrument,E,DPM_MCA,,DPM_MCA,DPM_MCA
ECB,DPM_MCE,Mapping of Main category that generates income or expenses,E,DPM_MCE,,DPM_MCE,DPM_MCE
ECB,DPM_REC,Mapping of To be reclassified to profit or loss,E,DPM_REC,,DPM_REC,DPM_REC
ECB,DPM_LTG,Mapping of Litigation status,E,DPM_LTG,,DPM_LTG,DPM_LTG
ECB,DPM_BAS_MCB_MCY_APL_F_42.00,"Mapping of Base, Main category, Accounting portfolio, Instrument for the template F42.00",E,DPM_BAS_MCB_MCY_APL_F_42.00,,DPM_BAS_MCB_MCY_APL_F_42.00,DPM_BAS_MCB_MCY_APL_F_42.00
ECB,DPM_CPS_MCB_MCY,"Mapping of Main category, Counterparty sector, Instrument",E,DPM_CPS_MCB_MCY,,DPM_CPS_MCB_MCY,DPM_CPS_MCB_MCY
ECB,DPM_IMS,Mapping of Impairment status,E,DPM_IMS,,DPM_IMS,DPM_IMS
ECB,DPM_TPD,Mapping of Time past due,E,DPM_TPD,,DPM_TPD,DPM_TPD
ECB,DPM_BAS_MCY_APL,"Mapping of Main category, Accounting portfolio, Base",E,DPM_BAS_MCY_APL,,DPM_BAS_MCY_APL,DPM_BAS_MCY_APL
ECB,DPM_CPS_MCB_MCE_TYH_IMS_APL_PUR,"Mapping of Main category that generates income or expenses, Counterparty sector, Type of hedge, Purpose, Instrument, Impairment status for the template APL",E,DPM_CPS_MCB_MCE_TYH_IMS_APL_PUR,,DPM_CPS_MCB_MCE_TYH_IMS_APL_PUR,DPM_CPS_MCB_MCE_TYH_IMS_APL_PUR
ECB,DPM_MCV_F_44.03,Mapping of (Sub-)Type of expense for the template F44.03,E,DPM_MCV_F_44.03,,DPM_MCV_F_44.03,DPM_MCV_F_44.03
ECB,DPM_CPS_CPZ_MCY,"Mapping of Main category, Counterparty sector, Size of the counterparty",E,DPM_CPS_CPZ_MCY,,DPM_CPS_CPZ_MCY,DPM_CPS_CPZ_MCY
ECB,DPM_TRI_F_04.03.1,Mapping of Type of risk for the template F04.03.1,E,DPM_TRI_F_04.03.1,,DPM_TRI_F_04.03.1,DPM_TRI_F_04.03.1
ECB,DPM_BAS_CPS_MCY,"Mapping of Base, Main category, Counterparty sector",E,DPM_BAS_CPS_MCY,,DPM_BAS_CPS_MCY,DPM_BAS_CPS_MCY
ECB,DPM_IMS_PFS_2.9,"Mapping of Impairment status, Performing status for the template 2.9",E,DPM_IMS_PFS_2.9,,DPM_IMS_PFS_2.9,DPM_IMS_PFS_2.9
ECB,DPM_BAS_APL_2.9,"Mapping of Accounting portfolio, Base for the template 2.9",E,DPM_BAS_APL_2.9,,DPM_BAS_APL_2.9,DPM_BAS_APL_2.9
ECB,DPM_CPS_CPZ_MCB_MCG_MCY_PUR,"Mapping of Main category, Instrument, Counterparty sector, Size of the counterparty, Main category of collateral or guarantee received, Purpose",E,DPM_CPS_CPZ_MCB_MCG_MCY_PUR,,DPM_CPS_CPZ_MCB_MCG_MCY_PUR,DPM_CPS_CPZ_MCB_MCG_MCY_PUR
ECB,DPM_TYR,Mapping of Type of activity of Related parties/Relationships,E,DPM_TYR,,DPM_TYR,DPM_TYR
ECB,DPM_FRS_IMS_PFS_TPD,"Mapping of Impairment status, Performing status, Time past due, Financial reporting standard",E,DPM_FRS_IMS_PFS_TPD,,DPM_FRS_IMS_PFS_TPD,DPM_FRS_IMS_PFS_TPD
ECB,DPM_MCB,Mapping of Instrument,E,DPM_MCB,,DPM_MCB,DPM_MCB
ECB,DPM_IMS_PFS,"Mapping of Impairment status, Performing status",E,DPM_IMS_PFS,,DPM_IMS_PFS,DPM_IMS_PFS
ECB,DPM_CPS_CPZ_MCB_MCY_PUR,"Mapping of Main category, Instrument, Counterparty sector, Size of the counterparty, Purpose",E,DPM_CPS_CPZ_MCB_MCY_PUR,,DPM_CPS_CPZ_MCB_MCY_PUR,DPM_CPS_CPZ_MCB_MCY_PUR
ECB,DPM_CPS_MCB_MCU_MCY,"Mapping of Main category, Instrument, Main category of the underlying, Counterparty sector",E,DPM_CPS_MCB_MCU_MCY,,DPM_CPS_MCB_MCU_MCY,DPM_CPS_MCB_MCU_MCY
ECB,DPM_BAS_CPS_CPZ_MCB_MCG_MCY_MCP_PUR_APL,"Mapping of Base, Main category, Main category that generates the provision, Accounting portfolio, Counterparty sector, Size of the counterparty, Main category of collateral or guarantee received, Purpose, Instrument",E,DPM_BAS_CPS_CPZ_MCB_MCG_MCY_MCP_PUR_APL,,DPM_BAS_CPS_CPZ_MCB_MCG_MCY_MCP_PUR_APL,DPM_BAS_CPS_CPZ_MCB_MCG_MCY_MCP_PUR_APL
ECB,DPM_IMS_PFS_TPD_2.9,"Mapping of Impairment status, Performing status, Time past due for the template 2.9",E,DPM_IMS_PFS_TPD_2.9,,DPM_IMS_PFS_TPD_2.9,DPM_IMS_PFS_TPD_2.9
ECB,DPM_PAF,Mapping of Date / period of application of forbearance measure,E,DPM_PAF,,DPM_PAF,DPM_PAF
ECB,DPM_TFM,Mapping of Type of forbearance measure,E,DPM_TFM,,DPM_TFM,DPM_TFM
ECB,DPM_FRS,Mapping of Financial reporting standard,E,DPM_FRS,,DPM_FRS,DPM_FRS
ECB,DPM_MCP,Mapping of Main category that generates the provision,E,DPM_MCP,,DPM_MCP,DPM_MCP
ECB,DPM_ALO,Mapping of Type of allowance,E,DPM_ALO,,DPM_ALO,DPM_ALO
ECB,DPM_RCP,Mapping of Residence of counterparty,E,DPM_RCP,,DPM_RCP,DPM_RCP
ECB,DPM_IMS_PFS_TPD_F_18.02,"Mapping of Impairment status, Performing status, Time past due for the template F18.02",E,DPM_IMS_PFS_TPD_F_18.02,,DPM_IMS_PFS_TPD_F_18.02,DPM_IMS_PFS_TPD_F_18.02
ECB,DPM_PFS_F_26.00.b,Mapping of Performing status for the template F26.00.b,E,DPM_PFS_F_26.00.b,,DPM_PFS_F_26.00.b,DPM_PFS_F_26.00.b
ECB,DPM_CPS_MCE_TYH_IMS_APL,"Mapping of Main category that generates income or expenses, Accounting portfolio, Counterparty sector, Type of hedge, Impairment status",E,DPM_CPS_MCE_TYH_IMS_APL,,DPM_CPS_MCE_TYH_IMS_APL,DPM_CPS_MCE_TYH_IMS_APL
ECB,DPM_TIS,Mapping of Transfer between impairment stages,E,DPM_TIS,,DPM_TIS,DPM_TIS
ECB,DPM_CPS_MCY_TMA,"Mapping of Main category, Counterparty sector, Type of market",E,DPM_CPS_MCY_TMA,,DPM_CPS_MCY_TMA,DPM_CPS_MCY_TMA
ECB,DPM_LEC_2,DPM_LEC_2,A,DPM_LEC_2,,,DPM_LEC_2
ECB,DPM_STC,DPM_STC,A,DPM_STC,,,DPM_STC
ECB,DPM_CPS_MCP,"Mapping of Main category that generates the provision, Counterparty sector",E,DPM_CPS_MCP,,DPM_CPS_MCP,DPM_CPS_MCP
ECB,DPM_BAS_MCP_MCY,"Mapping of Base, Main category, Main category that generates the provision",E,DPM_BAS_MCP_MCY,,DPM_BAS_MCP_MCY,DPM_BAS_MCP_MCY
ECB,DPM_BAS_MDC_MCP_MCY_RPR,"Mapping of Base, Main category, Main category that generates the provision, Main category of the Defined benefit plan assets, Related parties/Relationships for the template MDC",E,DPM_BAS_MDC_MCP_MCY_RPR,,DPM_BAS_MDC_MCP_MCY_RPR,DPM_BAS_MDC_MCP_MCY_RPR
ECB,DPM_TRI,Mapping of Type of risk,E,DPM_TRI,,DPM_TRI,DPM_TRI
ECB,DPM_LEC_1,DPM_LEC_1,A,DPM_LEC_1,,,DPM_LEC_1
ECB,DPM_MCI,Mapping of Main category provided of Investee,E,DPM_MCI,,DPM_MCI,DPM_MCI
ECB,DPM_TMA,Mapping of Type of market,E,DPM_TMA,,DPM_TMA,DPM_TMA
ECB,DPM_CPS_MCY,"Mapping of Main category, Counterparty sector",E,DPM_CPS_MCY,,DPM_CPS_MCY,DPM_CPS_MCY
ECB,DPM_TYH,Mapping of Type of hedge,E,DPM_TYH,,DPM_TYH,DPM_TYH
ECB,DPM_BAS_CNO_MCB_MCY_APL,"Mapping of Main category, Instrument, Accounting portfolio, Base, Controlling and non-controlling owners",E,DPM_BAS_CNO_MCB_MCY_APL,,DPM_BAS_CNO_MCB_MCY_APL,DPM_BAS_CNO_MCB_MCY_APL
ECB,DPM_SCO,Mapping of Scope of consolidation,E,DPM_SCO,,DPM_SCO,DPM_SCO
ECB,DPM_SOL,Mapping of Subject to operating lease (reporting entity lessor),E,DPM_SOL,,DPM_SOL,DPM_SOL
ECB,DPM_MCE_APL_PLD,"Mapping of Main category that generates income or expenses, Accounting portfolio, Designation (Fair value option)",E,DPM_MCE_APL_PLD,,DPM_MCE_APL_PLD,DPM_MCE_APL_PLD
ECB,DPM_BAS_MCB_MCY,"Mapping of Base, Instrument, Main category",E,DPM_BAS_MCB_MCY,,DPM_BAS_MCB_MCY,DPM_BAS_MCB_MCY
ECB,DPM_CNO_F_46.00,Mapping of Controlling and non-controlling owners for the template F46.00,E,DPM_CNO_F_46.00,,DPM_CNO_F_46.00,DPM_CNO_F_46.00
ECB,DPM_PFS_F_31.02,Mapping of Performing status for the template F31.02,E,DPM_PFS_F_31.02,,DPM_PFS_F_31.02,DPM_PFS_F_31.02
ECB,DPM_BAS_CNO_MCB_MCF_MCY_REC,"Mapping of Base, Instrument, Main category, Controlling and non-controlling owners, To be reclassified to profit or loss, Hedged or hedging instrument",E,DPM_BAS_CNO_MCB_MCF_MCY_REC,,DPM_BAS_CNO_MCB_MCF_MCY_REC,DPM_BAS_CNO_MCB_MCF_MCY_REC
ECB,DPM_BAS_MCE_MCY_TYA,"Mapping of Main category, Base, Main category that generates income or expenses, Type of activity",E,DPM_BAS_MCE_MCY_TYA,,DPM_BAS_MCE_MCY_TYA,DPM_BAS_MCE_MCY_TYA
ECB,DPM_MCE_TYH,"Mapping of Main category that generates income or expenses, Type of hedge",E,DPM_MCE_TYH,,DPM_MCE_TYH,DPM_MCE_TYH
ECB,DPM_TYA,Mapping of Type of activity,E,DPM_TYA,,DPM_TYA,DPM_TYA
ECB,DPM_FVH,Mapping of Fair value hierarchy,E,DPM_FVH,,DPM_FVH,DPM_FVH
ECB,DPM_ALO_F_12.00,Mapping of Type of allowance for the template F12.00,E,DPM_ALO_F_12.00,,DPM_ALO_F_12.00,DPM_ALO_F_12.00
ECB,DPM_DPS,Mapping of Derivatives Purchased/Sold,E,DPM_DPS,,DPM_DPS,DPM_DPS
ECB,DPM_CPS_MCB_MCY_TMA_TRI,"Mapping of Main category, Counterparty sector, Type of risk, Type of market, Instrument",E,DPM_CPS_MCB_MCY_TMA_TRI,,DPM_CPS_MCB_MCY_TMA_TRI,DPM_CPS_MCB_MCY_TMA_TRI
ECB,DPM_PLD,Mapping of Designation (Fair value option),E,DPM_PLD,,DPM_PLD,DPM_PLD
ECB,DPM_BAS_MCB_MCY_APL,"Mapping of Base, Main category, Accounting portfolio, Instrument",E,DPM_BAS_MCB_MCY_APL,,DPM_BAS_MCB_MCY_APL,DPM_BAS_MCB_MCY_APL
ECB,DPM_CPS_CPZ_MCG_MCY_PUR,"Mapping of Main category, Counterparty sector, Size of the counterparty, Main category of collateral or guarantee received, Purpose",E,DPM_CPS_CPZ_MCG_MCY_PUR,,DPM_CPS_CPZ_MCG_MCY_PUR,DPM_CPS_CPZ_MCG_MCY_PUR
ECB,DPM_ACT,Mapping of Accounting treatment,E,DPM_ACT,,DPM_ACT,DPM_ACT
ECB,DPM_TRT,Mapping of Type of risk transfer,E,DPM_TRT,,DPM_TRT,DPM_TRT
ECB,DPM_MCT_PLT,"Mapping of Main category of the transferred financial asset to which the liability is associated to, Accounting portfolio of the transferred financial asset to which the liability is associated to",E,DPM_MCT_PLT,,DPM_MCT_PLT,DPM_MCT_PLT
ECB,DPM_BAS_CPS_CPZ_MCG_MCY_MCP_PUR_APL,"Mapping of Base, Main category, Main category that generates the provision, Accounting portfolio, Counterparty sector, Size of the counterparty, Main category of collateral or guarantee received, Purpose",E,DPM_BAS_CPS_CPZ_MCG_MCY_MCP_PUR_APL,,DPM_BAS_CPS_CPZ_MCG_MCY_MCP_PUR_APL,DPM_BAS_CPS_CPZ_MCG_MCY_MCP_PUR_APL
ECB,DPM_BAS_CPS_MCY_APL,"Mapping of Counterparty sector, Main category, Accounting portfolio, Base",E,DPM_BAS_CPS_MCY_APL,,DPM_BAS_CPS_MCY_APL,DPM_BAS_CPS_MCY_APL
ECB,DPM_IMS_PFS_TPD,"Mapping of Impairment status, Performing status, Time past due",E,DPM_IMS_PFS_TPD,,DPM_IMS_PFS_TPD,DPM_IMS_PFS_TPD
ECB,DPM_MCE_APL_RPR,"Mapping of Main category that generates income or expenses, Accounting portfolio, Related parties/Relationships",E,DPM_MCE_APL_RPR,,DPM_MCE_APL_RPR,DPM_MCE_APL_RPR
ECB,DPM_BAS_MCY_APL_RPR,"Mapping of Main category, Accounting portfolio, Base, Related parties/Relationships",E,DPM_BAS_MCY_APL_RPR,,DPM_BAS_MCY_APL_RPR,DPM_BAS_MCY_APL_RPR
ECB,DPM_FBS_F_19.00,Mapping of Forbearance status for the template F19.00,E,DPM_FBS_F_19.00,,DPM_FBS_F_19.00,DPM_FBS_F_19.00
ECB,DPM_ATY_FINREP,DPM_ATY_FINREP,V,DPM_ATY_FINREP,,,DPM_ATY_FINREP
ECB,DPM_ATY_AE,DPM_ATY_AE,V,DPM_ATY_AE,,,DPM_ATY_AE
ECB,DPM_mi53,DPM_mi53,A,DPM_mi53,,,DPM_mi53
ECB,DPM_mi129,DPM_mi129,A,DPM_mi129,,,DPM_mi129
ECB,DPM_mi287,DPM_mi287,A,DPM_mi287,,,DPM_mi287
ECB,DPM_mi290,DPM_mi290,A,DPM_mi290,,,DPM_mi290
ECB,DPM_mi279,DPM_mi279,A,DPM_mi279,,,DPM_mi279
ECB,DPM_mi291,DPM_mi291,A,DPM_mi291,,,DPM_mi291
ECB,DPM_mi296,DPM_mi296,A,DPM_mi296,,,DPM_mi296
ECB,DPM_bi327,DPM_bi327,A,DPM_bi327,,,DPM_bi327
ECB,DPM_ei328,Mapping of Primary asset class of cover pool,E,DPM_ei328,,DPM_ei328,DPM_ei328
ECB,DPM_si294,DPM_si294,A,DPM_si294,,,DPM_si294
ECB,DPM_si293,DPM_si293,A,DPM_si293,,,DPM_si293
ECB,DPM_si292,DPM_si292,A,DPM_si292,,,DPM_si292
ECB,DPM_si295,DPM_si295,A,DPM_si295,,,DPM_si295
ECB,DPM_si297,DPM_si297,A,DPM_si297,,,DPM_si297
ECB,DPM_ei4,Mapping of Accounting standard,E,DPM_ei4,,DPM_ei4,DPM_ei4
ECB,DPM_ei207,Mapping of Reporting level,E,DPM_ei207,,DPM_ei207,DPM_ei207
ECB,DPM_BAS_CPS_EXC_MCG_MCY_AE_F32.01,"Mapping of Base, Exposure class, Main category of collateral or guarantee received, Main category, Counterparty sector for the template AEF32.01",E,DPM_BAS_CPS_EXC_MCG_MCY_AE_F32.01,,DPM_BAS_CPS_EXC_MCG_MCY_AE_F32.01,DPM_BAS_CPS_EXC_MCG_MCY_AE_F32.01
ECB,DPM_ENC_LQA_AE_F32.01,"Mapping of Encumbrance, Liquidity quality of assets for the template AEF32.01",E,DPM_ENC_LQA_AE_F32.01,,DPM_ENC_LQA_AE_F32.01,DPM_ENC_LQA_AE_F32.01
ECB,DPM_RPR_AE,Mapping of Related parties/Relationships for the template AE,E,DPM_RPR_AE,,DPM_RPR_AE,DPM_RPR_AE
ECB,DPM_RiadCode,DPM_RiadCode,A,DPM_RiadCode,,,DPM_RiadCode
ECB,DPM_Period,DPM_Period,A,DPM_Period,,,DPM_Period
ECB,DPM_Entity2,DPM_Entity2,A,DPM_Entity2,,,DPM_Entity2
ECB,DPM_ValueDecimal,DPM_ValueDecimal,A,DPM_ValueDecimal,,,DPM_ValueDecimal
ECB,DPM_BAS_MCG_MCY_AE_F33.00.a,"Mapping of Base, Main category, Main category of collateral or guarantee received for the template AEF33.00.a",E,DPM_BAS_MCG_MCY_AE_F33.00.a,,DPM_BAS_MCG_MCY_AE_F33.00.a,DPM_BAS_MCG_MCY_AE_F33.00.a
ECB,DPM_ENC_AE,Mapping of Encumbrance for the template AE,E,DPM_ENC_AE,,DPM_ENC_AE,DPM_ENC_AE
ECB,DPM_EUT_AE,Mapping of Time of encumbrance for the template AE,E,DPM_EUT_AE,,DPM_EUT_AE,DPM_EUT_AE
