MAINTENANCE_AGENCY_ID,MEMBER_HIERARCHY_ID,CODE,DOMAIN_ID,NAME,DESCRIPTION,IS_MAIN_HIERARCHY
EBA,EBA_CU_CU3,CU3,EBA_CU,EBA_CU_CU3,Currencies applicable for open axis tables (for reference dates to 2014-09-29),
EBA,EBA_CU_CU3_1,CU3_1,EBA_CU,EBA_CU_CU3_1,Currencies applicable for open axis tables (for reference dates from 2014-09-30 to 2016-12-30),
EBA,EBA_CU_CU3_2,CU3_2,EBA_CU,EBA_CU_CU3_2,Currencies applicable for open axis tables (for reference dates from 2016-12-31 to 2018-01-30),
EBA,EBA_CU_CU3_3,CU3_3,EBA_CU,EBA_CU_CU3_3,Currencies applicable for open axis tables (for reference dates from 2018-01-31),
EBA,EBA_CU_CU3_4,CU3_4,EBA_CU,EBA_CU_CU3_4,Currencies applicable for open axis tables (for reference dates from ????-??-??)),
ECB6,EBA_CU_CU6001,CU6001,EBA_CU,EBA_CU_CU6001,,
ECB6,EBA_CU_CU6002,CU6002,EBA_CU,EBA_CU_CU6002,,
ECB6,EBA_CU_CU6003,CU6003,EBA_CU,EBA_CU_CU6003,,
ECB6,EBA_CU_CU6004,CU6004,EBA_CU,EBA_CU_CU6004,,
ECB6,EBA_CU_CU6005,CU6005,EBA_CU,EBA_CU_CU6005,,
ECB6,EBA_CU_CU6006,CU6006,EBA_CU,EBA_CU_CU6006,,
ECB6,EBA_CU_CU6007,CU6007,EBA_CU,EBA_CU_CU6007,,
ECB6,EBA_CU_CU6008,CU6008,EBA_CU,EBA_CU_CU6008,,
ECB6,EBA_CU_CU6009,CU6009,EBA_CU,EBA_CU_CU6009,,
EBA,EBA_CU_CUALL,CUALL,EBA_CU,EBA_CU_CUALL,,
EBA,EBA_CU_CU_all,CU_all,EBA_CU,EBA_CU_CU_all,,
EBA,EBA_EC1,EC1,EBA_EC,EBA_EC1,"Lists all exposure and sub-exposure classes of the IRB approach. For each of those exposure classes a separate dimension has to be reported. Exception - equity and securitisation, because for those exposures exists a separate template. Additionally, other non credit-obligation assets are reported",
EBA,EBA_EC10,EC10,EBA_EC,EBA_EC10,EBA_EC10,
EBA,EBA_EC11,EC11,EBA_EC,EBA_EC11,Hierarchy for the Exposure class used in C 101 (SBP) template,
EBA,EBA_EC2,EC2,EBA_EC,EBA_EC2,Hierarchy shows the exposure classes used in the SA. The differentiation to the IRB will be made by using the dimension Approach.,
EBA,EBA_EC3,EC3,EBA_EC,EBA_EC3,Lists all exposure and sub-exposure classes of the SA approach used in LR templates,
EBA,EBA_EC4,EC4,EBA_EC,EBA_EC4,Lists all exposure and sub-exposure classes of the IRB approach used in LR templates,
EBA,EBA_EC5,EC5,EBA_EC,EBA_EC5,Lists all exposure and sub-exposure classes of the SA approach used in LR templates,
EBA,EBA_EC6,EC6,EBA_EC,EBA_EC6,Shows the exposure classes explicitly used for the breakdown of SA exposures in the CR GB 1 (without exposure class items representing securitisation exposures). Hierarchy is applicable to dimension exposure class (EC) and exposure class before reassignment (ECB),
EBA,EBA_EC7,EC7,EBA_EC,EBA_EC7,Shows the exposure classes explicitly used for the breakdown of IRB exposures in the CR GB 2 (without exposure class items representing securitisation exposures and other non-credit obligations).,
EBA,EBA_EC8,EC8,EBA_EC,EBA_EC8,EBA_EC8,
EBA,EBA_EC9,EC9,EBA_EC,EBA_EC9,EBA_EC9,
EBA,EBA_EC_EC1,EC1,EBA_EC,EBA_EC_EC1,"Lists all exposure and sub-exposure classes of the IRB approach. For each of those exposure classes a separate dimension has to be reported. Exception - equity and securitisation, because for those exposures exists a separate template. Additionally, other non credit-obligation assets are reported",
EBA,EBA_EC_EC10,EC10,EBA_EC,EBA_EC_EC10,,
ECB6,EBA_EC_EC1000,EC1000,EBA_EC,EBA_EC_EC1000,,
ECB6,EBA_EC_EC1001,EC1001,EBA_EC,EBA_EC_EC1001,,
ECB6,EBA_EC_EC1002,EC1002,EBA_EC,EBA_EC_EC1002,,
ECB6,EBA_EC_EC1003,EC1003,EBA_EC,EBA_EC_EC1003,,
EBA,EBA_EC_EC11,EC11,EBA_EC,EBA_EC_EC11,Hierarchy for the Exposure class used in C 101 (SBP) template,
EBA,EBA_EC_EC2,EC2,EBA_EC,EBA_EC_EC2,Hierarchy shows the exposure classes used in the SA. The differentiation to the IRB will be made by using the dimension Approach.,
EBA,EBA_EC_EC3,EC3,EBA_EC,EBA_EC_EC3,Lists all exposure and sub-exposure classes of the SA approach used in LR templates,
EBA,EBA_EC_EC4,EC4,EBA_EC,EBA_EC_EC4,Lists all exposure and sub-exposure classes of the IRB approach used in LR templates,
EBA,EBA_EC_EC5,EC5,EBA_EC,EBA_EC_EC5,Lists all exposure and sub-exposure classes of the SA approach used in LR templates,
EBA,EBA_EC_EC6,EC6,EBA_EC,EBA_EC_EC6,Shows the exposure classes explicitly used for the breakdown of SA exposures in the CR GB 1 (without exposure class items representing securitisation exposures). Hierarchy is applicable to dimension exposure class (EC) and exposure class before reassignment (ECB),
ECB6,EBA_EC_EC6000,EC6000,EBA_EC,EBA_EC_EC6000,,
ECB6,EBA_EC_EC6001,EC6001,EBA_EC,EBA_EC_EC6001,,
ECB6,EBA_EC_EC6002,EC6002,EBA_EC,EBA_EC_EC6002,,
ECB6,EBA_EC_EC6003,EC6003,EBA_EC,EBA_EC_EC6003,,
EBA,EBA_EC_EC7,EC7,EBA_EC,EBA_EC_EC7,Shows the exposure classes explicitly used for the breakdown of IRB exposures in the CR GB 2 (without exposure class items representing securitisation exposures and other non-credit obligations).,
EBA,EBA_EC_EC8,EC8,EBA_EC,EBA_EC_EC8,,
EBA,EBA_EC_EC9,EC9,EBA_EC,EBA_EC_EC9,,
ECB6,EBA_EC_EC9001,EC9001,EBA_EC,EBA_EC_EC9001,Definition of exposures to SME in Retail exposures not secured by the Real Estate in Standardised Approach,
ECB6,EBA_EC_EC9002,EC9002,EBA_EC,EBA_EC_EC9002,Definition of exposures to SME in Retail exposures not secured by the Real Estate in IRB Approach,
ECB6,EBA_EC_EC9003,EC9003,EBA_EC,EBA_EC_EC9003,Definition of corporate exposures not secured by the Real Estate in SSM Reporting,
ECB6,EBA_EC_EC9004,EC9004,EBA_EC,EBA_EC_EC9004,Definition of exposures to SME in Retail exposures secured by the Real Estate in IRB Approach,
ECB6,EBA_EC_EC9005,EC9005,EBA_EC,EBA_EC_EC9005,Definition of exposures to SME in Retail exposures secured by the Real Estate in Standardised Approach,
ECB6,EBA_EC_EC9006,EC9006,EBA_EC,EBA_EC_EC9006,Definition of corporate exposures secured by the Real Estate in SSM Reporting,
ECB6,EBA_EC_EC9007,EC9007,EBA_EC,EBA_EC_EC9007,,
EBA,EBA_ER1,ER1,EBA_ER,EBA_ER1,Hierarchy shows the different sorts of ratings used in the CRR and their relationships.,
EBA,EBA_ER_ER1,ER1,EBA_ER,EBA_ER_ER1,Hierarchy shows the different sorts of ratings used in the CRR and their relationships.,
ECB6,EBA_ER_ER1001,ER1001,EBA_ER,EBA_ER_ER1001,,
ECB6,EBA_ER_ER6001,ER6001,EBA_ER,EBA_ER_ER6001,,
EBA,EBA_GA1,GA1,EBA_GA,EBA_GA1,"Generally, the own funds requirements for equity risk have to be calculated for currencies separately. This set of currencies is used for reporting purposes - a separate sheet has to be reported for each of those countries.",
EBA,EBA_GA10,GA10,EBA_GA,EBA_GA10,EBA_GA10,
EBA,EBA_GA10_1,GA10_1,EBA_GA,EBA_GA10_1,EBA_GA10_1,
EBA,EBA_GA10_2,GA10_2,EBA_GA,EBA_GA10_2,EBA_GA10_2,
EBA,EBA_GA1_1,GA1_1,EBA_GA,EBA_GA1_1,"Generally, the own funds requirements for equity risk have to be calculated for currencies separately. This set of currencies is used for reporting purposes - a separate sheet has to be reported for each of those countries.",
EBA,EBA_GA2,GA2,EBA_GA,EBA_GA2,EBA_GA2,
EBA,EBA_GA3,GA3,EBA_GA,EBA_GA3,EBA_GA3,
EBA,EBA_GA30,GA30,EBA_GA,EBA_GA30,EBA_GA30,
EBA,EBA_GA4,GA4,EBA_GA,EBA_GA4,EBA_GA4,
EBA,EBA_GA4_1,GA4_1,EBA_GA,EBA_GA4_1,EBA_GA4_1,
EBA,EBA_GA4_2,GA4_2,EBA_GA,EBA_GA4_2,EBA_GA4_2,
EBA,EBA_GA5,GA5,EBA_GA,EBA_GA5,All countries applicable for open axis tables (for reference dates to 2014-09-29),
EBA,EBA_GA5_1,GA5_1,EBA_GA,EBA_GA5_1,Countries applicable for open axis tables (for reference dates from 2014-09-30),
EBA,EBA_GA5_2,GA5_2,EBA_GA,EBA_GA5_2,Countries applicable for open axis tables (for reference dates from 2018-03-30),
EBA,EBA_GA5_3,GA5_3,EBA_GA,EBA_GA5_3,Countries applicable for open axis tables,
EBA,EBA_GA5_3_WITHOUT_X0-X1,GA5_3_WITHOUT_X0-X1,EBA_GA,EBA_GA5_3_WITHOUT_X0-X1,EBA_GA5_3_WITHOUT_X0-X1,
EBA,EBA_GA5_4,GA5_4,EBA_GA,EBA_GA5_4,EBA_GA5_4,
EBA,EBA_GA5_5,GA5_5,EBA_GA,EBA_GA5_5,EBA_GA5_5,
EBA,EBA_GA6,GA6,EBA_GA,EBA_GA6,Hierarchy for the markets in the CR IP Losses template,
EBA,EBA_GA6_1,GA6_1,EBA_GA,EBA_GA6_1,Hierarchy for the markets in the CR IP Losses template (All countries included),
EBA,EBA_GA6_2,GA6_2,EBA_GA,EBA_GA6_2,Hierarchy for the markets in the CR IP Losses template (All countries included),
EBA,EBA_GA7,GA7,EBA_GA,EBA_GA7,EBA_GA7,
EBA,EBA_GA7_1,GA7_1,EBA_GA,EBA_GA7_1,EBA_GA7_1,
EBA,EBA_GA8,GA8,EBA_GA,EBA_GA8,Countries applicable for open axis tables (Resoution open tables),
EBA,EBA_GA8_1,GA8_1,EBA_GA,EBA_GA8_1,Countries applicable for open axis tables (Resolution open tables),
EBA,EBA_GA9,GA9,EBA_GA,EBA_GA9,EBA_GA9,
EBA,EBA_GA9_REL_2,GA9_REL_2,EBA_GA,EBA_GA9_REL_2,EBA_GA9_REL_2,
EBA,EBA_GA_GA1,GA1,EBA_GA,EBA_GA_GA1,"Generally, the own funds requirements for equity risk have to be calculated for currencies separately. This set of currencies is used for reporting purposes - a separate sheet has to be reported for each of those countries.",
ECB6,EBA_GA_GA1001,GA1001,EBA_GA,EBA_GA_GA1001,,
ECB6,EBA_GA_GA1002,GA1002,EBA_GA,EBA_GA_GA1002,,
EBA,EBA_GA_GA1003,GA1003,EBA_GA,EBA_GA_GA1003,,
ECB6,EBA_GA_GA1004,GA1004,EBA_GA,EBA_GA_GA1004,,
ECB6,EBA_GA_GA1005,GA1005,EBA_GA,EBA_GA_GA1005,,
ECB6,EBA_GA_GA1006,GA1006,EBA_GA,EBA_GA_GA1006,,
ECB6,EBA_GA_GA1007,GA1007,EBA_GA,EBA_GA_GA1007,,
ECB6,EBA_GA_GA1008,GA1008,EBA_GA,EBA_GA_GA1008,,
ECB6,EBA_GA_GA1009,GA1009,EBA_GA,EBA_GA_GA1009,,
ECB6,EBA_GA_GA1010,GA1010,EBA_GA,EBA_GA_GA1010,,
EBA,EBA_GA_GA2,GA2,EBA_GA,EBA_GA_GA2,,
EBA,EBA_GA_GA3,GA3,EBA_GA,EBA_GA_GA3,,
EBA,EBA_GA_GA4,GA4,EBA_GA,EBA_GA_GA4,,
EBA,EBA_GA_GA4_1,GA4_1,EBA_GA,EBA_GA_GA4_1,,
EBA,EBA_GA_GA5,GA5,EBA_GA,EBA_GA_GA5,All countries applicable for open axis tables (for reference dates to 2014-09-29),
EBA,EBA_GA_GA5_1,GA5_1,EBA_GA,EBA_GA_GA5_1,Countries applicable for open axis tables (for reference dates from 2014-09-30),
EBA,EBA_GA_GA5_2,GA5_2,EBA_GA,EBA_GA_GA5_2,Countries applicable for open axis tables (for reference dates from 2018-03-30),
EBA,EBA_GA_GA5_3,GA5_3,EBA_GA,EBA_GA_GA5_3,Countries applicable for open axis tables (for reference dates from 2018-03-30),
EBA,EBA_GA_GA6,GA6,EBA_GA,EBA_GA_GA6,Hierarchy for the markets in the CR IP Losses template,
ECB6,EBA_GA_GA6001,GA6001,EBA_GA,EBA_GA_GA6001,,
ECB6,EBA_GA_GA6002,GA6002,EBA_GA,EBA_GA_GA6002,,
ECB6,EBA_GA_GA6004,GA6004,EBA_GA,EBA_GA_GA6004,,
ECB6,EBA_GA_GA6005,GA6005,EBA_GA,EBA_GA_GA6005,,
ECB6,EBA_GA_GA6006,GA6006,EBA_GA,EBA_GA_GA6006,,
ECB6,EBA_GA_GA6007,GA6007,EBA_GA,EBA_GA_GA6007,,
ECB6,EBA_GA_GA6008,GA6008,EBA_GA,EBA_GA_GA6008,,
ECB6,EBA_GA_GA6009,GA6009,EBA_GA,EBA_GA_GA6009,,
ECB6,EBA_GA_GA6010,GA6010,EBA_GA,EBA_GA_GA6010,,
EBA,EBA_GA_GA6_1,GA6_1,EBA_GA,EBA_GA_GA6_1,Hierarchy for the markets in the CR IP Losses template (All countries included),
EBA,EBA_GA_GA7,GA7,EBA_GA,EBA_GA_GA7,,
EBA,EBA_GA_GA8,GA8,EBA_GA,EBA_GA_GA8,Countries applicable for open axis tables (Resoution open tables),
EBA,EBA_GA_GA9,GA9,EBA_GA,EBA_GA_GA9,,
ECB6,EBA_GA_GA9001,GA9001,EBA_GA,EBA_GA_GA9001,,
ECB6,EBA_GA_GA9002,GA9002,EBA_GA,EBA_GA_GA9002,,
ECB6,EBA_GA_GA9003,GA9003,EBA_GA,EBA_GA_GA9003,,
EBA,EBA_GA_GA_all,GA_all,EBA_GA,EBA_GA_GA_all,,
EBA,EBA_IM20,IM20,EBA_IM,EBA_IM20,Hierarchy for Default Status used in C 101 (SBP) template,
EBA,EBA_IM30,IM30,EBA_IM,EBA_IM30,EBA_IM30,
EBA,EBA_IM30_1,IM30_1,EBA_IM,EBA_IM30_1,EBA_IM30_1,
EBA,EBA_IM31,IM31,EBA_IM,EBA_IM31,Shows the breakdown of exposures between performing and non-performing,
EBA,EBA_IM32,IM32,EBA_IM,EBA_IM32,Breakdown for exposures with forbearance measures,
EBA,EBA_IM33,IM33,EBA_IM,EBA_IM33,EBA_IM33,
EBA,EBA_IM33_1,IM33_1,EBA_IM,EBA_IM33_1,EBA_IM33_1,
EBA,EBA_IM40,IM40,EBA_IM,EBA_IM40,EBA_IM40,
EBA,EBA_IM50,IM50,EBA_IM,EBA_IM50,EBA_IM50,
EBA,EBA_IM51,IM51,EBA_IM,EBA_IM51,EBA_IM51,
ECB6,EBA_IM_IM1001,IM1001,EBA_IM,EBA_IM_IM1001,,
ECB6,EBA_IM_IM1002,IM1002,EBA_IM,EBA_IM_IM1002,,
ECB6,EBA_IM_IM1003,IM1003,EBA_IM,EBA_IM_IM1003,,
EBA,EBA_IM_IM20,IM20,EBA_IM,EBA_IM_IM20,Hierarchy for Default Status used in C 101 (SBP) template,
EBA,EBA_IM_IM30,IM30,EBA_IM,EBA_IM_IM30,,
EBA,EBA_IM_IM30_1,IM30_1,EBA_IM,EBA_IM_IM30_1,,
EBA,EBA_IM_IM31,IM31,EBA_IM,EBA_IM_IM31,Shows the breakdown of exposures between performing and non-performing,
EBA,EBA_IM_IM32,IM32,EBA_IM,EBA_IM_IM32,Breakdown for exposures with forbearance measures,
EBA,EBA_IM_IM33,IM33,EBA_IM,EBA_IM_IM33,,
EBA,EBA_IM_IM33_1,IM33_1,EBA_IM,EBA_IM_IM33_1,,
ECB6,EBA_IM_IM6001,IM6001,EBA_IM,EBA_IM_IM6001,,
ECB6,EBA_IM_IM6002,IM6002,EBA_IM,EBA_IM_IM6002,,
ECB6,EBA_IM_IM6003,IM6003,EBA_IM,EBA_IM_IM6003,,
EBA,EBA_LQ1,LQ1,EBA_LQ,EBA_LQ1,EBA_LQ1,
EBA,EBA_LQ2,LQ2,EBA_LQ,EBA_LQ2,EBA_LQ2,
EBA,EBA_LQ3,LQ3,EBA_LQ,EBA_LQ3,EBA_LQ3,
EBA,EBA_LQ_LQ1,LQ1,EBA_LQ,EBA_LQ_LQ1,,
EBA,EBA_LQ_LQ2,LQ2,EBA_LQ,EBA_LQ_LQ2,,
EBA,EBA_LQ_LQ3,LQ3,EBA_LQ,EBA_LQ_LQ3,,
ECB6,EBA_LQ_LQ9001,LQ9001,EBA_LQ,EBA_LQ_LQ9001,,
EBA,EBA_MC1,MC1,EBA_MC,EBA_MC1,Breakdown of All assets (I),
EBA,EBA_MC10,MC10,EBA_MC,EBA_MC10,"All equity, all liabilities",
EBA,EBA_MC100,MC100,EBA_MC,EBA_MC100,Hierarchy for Deductible DTA that rely on future profitability and arise from temporary differences and Equity Instruments,
EBA,EBA_MC101,MC101,EBA_MC,EBA_MC101,"Alternative hierarchy, showing the composition of holdings for own funds.",
EBA,EBA_MC102,MC102,EBA_MC,EBA_MC102,EBA_MC102,
EBA,EBA_MC103,MC103,EBA_MC,EBA_MC103,"Elements of ""Retained earnings, Profit or Loss""",
EBA,EBA_MC104,MC104,EBA_MC,EBA_MC104,EBA_MC104,
EBA,EBA_MC105,MC105,EBA_MC,EBA_MC105,Hierarchy for the Type of exposure used in C 101 (SBP) template,
EBA,EBA_MC106,MC106,EBA_MC,EBA_MC106,EBA_MC106,
EBA,EBA_MC11,MC11,EBA_MC,EBA_MC11,EBA_MC11,
EBA,EBA_MC12,MC12,EBA_MC,EBA_MC12,Describes the primary asset class of a cover pool according to categories specified in Art. 129 (1),
EBA,EBA_MC121,MC121,EBA_MC,EBA_MC121,"List the different instruments which are subject to interest rate risk (trading book). Shows, how these are related and which of them are explicitly mentioned in COREP templates",
EBA,EBA_MC123,MC123,EBA_MC,EBA_MC123,"List the different instruments which are subject to foreign-exchange risk (banking book and trading book). Shows, how these are related and which of them are explicitly mentioned in COREP templates",
EBA,EBA_MC124,MC124,EBA_MC,EBA_MC124,"List the different instruments which are subject to market risk (banking book and trading book instruments for commodities risk). Shows, how these are related and which of them are explicitly mentioned in COREP templates",
EBA,EBA_MC128,MC128,EBA_MC,EBA_MC128,"List the different instruments which are subject to market risk (trading book). Shows, how these are related and which of them are explicitly mentioned in COREP templates",
EBA,EBA_MC13,MC13,EBA_MC,EBA_MC13,"List the different instruments which are subject to securitisation credit risk treatment. Shows, how these are related and which of them are explicitly mentioned in COREP templates",
EBA,EBA_MC130,MC130,EBA_MC,EBA_MC130,List the different instruments which can be assigned to the correlation trading portfolio.,
EBA,EBA_MC133,MC133,EBA_MC,EBA_MC133,EBA_MC133,
EBA,EBA_MC134,MC134,EBA_MC,EBA_MC134,EBA_MC134,
EBA,EBA_MC135,MC135,EBA_MC,EBA_MC135,EBA_MC135,
EBA,EBA_MC136,MC136,EBA_MC,EBA_MC136,EBA_MC136,
EBA,EBA_MC137,MC137,EBA_MC,EBA_MC137,EBA_MC137,
EBA,EBA_MC138,MC138,EBA_MC,EBA_MC138,EBA_MC138,
EBA,EBA_MC139,MC139,EBA_MC,EBA_MC139,EBA_MC139,
EBA,EBA_MC14,MC14,EBA_MC,EBA_MC14,"List the different instruments which are subject to credit risk. Shows, how these are related and which of them are explicitly mentioned in COREP templates",
EBA,EBA_MC140,MC140,EBA_MC,EBA_MC140,EBA_MC140,
EBA,EBA_MC141,MC141,EBA_MC,EBA_MC141,EBA_MC141,
EBA,EBA_MC142,MC142,EBA_MC,EBA_MC142,EBA_MC142,
EBA,EBA_MC143,MC143,EBA_MC,EBA_MC143,EBA_MC143,
EBA,EBA_MC15,MC15,EBA_MC,EBA_MC15,Shows the breakdown used for the encumbered assets,
EBA,EBA_MC150,MC150,EBA_MC,EBA_MC150,EBA_MC150,
EBA,EBA_MC151,MC151,EBA_MC,EBA_MC151,EBA_MC151,
EBA,EBA_MC152,MC152,EBA_MC,EBA_MC152,EBA_MC152,
EBA,EBA_MC16,MC16,EBA_MC,EBA_MC16,"Breakdown of Debt securities, Loans and advances",
EBA,EBA_MC17,MC17,EBA_MC,EBA_MC17,Hierarchy for the classification of loans between mortgage loans and the rest of loans,
EBA,EBA_MC18,MC18,EBA_MC,EBA_MC18,EBA_MC18,
EBA,EBA_MC19,MC19,EBA_MC,EBA_MC19,EBA_MC19,
EBA,EBA_MC2,MC2,EBA_MC,EBA_MC2,EBA_MC2,
EBA,EBA_MC21,MC21,EBA_MC,EBA_MC21,EBA_MC21,
EBA,EBA_MC22,MC22,EBA_MC,EBA_MC22,EBA_MC22,
EBA,EBA_MC23,MC23,EBA_MC,EBA_MC23,"Breakdown of ""Derivatives, Securities financial transactions""",
EBA,EBA_MC24,MC24,EBA_MC,EBA_MC24,EBA_MC24,
EBA,EBA_MC25,MC25,EBA_MC,EBA_MC25,EBA_MC25,
EBA,EBA_MC26,MC26,EBA_MC,EBA_MC26,EBA_MC26,
EBA,EBA_MC26_1,MC26_1,EBA_MC,EBA_MC26_1,"Add of MembersOptions for ""Sector of the counterparty""",
EBA,EBA_MC26_2,MC26_2,EBA_MC,EBA_MC26_2,"Add of CBM,IGUWF and IDSWF",
EBA,EBA_MC27,MC27,EBA_MC,EBA_MC27,Types of derivatives transactions in FINREP (I),
EBA,EBA_MC28,MC28,EBA_MC,EBA_MC28,Types of derivatives transactions in FINREP (II),
EBA,EBA_MC29,MC29,EBA_MC,EBA_MC29,EBA_MC29,
EBA,EBA_MC3,MC3,EBA_MC,EBA_MC3,Breakdown of All liabilities,
EBA,EBA_MC30,MC30,EBA_MC,EBA_MC30,EBA_MC30,
EBA,EBA_MC31,MC31,EBA_MC,EBA_MC31,EBA_MC31,
EBA,EBA_MC33,MC33,EBA_MC,EBA_MC33,EBA_MC33,
EBA,EBA_MC34,MC34,EBA_MC,EBA_MC34,EBA_MC34,
EBA,EBA_MC35,MC35,EBA_MC,EBA_MC35,EBA_MC35,
EBA,EBA_MC36,MC36,EBA_MC,EBA_MC36,EBA_MC36,
EBA,EBA_MC37,MC37,EBA_MC,EBA_MC37,EBA_MC37,
EBA,EBA_MC38,MC38,EBA_MC,EBA_MC38,EBA_MC38,
EBA,EBA_MC39,MC39,EBA_MC,EBA_MC39,EBA_MC39,
EBA,EBA_MC40,MC40,EBA_MC,EBA_MC40,EBA_MC40,
EBA,EBA_MC41,MC41,EBA_MC,EBA_MC41,"Composition of ""Assets other than Derivatives, Equity instruments, Debt securities, Loans and advances""",
EBA,EBA_MC45,MC45,EBA_MC,EBA_MC45,Breakdown of All assets (II),
EBA,EBA_MC48,MC48,EBA_MC,EBA_MC48,Breakdown of All assets (V),
EBA,EBA_MC49,MC49,EBA_MC,EBA_MC49,"Components of ""Derivatives, Debt securities, Loans and advances""",
EBA,EBA_MC50,MC50,EBA_MC,EBA_MC50,Hierarchy for loss intervals applicable for operational losses,
EBA,EBA_MC51,MC51,EBA_MC,EBA_MC51,EBA_MC51,
EBA,EBA_MC52,MC52,EBA_MC,EBA_MC52,EBA_MC52,
EBA,EBA_MC59,MC59,EBA_MC,EBA_MC59,"Components of ""Derivatives, Deposits, Debt securities issued, Other financial liabilities""",
EBA,EBA_MC61,MC61,EBA_MC,EBA_MC61,EBA_MC61,
EBA,EBA_MC62,MC62,EBA_MC,EBA_MC62,Relationship between Qualifying revolving and Unconditionally cancellable commitments for LR calibration purposes,
EBA,EBA_MC63,MC63,EBA_MC,EBA_MC63,EBA_MC63,
EBA,EBA_MC65,MC65,EBA_MC,EBA_MC65,EBA_MC65,
EBA,EBA_MC66,MC66,EBA_MC,EBA_MC66,Breakdown of All liabilities,
EBA,EBA_MC67,MC67,EBA_MC,EBA_MC67,"Components of "" Equity instruments, Debt securities, Loans and advances, Deposits, Debt securities issued, Other financial liabilities""",
EBA,EBA_MC69,MC69,EBA_MC,EBA_MC69,"Components of ""Derivatives, Equity instruments, Debt securities, Loans and advances, Short positions, Deposits, Debt securities issued, Other financial liabilities""",
EBA,EBA_MC70,MC70,EBA_MC,EBA_MC70,EBA_MC70,
EBA,EBA_MC72,MC72,EBA_MC,EBA_MC72,Breakdown of All Assets (III),
EBA,EBA_MC73,MC73,EBA_MC,EBA_MC73,EBA_MC73,
EBA,EBA_MC74,MC74,EBA_MC,EBA_MC74,EBA_MC74,
EBA,EBA_MC74_1,MC74_1,EBA_MC,EBA_MC74_1,EBA_MC74_1,
EBA,EBA_MC75,MC75,EBA_MC,EBA_MC75,EBA_MC75,
EBA,EBA_MC76,MC76,EBA_MC,EBA_MC76,EBA_MC76,
EBA,EBA_MC77,MC77,EBA_MC,EBA_MC77,Profit & Loss account structure,
EBA,EBA_MC78,MC78,EBA_MC,EBA_MC78,"Components of ""Derivatives, Equity Instruments""",
EBA,EBA_MC79,MC79,EBA_MC,EBA_MC79,"List the different instruments which are subject to securitisation credit risk treatment. Shows, how these are related and which of them are explicitly mentioned in COREP templates",
EBA,EBA_MC80,MC80,EBA_MC,EBA_MC80,EBA_MC80,
EBA,EBA_MC81,MC81,EBA_MC,EBA_MC81,EBA_MC81,
EBA,EBA_MC82,MC82,EBA_MC,EBA_MC82,EBA_MC82,
EBA,EBA_MC83,MC83,EBA_MC,EBA_MC83,EBA_MC83,
EBA,EBA_MC84,MC84,EBA_MC,EBA_MC84,EBA_MC84,
EBA,EBA_MC85,MC85,EBA_MC,EBA_MC85,Breakdown of All assets (IV),
EBA,EBA_MC91,MC91,EBA_MC,EBA_MC91,Breakdown of All equity (I),
EBA,EBA_MC92,MC92,EBA_MC,EBA_MC92,Composition of Profit or loss other comprehensive income,
EBA,EBA_MC93,MC93,EBA_MC,EBA_MC93,"Components of ""Profit or loss, Profit or loss other comprehensive income""",
EBA,EBA_MC95,MC95,EBA_MC,EBA_MC95,Breakdown of Deferred tax liabilities non deductible from deferred tax assets that rely on future profitability,
EBA,EBA_MC96,MC96,EBA_MC,EBA_MC96,"""Deferred tax assets that rely on future profitability and do not arise from temporary differences net of associated tax liabilities""",
EBA,EBA_MC98,MC98,EBA_MC,EBA_MC98,EBA_MC98,
EBA,EBA_MC99,MC99,EBA_MC,EBA_MC99,Equity instruments and subordinated financial assets,
EBA,EBA_MC_MC1,MC1,EBA_MC,EBA_MC_MC1,Breakdown of All assets (I),
EBA,EBA_MC_MC10,MC10,EBA_MC,EBA_MC_MC10,"All equity, all liabilities",
EBA,EBA_MC_MC100,MC100,EBA_MC,EBA_MC_MC100,Hierarchy for Deductible DTA that rely on future profitability and arise from temporary differences and Equity Instruments,
ECB6,EBA_MC_MC1001,MC1001,EBA_MC,EBA_MC_MC1001,,
ECB6,EBA_MC_MC1004,MC1004,EBA_MC,EBA_MC_MC1004,,
ECB6,EBA_MC_MC1005,MC1005,EBA_MC,EBA_MC_MC1005,,
ECB6,EBA_MC_MC1006,MC1006,EBA_MC,EBA_MC_MC1006,,
ECB6,EBA_MC_MC1007,MC1007,EBA_MC,EBA_MC_MC1007,,
EBA,EBA_MC_MC101,MC101,EBA_MC,EBA_MC_MC101,"Alternative hierarchy, showing the composition of holdings for own funds.",
EBA,EBA_MC_MC102,MC102,EBA_MC,EBA_MC_MC102,,
EBA,EBA_MC_MC103,MC103,EBA_MC,EBA_MC_MC103,"Elements of ""Retained earnings, Profit or Loss""",
EBA,EBA_MC_MC104,MC104,EBA_MC,EBA_MC_MC104,,
EBA,EBA_MC_MC105,MC105,EBA_MC,EBA_MC_MC105,Hierarchy for the Type of exposure used in C 101 (SBP) template,
EBA,EBA_MC_MC106,MC106,EBA_MC,EBA_MC_MC106,,
EBA,EBA_MC_MC11,MC11,EBA_MC,EBA_MC_MC11,,
EBA,EBA_MC_MC12,MC12,EBA_MC,EBA_MC_MC12,Describes the primary asset class of a cover pool according to categories specified in Art. 129 (1),
EBA,EBA_MC_MC121,MC121,EBA_MC,EBA_MC_MC121,"List the different instruments which are subject to interest rate risk (trading book). Shows, how these are related and which of them are explicitly mentioned in COREP templates",
