MAINTENANCE_AGENCY_ID,MEMBER_ID,CODE,NAME,DOMAIN_ID,DESCRIPTION
EBA,EBA_LQ_EBA_x192,x192,Subject to higher outflows,EBA_LQ,
EBA,EBA_LQ_EBA_x193,x193,Outflows from other liabilities,EBA_LQ,
EBA,EBA_LQ_EBA_x194,x194,Other deposits,EBA_LQ,
EBA,EBA_LQ_EBA_x195,x195,Level 2 assets,EBA_LQ,
EBA,EBA_LQ_EBA_x196,x196,All liquid assets,EBA_LQ,
EBA,EBA_LQ_EBA_x197,x197,Considered liquid assets for the depositing institution,EBA_LQ,
EBA,EBA_LQ_EBA_x198,x198,Asset backed securities with residential underlying,EBA_LQ,
EBA,EBA_LQ_EBA_x199,x199,Asset backed securities with auto underlying,EBA_LQ,
EBA,EBA_LQ_EBA_x200,x200,"Asset backed securities with commercial, individuals or Member State as underlying",EBA_LQ,
EBA,EBA_LQ_EBA_x201,x201,Residential or auto asset backed securities,EBA_LQ,
EBA,EBA_LQ_EBA_x202,x202,Derivatives expected to be payables. Net by counterparty subject to the existence of bilateral netting agreements,EBA_LQ,
EBA,EBA_LQ_EBA_x203,x203,Collateral is asset backed securities (residential or auto),EBA_LQ,
EBA,EBA_LQ_EBA_x204,x204,Collateral is covered bonds,EBA_LQ,
EBA,EBA_LQ_EBA_x205,x205,Collateral is asset backed securities (individuals or commercial (excluding commercial real estate)),EBA_LQ,
EBA,EBA_LQ_EBA_x206,x206,Level 1 assets excluding extremely high quality covered bonds,EBA_LQ,
EBA,EBA_LQ_EBA_x207,x207,Operational deposits. Symmetrical inflow rate can be established,EBA_LQ,
EBA,EBA_LQ_EBA_x208,x208,Operational deposits. Symmetrical inflow rate can not be established,EBA_LQ,
EBA,EBA_LQ_EBA_x209,x209,Derivatives expected to be receivables. Net by counterparty subject to the existence of bilateral netting agreements and net of collateral to be received provided that it qualifies as a liquid asset.,EBA_LQ,
EBA,EBA_LQ_EBA_x210,x210,Received undrawn credit or liquidity facilities. Where competent authority has granted permission to apply a preferential inflow rate,EBA_LQ,
EBA,EBA_LQ_EBA_x211,x211,"Collateral is other than covered bonds or asset backed securities (residential, auto, individuals, or commercial excluding commercial real estate)",EBA_LQ,
EBA,EBA_LQ_EBA_x212,x212,"Neither margin loan made against non liquid assets, nor collateral is non-liquid equity",EBA_LQ,
EBA,EBA_LQ_EBA_x213,x213,Collateral is non-liquid equity,EBA_LQ,
EBA,EBA_LQ_EBA_x214,x214,Received undrawn credit or liquidity facilities. Where competent authority has not granted permission to apply a preferential inflow rate,EBA_LQ,
EBA,EBA_LQ_EBA_x215,x215,"Other than operating expenses, debt securities if not treated as retail deposits",EBA_LQ,
EBA,EBA_LQ_EBA_x216,x216,Securities financing transaction monitoring,EBA_LQ,
EBA,EBA_LQ_EBA_x217,x217,Non liquid assets,EBA_LQ,
EBA,EBA_LQ_EBA_x218,x218,Withdrawable within the next 30 days,EBA_LQ,
EBA,EBA_LQ_EBA_x219,x219,Not withdrawable within the next 30 days,EBA_LQ,
EBA,EBA_LQ_EBA_x220,x220,Underlying is high quality covered bonds (RW 35%),EBA_LQ,
EBA,EBA_LQ_EBA_x221,x221,Exempted from the calculation of outflows,EBA_LQ,
EBA,EBA_LQ_EBA_x222,x222,"Collateral is other than covered bonds or asset backed securities (residential, auto, individuals, or commercial excluding commercial real estate). Collateral extended meets operational requirements",EBA_LQ,
EBA,EBA_LQ_EBA_x223,x223,Collateral extended meets operational requirements,EBA_LQ,
EBA,EBA_LQ_EBA_x224,x224,Collateral is asset backed securities (residential or auto). Collateral extended meets operational requirements,EBA_LQ,
EBA,EBA_LQ_EBA_x225,x225,Collateral is covered bonds. Collateral extended meets operational requirements,EBA_LQ,
EBA,EBA_LQ_EBA_x226,x226,Collateral is asset backed securities (individuals or commercial (excluding commercial real estate)). Collateral extended meets operational requirements,EBA_LQ,
EBA,EBA_LQ_EBA_x227,x227,Secured funding,EBA_LQ,
EBA,EBA_LQ_EBA_x228,x228,Uncommitted funding facilities,EBA_LQ,
EBA,EBA_LQ_EBA_x229,x229,Excess operational deposits,EBA_LQ,
EBA,EBA_LQ_EBA_x23,x23,Inflows exempt from the cap,EBA_LQ,
EBA,EBA_LQ_EBA_x230,x230,Outflows from other liabilities and due commitments,EBA_LQ,
EBA,EBA_LQ_EBA_x231,x231,Collateral received meets operational requirements,EBA_LQ,
EBA,EBA_LQ_EBA_x232,x232,Collateral swaps. Collateral swapped meets operational requirements,EBA_LQ,
EBA,EBA_LQ_EBA_x233,x233,"Liquid assets: Level 1, 2A, 2b, 2b Securitisations",EBA_LQ,
EBA,EBA_LQ_EBA_x237,x237,Securities and exchanged traded equities,EBA_LQ,
EBA,EBA_LQ_EBA_x238,x238,Non-exchange traded equities,EBA_LQ,
EBA,EBA_LQ_EBA_x239,x239,Assets in a cover pool,EBA_LQ,
EBA,EBA_LQ_EBA_x24,x24,Lower outflow rate by the CA,EBA_LQ,
EBA,EBA_LQ_EBA_x240,x240,Interdependent assets,EBA_LQ,
EBA,EBA_LQ_EBA_x242,x242,Other than operational deposits,EBA_LQ,
EBA,EBA_LQ_EBA_x243,x243,Interdependent liabilities,EBA_LQ,
EBA,EBA_LQ_EBA_x244,x244,Allowance for potential additional liquidity needs (1.6% of guarantees provided to clients),EBA_LQ,
EBA,EBA_LQ_EBA_x245,x245,Covered bonds according to point (c) of Art. 428f(2),EBA_LQ,
EBA,EBA_LQ_EBA_x246,x246,"Level 1, Level 2A, Level 2B",EBA_LQ,
EBA,EBA_LQ_EBA_x247,x247,"Traded on a trading venue, liquid market",EBA_LQ,
EBA,EBA_LQ_EBA_x29,x29,No evidence of the client´s withdrawn practice,EBA_LQ,
EBA,EBA_LQ_EBA_x38,x38,Not requiring stable funding,EBA_LQ,
EBA,EBA_LQ_EBA_x46,x46,To be withdrawn in time of stress,EBA_LQ,
EBA,EBA_LQ_EBA_x49,x49,Central Bank eligible,EBA_LQ,
EBA,EBA_LQ_EBA_x5,x5,Derivatives expected to be payables,EBA_LQ,
EBA,EBA_LQ_EBA_x50,x50,Assets other than extremely HLCQ and HLCQ,EBA_LQ,
EBA,EBA_LQ_EBA_x51,x51,"Assets other than qualifying liquid assets under Art. 416 (1) (a), (b), (c)",EBA_LQ,
EBA,EBA_LQ_EBA_x52,x52,Collateral to be withdrawn in time of stress,EBA_LQ,
EBA,EBA_LQ_EBA_x53,x53,"Compliant with requirements for ""Retail deposit"" as defined for liquidity purposes",EBA_LQ,
EBA,EBA_LQ_EBA_x54,x54,Compulsory deposits,EBA_LQ,
EBA,EBA_LQ_EBA_x55,x55,Exemption approved by the CA,EBA_LQ,
EBA,EBA_LQ_EBA_x56,x56,Extremely HLCQ,EBA_LQ,
EBA,EBA_LQ_EBA_x57,x57,Highest credit quality (established by EBA),EBA_LQ,
EBA,EBA_LQ_EBA_x58,x58,HLCQ,EBA_LQ,
EBA,EBA_LQ_EBA_x59,x59,Inflows excluded due to the cap,EBA_LQ,
EBA,EBA_LQ_EBA_x6,x6,Derivatives expected to be receivables,EBA_LQ,
EBA,EBA_LQ_EBA_x60,x60,Inflows exempt from the cap. Assets qualifying for 0% RW treatment,EBA_LQ,
EBA,EBA_LQ_EBA_x61,x61,Jurisdictions with insufficient HQLA. Use of derogation A,EBA_LQ,
EBA,EBA_LQ_EBA_x62,x62,Jurisdictions with insufficient HQLA. Use of derogation B,EBA_LQ,
EBA,EBA_LQ_EBA_x63,x63,Meeting at least one of the conditions in Art. 416 (2)(a)(iii) and rest of Arts. 416 & 417 CRR,EBA_LQ,
EBA,EBA_LQ_EBA_x64,x64,"Meeting conditions Art. 422 (8) (a), (b) & (c). [(d) waived}",EBA_LQ,
EBA,EBA_LQ_EBA_x65,x65,"Meeting conditions Art. 422 (8) (a), (b) (c) & (d)",EBA_LQ,
EBA,EBA_LQ_EBA_x66,x66,"Meeting conditions of Art. 425.4 (a), (b) and (c)",EBA_LQ,
EBA,EBA_LQ_EBA_x67,x67,"Meeting conditions of Art. 425.4 (a), (b) and (c). Condition (d) waived",EBA_LQ,
EBA,EBA_LQ_EBA_x69,x69,Meeting requirements Art. 416 (1) (b) and (d) but not of Art. 417 (b) CRR,EBA_LQ,
EBA,EBA_LQ_EBA_x7,x7,Derivatives payables,EBA_LQ,
EBA,EBA_LQ_EBA_x70,x70,Meeting requirements Art. 416 (1) (b) and (d) but not of Art. 417 (c) CRR,EBA_LQ,
EBA,EBA_LQ_EBA_x71,x71,Meeting requirements Art. 416 CRR,EBA_LQ,
EBA,EBA_LQ_EBA_x72,x72,Meeting requirements Arts. 416 & 417 CRR,EBA_LQ,
EBA,EBA_LQ_EBA_x73,x73,Non expressly included in other categories,EBA_LQ,
EBA,EBA_LQ_EBA_x74,x74,Non qualifying for outflow rates of 5% or 10%,EBA_LQ,
EBA,EBA_LQ_EBA_x75,x75,Non qualifying liquid assets under Art. 416 CRR,EBA_LQ,
EBA,EBA_LQ_EBA_x76,x76,"Non referred to in Art. 428 (1) (a), (b), (c) CRR",EBA_LQ,
EBA,EBA_LQ_EBA_x77,x77,Not compulsory deposits,EBA_LQ,
EBA,EBA_LQ_EBA_x78,x78,Not included as Liquid assets in LCR,EBA_LQ,
EBA,EBA_LQ_EBA_x79,x79,Not meeting requirements Art. 416 CRR,EBA_LQ,
EBA,EBA_LQ_EBA_x80,x80,Not meeting requirements Art. 416 CRR but meeting requirements of Art. 417 (b) and (c) CRR,EBA_LQ,
EBA,EBA_LQ_EBA_x81,x81,Other LCQ,EBA_LQ,
EBA,EBA_LQ_EBA_x82,x82,Outflow different from 5% or 10%. Category 1,EBA_LQ,
EBA,EBA_LQ_EBA_x83,x83,Outflow different from 5% or 10%. Category 2,EBA_LQ,
EBA,EBA_LQ_EBA_x84,x84,Outflow different from 5% or 10%. Category 3,EBA_LQ,
EBA,EBA_LQ_EBA_x85,x85,Outflow of 10%,EBA_LQ,
EBA,EBA_LQ_EBA_x86,x86,Outflow of 5%,EBA_LQ,
EBA,EBA_LQ_EBA_x87,x87,Outflows according to Art. 105 CRD,EBA_LQ,
EBA,EBA_LQ_EBA_x88,x88,Qualifying for an outflow rate of 10%,EBA_LQ,
EBA,EBA_LQ_EBA_x89,x89,Qualifying for an outflow rate of 5%,EBA_LQ,
EBA,EBA_LQ_EBA_x9,x9,Evidence of the client´s withdrawn practice,EBA_LQ,
EBA,EBA_LQ_EBA_x90,x90,Qualifying liquid assets,EBA_LQ,
EBA,EBA_LQ_EBA_x91,x91,"Qualifying liquid assets other than referred in Art. 416 (1)(a), (b) & (c)",EBA_LQ,
EBA,EBA_LQ_EBA_x92,x92,Qualifying liquid assets under Art. 416 (1) (a),EBA_LQ,
EBA,EBA_LQ_EBA_x93,x93,Qualifying liquid assets under Art. 416 (1) (b),EBA_LQ,
EBA,EBA_LQ_EBA_x94,x94,Qualifying liquid assets under Art. 416 (1) (c),EBA_LQ,
EBA,EBA_LQ_EBA_x95,x95,Qualifying liquid assets under Art. 416 CRR,EBA_LQ,
EBA,EBA_LQ_EBA_x96,x96,Shar'iad compliant collateral,EBA_LQ,
EBA,EBA_LQ_EBA_x97,x97,Shar'iad-compliant,EBA_LQ,
EBA,EBA_LQ_EBA_x98,x98,Qualifying for the treatment in Article 422(3) and (4),EBA_LQ,
EBA,EBA_LQ_EBA_x99,x99,Non qualifying for the treatment in Article 422(3) and (4),EBA_LQ,
ECB6,EBA_LQ_ECB6_c6054,c6054,Non-HQLA exchanged traded equities,EBA_LQ,
ECB6,EBA_LQ_ECB6_x1001,x1001,Undrawn loans to wholesale counterparties,EBA_LQ,
ECB6,EBA_LQ_ECB6_x1002,x1002,Advances to wholesale counterparties,EBA_LQ,
ECB6,EBA_LQ_ECB6_x1003,x1003,Additional liquidity from non-mobilised Additional Credit Claims (ACC),EBA_LQ,
ECB6,EBA_LQ_ECB6_x1004,x1004,Other than Cash on hand or Level 1 assets,EBA_LQ,
ECB6,EBA_LQ_ECB6_x1005,x1005,Initial margin,EBA_LQ,
ECB6,EBA_LQ_ECB6_x1006,x1006,Variation margin,EBA_LQ,
ECB6,EBA_LQ_ECB6_x1007,x1007,Variation margin (net),EBA_LQ,
ECB6,EBA_LQ_ECB6_x1008,x1008,"Other deposits than categorised as ""Stable""",EBA_LQ,
ECB6,EBA_LQ_ECB6_x1009,x1009,Cash variation margin meeting conditions as specified in paragraph 25 of the Basel leverage ratio framework and disclosure requirements,EBA_LQ,
ECB6,EBA_LQ_ECB6_x1010,x1010,Variation margin other than cash variation margin meeting conditions as specified in paragraph 25 of the Basel leverage ratio framework and disclosure requirements,EBA_LQ,
ECB6,EBA_LQ_ECB6_x1011,x1011,Interdependent liabilities,EBA_LQ,
ECB6,EBA_LQ_ECB6_x1012,x1012,Level 1 assets where the bank has the ability to freely rehypothecate the received collateral for the life of the loan,EBA_LQ,
ECB6,EBA_LQ_ECB6_x1013,x1013,Other than Level 1 assets or Level 1 assets if bank do not have the ability to freely rehypothecate the received collateral for the life of the loan,EBA_LQ,
ECB6,EBA_LQ_ECB6_x1014,x1014,Would be qualified as Level 1 assets if unencumbered,EBA_LQ,
ECB6,EBA_LQ_ECB6_x1015,x1015,Would be qualified as Level 2A assets if unencumbered,EBA_LQ,
ECB6,EBA_LQ_ECB6_x1016,x1016,Would be qualified as Level 2B assets if unencumbered,EBA_LQ,
ECB6,EBA_LQ_ECB6_x1017,x1017,Interdependent assets,EBA_LQ,
ECB6,EBA_LQ_ECB6_x1018,x1018,Securities and exchanged traded equities,EBA_LQ,
ECB6,EBA_LQ_ECB6_x1019,x1019,Mobilised,EBA_LQ,
ECB6,EBA_LQ_ECB6_x1020,x1020,Not mobilised,EBA_LQ,
ECB6,EBA_LQ_ECB6_x1022,x1022,In the process of mobilisation,EBA_LQ,
ECB6,EBA_LQ_ECB6_x1023,x1023,Undrawn leveraged loans and advances,EBA_LQ,
ECB6,EBA_LQ_ECB6_x6001,x6001,Undrawn loans to wholesale counterparties,EBA_LQ,
ECB6,EBA_LQ_ECB6_x6002,x6002,Advances to wholesale counterparties,EBA_LQ,
ECB6,EBA_LQ_ECB6_x6003,x6003,Additional liquidity from non-mobilised Additional Credit Claims (ACC),EBA_LQ,
ECB6,EBA_LQ_ECB6_x6004,x6004,Other than Cash on hand or Level 1 assets,EBA_LQ,
ECB6,EBA_LQ_ECB6_x6005,x6005,Initial margin,EBA_LQ,
ECB6,EBA_LQ_ECB6_x6006,x6006,Variation margin,EBA_LQ,
ECB6,EBA_LQ_ECB6_x6007,x6007,Variation margin (net),EBA_LQ,
ECB6,EBA_LQ_ECB6_x6008,x6008,"Other deposits than categorised as ""Stable""",EBA_LQ,
ECB6,EBA_LQ_ECB6_x6009,x6009,Cash variation margin meeting conditions as specified in paragraph 25 of the Basel leverage ratio framework and disclosure requirements,EBA_LQ,
ECB6,EBA_LQ_ECB6_x6010,x6010,Variation margin other than cash variation margin meeting conditions as specified in paragraph 25 of the Basel leverage ratio framework and disclosure requirements,EBA_LQ,
ECB6,EBA_LQ_ECB6_x6011,x6011,Interdependent liabilities,EBA_LQ,
ECB6,EBA_LQ_ECB6_x6012,x6012,Level 1 assets where the bank has the ability to freely rehypothecate the received collateral for the life of the loan,EBA_LQ,
ECB6,EBA_LQ_ECB6_x6013,x6013,Other than Level 1 assets or Level 1 assets if bank do not have the ability to freely rehypothecate the received collateral for the life of the loan,EBA_LQ,
ECB6,EBA_LQ_ECB6_x6014,x6014,Would be qualified as Level 1 assets if unencumbered,EBA_LQ,
ECB6,EBA_LQ_ECB6_x6015,x6015,Would be qualified as Level 2A assets if unencumbered,EBA_LQ,
ECB6,EBA_LQ_ECB6_x6016,x6016,Would be qualified as Level 2B assets if unencumbered,EBA_LQ,
ECB6,EBA_LQ_ECB6_x6017,x6017,Interdependent assets,EBA_LQ,
ECB6,EBA_LQ_ECB6_x6018,x6018,Securities and exchanged traded equities,EBA_LQ,
ECB6,EBA_LQ_ECB6_x6019,x6019,Mobilised,EBA_LQ,
ECB6,EBA_LQ_ECB6_x6020,x6020,Not mobilised,EBA_LQ,
ECB6,EBA_LQ_ECB6_x6021,x6021,Exempted from BCBS-IOSCO margin requirements,EBA_LQ,
ECB6,EBA_LQ_ECB6_x6022,x6022,In the process of mobilisation,EBA_LQ,
ECB6,EBA_LQ_ECB6_x6023,x6023,Undrawn leveraged loans and advances,EBA_LQ,
ECB6,EBA_LQ_ECB6_x6024,x6024,Other than subject to national discretion as required by law to be placed at the central organisation,EBA_LQ,
ECB6,EBA_LQ_ECB6_x6025,x6025,Subject to national discretion as required by law to be placed at the central organisation,EBA_LQ,
ECB6,EBA_LQ_ECB6_x6030,x6030,RWA for exposures subject to credit risk mitigation techniques,EBA_LQ,
ECB6,EBA_LQ_ECB6_x6053,x6053,Non-HQLA securities,EBA_LQ,
ECB6,EBA_LQ_ECB6_x6054,x6054,Residual maturity of associated derivative contract(s),EBA_LQ,
EBA,EBA_MA_EBA_x0,x0,Not applicable/ All types of markets,EBA_MA,
EBA,EBA_MA_EBA_x1,x1,Level 1,EBA_MA,
EBA,EBA_MA_EBA_x10,x10,Regulated market (exchange traded derivatives),EBA_MA,
EBA,EBA_MA_EBA_x2,x2,Level 2,EBA_MA,
EBA,EBA_MA_EBA_x3,x3,Level 3,EBA_MA,
EBA,EBA_MA_EBA_x4,x4,Organised market,EBA_MA,
EBA,EBA_MA_EBA_x5,x5,OTC,EBA_MA,
EBA,EBA_MA_EBA_x6,x6,Published price quotations,EBA_MA,
EBA,EBA_MA_EBA_x7,x7,Listed on a major index in a recognised exchange,EBA_MA,
EBA,EBA_MA_EBA_x8,x8,Recognised exchange,EBA_MA,
EBA,EBA_MA_EBA_x9,x9,Non-quoted,EBA_MA,
ECB6,EBA_MA_ECB6_x1001,x1001,Secondary market,EBA_MA,
ECB6,EBA_MA_ECB6_x6003,x6003,Itraxx Overall,EBA_MA,
ECB6,EBA_MA_ECB6_x6004,x6004,Itraxx Crossover,EBA_MA,
ECB6,EBA_MA_ECB6_x6005,x6005,Itraxx High vol,EBA_MA,
ECB6,EBA_MA_ECB6_x6006,x6006,Itraxx Non financial,EBA_MA,
ECB6,EBA_MA_ECB6_x6007,x6007,Itraxx Financial,EBA_MA,
ECB6,EBA_MA_ECB6_x6008,x6008,Large capitalisation,EBA_MA,
ECB6,EBA_MA_ECB6_x6009,x6009,Small capitalisation,EBA_MA,
EBA,EBA_MC_EBA_x0,x0,Total/Not applicable,EBA_MC,
EBA,EBA_MC_EBA_x1,x1,Capital ratio,EBA_MC,
EBA,EBA_MC_EBA_x10,x10,Accumulated other comprehensive income. Available-for-sale financial assets,EBA_MC,
EBA,EBA_MC_EBA_x100,x100,Derivatives & long settlement transactions excluding Contractual Cross Product Netting,EBA_MC,
EBA,EBA_MC_EBA_x1000,x1000,Pillar 2 guidance,EBA_MC,
EBA,EBA_MC_EBA_x1001,x1001,Pillar 1 leverage ratio requirement,EBA_MC,
EBA,EBA_MC_EBA_x1002,x1002,(TSLRR),EBA_MC,
EBA,EBA_MC_EBA_x1003,x1003,(OLRR),EBA_MC,
EBA,EBA_MC_EBA_x1004,x1004,OLRR and Pillar 2 Guidance (P2G),EBA_MC,
EBA,EBA_MC_EBA_x1005,x1005,Regular-way sales awaiting settlement,EBA_MC,
EBA,EBA_MC_EBA_x1006,x1006,Regular-way purchases awaiting settlement,EBA_MC,
EBA,EBA_MC_EBA_x1007,x1007,Specific wrong way risk exposures,EBA_MC,
EBA,EBA_MC_EBA_x1008,x1008,Covered by margin agreement,EBA_MC,
EBA,EBA_MC_EBA_x1009,x1009,Not covered by margin agreement,EBA_MC,
EBA,EBA_MC_EBA_x101,x101,Derivatives excluding Contractual Cross Product Netting - Centrally cleared through a QCCP,EBA_MC,
EBA,EBA_MC_EBA_x1010,x1010,Single-name transactions,EBA_MC,
EBA,EBA_MC_EBA_x1011,x1011,Multi-names transactions,EBA_MC,
EBA,EBA_MC_EBA_x1012,x1012,Energy,EBA_MC,
EBA,EBA_MC_EBA_x1013,x1013,Metals,EBA_MC,
EBA,EBA_MC_EBA_x1014,x1014,Agricultural goods,EBA_MC,
EBA,EBA_MC_EBA_x1015,x1015,Climatic conditions,EBA_MC,
EBA,EBA_MC_EBA_x1016,x1016,Other commodities,EBA_MC,
EBA,EBA_MC_EBA_x1017,x1017,Electricity,EBA_MC,
EBA,EBA_MC_EBA_x1018,x1018,Other than bond and equity,EBA_MC,
EBA,EBA_MC_EBA_x1019,x1019,Netting sets,EBA_MC,
EBA,EBA_MC_EBA_x1020,x1020,Exchange traded derivatives,EBA_MC,
EBA,EBA_MC_EBA_x1021,x1021,Derivatives & long settlement transactions excluding Contractual Cross Product Netting. Collateral received,EBA_MC,
EBA,EBA_MC_EBA_x1022,x1022,"Collateral other than cash on hand, sovereign debt instruments, government agency debt instruments, corporate bonds and equity securities",EBA_MC,
EBA,EBA_MC_EBA_x1023,x1023,Segregated account (CRR),EBA_MC,
EBA,EBA_MC_EBA_x1024,x1024,Unsegregated account (CRR),EBA_MC,
EBA,EBA_MC_EBA_x1025,x1025,Initial margin,EBA_MC,
EBA,EBA_MC_EBA_x1027,x1027,Single-name credit default swaps,EBA_MC,
EBA,EBA_MC_EBA_x1028,x1028,Index credit default swaps,EBA_MC,
EBA,EBA_MC_EBA_x1029,x1029,Exposures for trades(excluding initial margin and default fund contributions),EBA_MC,
EBA,EBA_MC_EBA_x103,x103,"Derivatives, Debt securities, Loans and advances",EBA_MC,
EBA,EBA_MC_EBA_x1030,x1030,Credit options,EBA_MC,
EBA,EBA_MC_EBA_x1031,x1031,Other credit derivatives,EBA_MC,
EBA,EBA_MC_EBA_x1032,x1032,Netting sets where cross-product netting has been approved,EBA_MC,
EBA,EBA_MC_EBA_x1033,x1033,Prefunded default fund contributions,EBA_MC,
EBA,EBA_MC_EBA_x1034,x1034,Unfunded default fund contributions,EBA_MC,
EBA,EBA_MC_EBA_x1035,x1035,Asset quality,EBA_MC,
EBA,EBA_MC_EBA_x1036,x1036,Model updates,EBA_MC,
EBA,EBA_MC_EBA_x1037,x1037,Methodology and policy,EBA_MC,
EBA,EBA_MC_EBA_x1038,x1038,Acquisitions and disposals,EBA_MC,
EBA,EBA_MC_EBA_x1039,x1039,Foreign exchange movements,EBA_MC,
EBA,EBA_MC_EBA_x104,x104,"Derivatives, Debt securities, Loans and advances, Equity instruments",EBA_MC,
EBA,EBA_MC_EBA_x1040,x1040,"RWEA flows other than asset size, asset quality, model updates, methodology and policy, adquisitions and disposals and foreign exchange movements",EBA_MC,
EBA,EBA_MC_EBA_x1041,x1041,Asset size,EBA_MC,
EBA,EBA_MC_EBA_x1042,x1042,Other RWEA flows,EBA_MC,
EBA,EBA_MC_EBA_x1043,x1043,Cash and reserves,EBA_MC,
EBA,EBA_MC_EBA_x1044,x1044,Other than cash and reserves,EBA_MC,
EBA,EBA_MC_EBA_x1045,x1045,Loans and advances other than operational deposits and SFTs with financial costumers,EBA_MC,
EBA,EBA_MC_EBA_x1046,x1046,Trade finance on-balance sheet loans and advances,EBA_MC,
EBA,EBA_MC_EBA_x1047,x1047,Centralised regulated savings,EBA_MC,
EBA,EBA_MC_EBA_x1048,x1048,Promotional loans and credit and liquidity facilities,EBA_MC,
EBA,EBA_MC_EBA_x1049,x1049,Derivatives client clearing activities,EBA_MC,
EBA,EBA_MC_EBA_x105,x105,"Derivatives, Deposits, Debt securities issued",EBA_MC,
EBA,EBA_MC_EBA_x1050,x1050,"Other than centralised regulated savings, promotional loans, credit and liquidity facilities, eligble covered bonds and derivatives clearing activities",EBA_MC,
EBA,EBA_MC_EBA_x1051,x1051,Contributions to CCP default fund,EBA_MC,
EBA,EBA_MC_EBA_x1052,x1052,Other RSF assets,EBA_MC,
EBA,EBA_MC_EBA_x1053,x1053,Physically traded commodities,EBA_MC,
EBA,EBA_MC_EBA_x1054,x1054,Trade date receivables,EBA_MC,
EBA,EBA_MC_EBA_x1055,x1055,Committed facilities,EBA_MC,
EBA,EBA_MC_EBA_x1056,x1056,Derivative liabilities,EBA_MC,
EBA,EBA_MC_EBA_x106,x106,"Derivatives, Deposits, Debt securities issued, Equity instruments issued",EBA_MC,
EBA,EBA_MC_EBA_x1060,x1060,Capital items and instruments,EBA_MC,
EBA,EBA_MC_EBA_x1061,x1061,Liabilities and committed facilities,EBA_MC,
EBA,EBA_MC_EBA_x1066,x1066,Other ASF liabilities,EBA_MC,
EBA,EBA_MC_EBA_x1067,x1067,Trade date payables,EBA_MC,
EBA,EBA_MC_EBA_x1069,x1069,"Physically traded commodities, trade date receivables, non-performing assets and other assets",EBA_MC,
EBA,EBA_MC_EBA_x107,x107,"Derivatives, Deposits, Debt securities issued, Other financial liabilities",EBA_MC,
EBA,EBA_MC_EBA_x1070,x1070,Derivative assets. Positive net value,EBA_MC,
EBA,EBA_MC_EBA_x1071,x1071,Other off-balance sheet items,EBA_MC,
EBA,EBA_MC_EBA_x1073,x1073,Minimum value commitment shortfalls,EBA_MC,
EBA,EBA_MC_EBA_x1074,x1074,Forseeable taxes payable (not removed from CET1),EBA_MC,
EBA,EBA_MC_EBA_x1075,x1075,Common equity Tier 1 (CET1) items,EBA_MC,
EBA,EBA_MC_EBA_x1076,x1076,Instruments that are directly issued by institutions and fully paid up,EBA_MC,
EBA,EBA_MC_EBA_x1077,x1077,Exception from deductions,EBA_MC,
EBA,EBA_MC_EBA_x1078,x1078,"Equity instruments issued. Capital. Paid up, Subordinated financial liabilities, Share premium",EBA_MC,
EBA,EBA_MC_EBA_x1079,x1079,Instruments that do not meet the eligibility criteria related to write-down and conversion powers pursuant to Article 59 BRRD or are subject to set-off or netting arrangements,EBA_MC,
EBA,EBA_MC_EBA_x108,x108,"Derivatives, Equity instruments",EBA_MC,
EBA,EBA_MC_EBA_x1080,x1080,Instruments without legally or contractually mandatory write-down or conversion upon exercise of Article 59 BRRD powers,EBA_MC,
EBA,EBA_MC_EBA_x1081,x1081,Instruments governed by third-country law without effective and enforceable exercise of Article 59 BRRD powers,EBA_MC,
EBA,EBA_MC_EBA_x1082,x1082,Instruments subject to set-off or netting arrangements,EBA_MC,
EBA,EBA_MC_EBA_x1083,x1083,Unrealised gains and losses,EBA_MC,
EBA,EBA_MC_EBA_x1084,x1084,Unrealised gains and losses. Amount A,EBA_MC,
EBA,EBA_MC_EBA_x1085,x1085,ECL impact of the static component,EBA_MC,
EBA,EBA_MC_EBA_x1086,x1086,ECL impact of the dynamic component for the period 01/01/2018 – 31/12/2019,EBA_MC,
EBA,EBA_MC_EBA_x1087,x1087,ECL impact of the dynamic component for the period starting on 01/01/2020,EBA_MC,
EBA,EBA_MC_EBA_x1088,x1088,"Equity instruments issued. Capital. Paid up, Subordinated financial liabilities",EBA_MC,
EBA,EBA_MC_EBA_x1089,x1089,"Equity instruments issued. Capital. Paid up, Share premium, Subordianted financial liabilities, Own instruments issued",EBA_MC,
EBA,EBA_MC_EBA_x109,x109,"Derivatives, Equity instruments, Debt securities, Loans and advances, Short positions, Deposits, Debt securities issued, Other financial liabilities",EBA_MC,
EBA,EBA_MC_EBA_x1090,x1090,"Derivatives, securities financing transactions, other assets, and off-balance-sheet items",EBA_MC,
EBA,EBA_MC_EBA_x1091,x1091,"Debt securities, equity",EBA_MC,
EBA,EBA_MC_EBA_x1092,x1092,Cash payments sent (net of intragroup payments),EBA_MC,
EBA,EBA_MC_EBA_x1093,x1093,All assets -including cross-border assets,EBA_MC,
EBA,EBA_MC_EBA_x1094,x1094,"Loans and advances, debt securities, other assets",EBA_MC,
EBA,EBA_MC_EBA_x1095,x1095,"Loans and advances, debt securities, other liabilities",EBA_MC,
EBA,EBA_MC_EBA_x1096,x1096,"Loans and advances, debt securities, derivatives, other liabilities",EBA_MC,
